source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49
42,1080,1093,0,column,2,5.553101216199771e-28,1.712144799249515e-29,0.9999733567237854,0.0,3.771186650718822e-13,3.3142639893004823e-28,0.0,3.993401335579842e-23,0.0,3.52259099067129e-31,2.8207743525854312e-05,1.7457579579432698e-32,1.8547898289770718e-22,0.0,3.287446197306021e-42,9.69775962245329e-18,1.1054216051287557e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1081,1094,0,column,10,1.0177676323173874e-24,3.3479605428126866e-37,2.642767924498912e-07,0.0,1.6314094172797944e-12,1.8826403430679217e-30,0.0,6.440346810493462e-24,0.0,1.5583615200466924e-28,1.0,3.558788223315031e-31,1.6451168399509383e-28,8.828180325246348e-44,0.0,7.147571853291999e-25,3.78040121722014e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1082,1095,0,column,15,0.0,1.2642187245534914e-24,5.713051017507131e-13,0.0,6.624634340718226e-18,9.721861743628418e-35,0.0,5.937797898500722e-29,0.0,1.8572277862250655e-27,1.863117472587996e-27,2.1279028327325443e-33,4.8141651147636906e-32,0.0,0.0,1.0,1.649141332496208e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1083,1096,0,column,15,0.0,9.475343444419896e-27,7.791147588198655e-11,0.0,2.165004301781171e-16,1.3219593398135618e-35,0.0,4.018209006233008e-27,0.0,2.935052836963632e-29,4.630608969808525e-22,1.5586045483315498e-29,1.959190039826238e-30,1.401298464324817e-44,0.0,1.0,1.364920112599233e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1084,1097,0,column,15,2.428450238674908e-42,3.452577963684962e-21,3.015773654624354e-05,0.0,2.4370288773112314e-11,1.180403666621152e-28,0.0,1.2635521001107247e-26,0.0,1.1907524874732716e-26,2.109831198637835e-09,7.677686820585772e-38,1.5557868427190613e-24,0.0,3.2841531459148575e-39,0.999969482421875,9.690839636243824e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1085,1098,0,column,10,3.0341317010995257e-28,2.549037688827793e-35,9.076533165201014e-15,0.0,5.5214029014019964e-14,2.9950241485383555e-34,0.0,4.004262056978563e-23,5.885453550164232e-44,1.554662858397401e-20,1.0,2.6347180082014207e-31,3.3649332763555062e-25,0.0,0.0,1.0087531403875346e-33,5.450921289860966e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1086,1099,0,column,10,6.369451762111372e-29,3.2945928194740774e-41,1.776873570155657e-12,0.0,6.430253329586452e-14,2.589269671750907e-34,0.0,4.5138115116024995e-21,2.802596928649634e-45,3.763017584767576e-24,1.0,1.6836123634143787e-32,1.0628978562595761e-26,0.0,0.0,1.2082806094648093e-36,2.172414707163079e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1087,1100,0,column,2,2.34315705197047e-27,3.830719343209606e-36,0.9999886155128479,0.0,1.1854664307975327e-06,3.033301760108591e-26,0.0,4.80813685307252e-13,0.0,1.437491529347221e-23,1.1208329851797316e-05,1.160289455734244e-24,5.403726180358145e-21,1.971935224967169e-40,0.0,3.1107284604212236e-23,5.359819532646526e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1088,1101,0,column,15,6.859063139590445e-31,8.121364095548672e-14,0.000551594712305814,0.0,5.851432619691233e-13,5.830843620435733e-13,0.0,1.6155874449125425e-14,0.0,7.216849502432711e-28,8.748590930342568e-21,2.7654765323296697e-40,5.3221574588017354e-15,0.0,0.0,0.9994470477104187,2.480247796308805e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1089,1102,0,column,15,7.435711579459769e-30,1.895032269829666e-16,0.004383512306958437,0.0,4.2837896785385965e-07,1.5451622690095745e-19,0.0,3.3994727660875484e-17,0.0,6.0746596882560416e-24,2.0846646009431424e-07,1.0977194834553315e-38,1.4910233289372518e-17,0.0,0.0,0.9956151247024536,1.2089210824084168e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1090,1103,0,column,10,4.01087672379188e-33,2.1848503045723742e-23,5.4620713285657985e-08,0.0,1.164234362249772e-07,2.3556501743337213e-27,0.0,5.096572619206398e-27,0.0,2.296874528735115e-25,1.0,1.133650457638777e-42,1.0617607878367075e-23,0.0,0.0,1.795700849301085e-12,1.3079658307769883e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1091,1104,0,column,10,1.6983898702405503e-33,2.7387125724401443e-38,8.589687294779935e-11,0.0,3.905282333952452e-14,9.302442053177164e-32,0.0,1.2786567526636858e-25,0.0,2.0670428984156666e-32,1.0,1.892831926656033e-40,7.310926365391167e-27,0.0,2.551764503535492e-42,8.269563085100452e-33,9.577883496351362e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1092,1105,0,column,10,5.985118824782339e-30,5.366973118364049e-43,4.231023517653476e-11,0.0,1.8708346825787583e-15,1.386744547085254e-35,0.0,9.966897619679477e-25,0.0,2.8941794689844105e-31,1.0,3.891769948822987e-37,1.7813563538449137e-27,0.0,6.473998905180655e-43,8.670869438602472e-38,4.526013086348171e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1093,1106,0,column,10,1.5134148892283123e-28,6.808788148030348e-35,1.2818408782881187e-14,0.0,1.0494262522777603e-13,1.2503229462411505e-34,0.0,1.115843134137539e-25,1.401298464324817e-45,9.875589375925906e-22,1.0,9.841317463205696e-32,1.0243536347998513e-25,0.0,0.0,9.123312142475202e-33,3.240335381743051e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1094,1107,0,column,10,5.6198892586001e-35,2.349188577565337e-20,2.1125179827663487e-08,0.0,6.513424750664853e-07,6.060118837057232e-26,0.0,2.6581128980161187e-28,0.0,8.721707797881727e-27,1.0,1.2946142491194544e-38,1.1092428683320453e-19,0.0,1.5107398743885853e-41,4.047843399986213e-14,8.61244466043333e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1095,1108,0,column,10,3.1886701259061674e-36,1.3414184586069819e-38,4.72238697798999e-12,0.0,3.99384057726479e-13,4.6802651243635156e-36,0.0,5.281146065430818e-29,0.0,1.3042444838263264e-32,1.0,5.5351289340830274e-42,3.4605280768885526e-29,0.0,0.0,1.5184164089232644e-29,1.7189221756074516e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1096,1109,0,column,10,2.6884500704465403e-36,3.5852931288780496e-30,5.1108360599183555e-11,0.0,8.270937823517954e-10,4.675334118531152e-31,0.0,2.735761097066465e-28,0.0,1.517443513374795e-29,1.0,2.7486329247884854e-40,1.9037254820575274e-25,0.0,0.0,7.809782915116814e-24,1.0674063561743989e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1097,1110,0,column,6,3.506875523834644e-40,3.166339683251322e-23,2.948392781565559e-16,0.0,2.2186894397349158e-23,8.76499083448827e-29,1.0,9.484493922771669e-27,0.0,1.4420115445619562e-23,1.3366486454047661e-29,1.477208974943772e-25,1.4383193838595377e-16,0.0,0.0,4.4619024662259365e-37,7.356139521310614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1098,1111,0,column,6,1.563849086186496e-42,1.2320054926734702e-18,1.6898432658599485e-14,0.0,3.6153992584193622e-22,9.71563556060527e-27,1.0,7.32444886495407e-24,0.0,4.198660948877981e-21,5.628635962923723e-30,6.187504663026097e-24,7.827083652673023e-16,1.8216880036222622e-44,1.9337918807682476e-43,1.16368640460095e-36,1.5285509979339005e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1099,1112,0,column,6,4.400077177979926e-43,4.04167147456371e-18,2.3290244732798726e-11,0.0,5.021127666819951e-16,7.361114330967837e-24,1.0,2.849701955326086e-15,0.0,4.0000570002231446e-19,1.3923657273401844e-24,2.1961689207252927e-19,8.509538906853464e-11,0.0,6.069023648990783e-42,5.363803006413408e-28,1.2055623166418172e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1100,1113,0,column,12,5.324934164434305e-44,3.094781578900051e-14,9.080877686522987e-19,1.401298464324817e-45,1.9933832217213886e-25,2.9463532354164117e-19,6.051877360981304e-39,5.565514352356861e-18,3.7396077014347885e-31,5.155498170164079e-31,8.94674536047101e-34,8.337051935049957e-20,1.0,0.0,9.573765975704867e-28,1.3029917718585739e-39,2.8444888910522095e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1101,1114,0,column,12,0.0,3.824264987800294e-14,2.6509696029336244e-16,9.496170334879816e-38,8.272124825335986e-24,9.034445143608242e-18,1.2802941961264323e-14,9.27663514836249e-19,1.3845109087222058e-40,3.291470247296795e-29,1.6953086056734574e-33,1.6864478919392323e-16,1.0,7.216592924016005e-38,1.1104394465664248e-29,2.6096968707500693e-34,4.216523912794687e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1102,1115,0,column,6,4.086567080547815e-34,2.938536154465071e-22,1.113701259543938e-15,7.240835611656579e-37,4.524132437571883e-23,9.007623670074542e-21,1.0,1.0684678459554582e-25,9.152020400351813e-41,4.384256165696907e-22,1.6957113741190872e-31,2.575029546321599e-24,7.569125770601204e-09,0.0,8.719732828157356e-37,5.206835581783644e-35,5.427769761830138e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1103,1116,0,column,6,2.207873248704003e-39,1.0553646586202298e-30,4.5612802791802266e-18,0.0,1.0547245429925887e-23,4.843265453642845e-26,1.0,1.4973686841621866e-30,0.0,9.436854890039284e-27,1.3803882823853039e-30,8.572799877925437e-29,8.28637831094825e-14,0.0,2.2464755613552253e-26,6.036778089768512e-38,2.4796341606431887e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1104,1117,0,column,6,1.2914366647217514e-41,1.1514232357829852e-30,1.6801908444618186e-19,0.0,2.1286051820848266e-29,7.491196511490898e-31,1.0,5.432551844302605e-31,0.0,2.1081444333748658e-29,2.9413334440645476e-34,4.121958397938052e-30,1.3251068626449367e-17,0.0,8.362457099069837e-38,1.0930128021733573e-43,5.343198693062998e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1105,1118,0,column,6,2.276005220818554e-38,1.3072121615780056e-26,3.3215602933189337e-17,8.407790785948902e-45,5.139924202163371e-24,9.105837402147616e-30,1.0,1.8397193496936356e-27,0.0,1.0697973230997885e-25,1.2120061307079807e-28,3.341381371806946e-27,1.6235989736952493e-16,0.0,7.006492321624085e-45,2.4561008841807196e-37,6.279475032156999e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1106,1119,0,column,6,3.7874359106871985e-35,3.3049439958027193e-22,3.455128124678076e-17,1.8391895109434488e-31,1.722777679911808e-22,2.3165459626424632e-21,1.0,3.401388341456197e-27,1.5031953955605376e-37,2.461849660654232e-23,1.1458361581533009e-31,7.5620512058086965e-25,1.0215763346366202e-08,0.0,1.5726296071178279e-34,3.121720307202424e-33,2.8032872179703343e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1107,1120,0,column,6,3.2125513009637206e-36,6.490078652688799e-28,9.865599200951729e-17,0.0,4.481182920378267e-27,9.00664386380949e-25,1.0,1.010305895622515e-24,0.0,1.8518963345083754e-24,3.566216598234579e-34,5.008351103881818e-30,1.4760576387464613e-13,0.0,7.968118303585127e-35,1.2211611263463225e-38,3.205446899326946e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1108,1121,0,column,6,2.2904207704846335e-37,7.177355153896213e-32,1.0267347041571778e-20,2.802596928649634e-44,5.112130281297158e-27,4.684624774490221e-28,1.0,9.022054559510271e-31,0.0,9.979889110119612e-29,1.964816326069994e-32,4.1154495093933967e-32,4.3566610246432904e-16,0.0,2.233618464609964e-38,6.291256132967441e-38,3.0400428135214647e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1109,1122,0,column,9,7.898796591550954e-32,6.361655552837732e-22,8.635522581301042e-14,0.0,2.6741853780826296e-18,4.0467071052874715e-15,0.0,1.0991770826862535e-09,2.013781984063878e-33,1.0,1.325531657962161e-32,4.8734893521035895e-20,7.516019318165923e-22,1.1650098439926141e-29,0.0,3.029853047442199e-35,3.819139449134923e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1110,1123,0,column,9,1.09842531368028e-34,1.2870559754410687e-15,5.063145649270018e-12,0.0,2.068307073462179e-15,1.4171128270845657e-07,0.0,1.6898845170421062e-11,6.5039704146518e-24,1.0,2.2233584150887905e-30,1.5871267679262496e-23,1.7906787702574467e-17,7.42688186092153e-44,0.0,3.373754550927801e-30,1.1297943913746167e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1111,1124,0,column,9,7.956296461958715e-29,4.097079731144211e-15,7.651186628709894e-11,0.0,4.617891491290674e-14,0.00011323596845613793,0.0,2.794333861522169e-11,5.318251238776851e-26,0.9884287714958191,3.742805139780692e-38,5.520350500161554e-25,2.863420024483784e-16,4.203895392974451e-45,1.6815581571897805e-44,6.507479759445973e-36,0.011457305401563644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1112,1125,0,column,1,1.9628064878694772e-34,0.99444979429245,3.783596500121147e-19,0.0,3.226476695757982e-22,8.5387914187246e-14,0.0,9.00608711746324e-19,1.6909865208434147e-27,2.4428467421941587e-18,7.113959403492807e-30,1.2849825916595071e-20,0.005550079047679901,1.6675451725465323e-43,1.8049194057006436e-21,8.68077581618067e-28,6.938830905831776e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1113,1126,0,column,1,6.083532367391148e-27,0.9999504089355469,2.874097974934139e-18,0.0,2.799547546745973e-21,3.219943200960529e-10,0.0,4.4703976971248417e-17,3.647011720617126e-28,6.211197112193645e-10,5.068785687154768e-28,9.441664128778967e-23,4.897212784271687e-05,0.0,7.556015075980318e-20,3.008433844517872e-26,7.497383248088185e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1114,1127,0,column,9,1.0471552881927311e-31,5.5414015390220506e-12,7.580302985770647e-18,0.0,1.0658879503206428e-23,3.811889954479582e-19,0.0,2.7133513283397913e-22,3.2662584497310594e-34,1.0,7.665737351021968e-33,5.1140132768704814e-23,1.5450939749102506e-16,8.756323141294235e-39,2.4662951063009283e-39,3.163103939892008e-38,5.555595080383811e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1115,1128,0,column,9,1.6625548101613627e-35,1.2433176011404391e-18,1.3906509173043523e-17,0.0,1.7765503014746642e-21,1.4695524528166026e-12,0.0,1.0184247701752877e-15,1.0455817584998323e-25,1.0,9.266786744580015e-42,1.0106086404008718e-20,1.2213633552662295e-20,8.015427215937954e-43,0.0,1.8956185487821895e-38,8.92382328920643e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1116,1129,0,column,9,6.638323403119022e-32,3.485961778319358e-17,3.565771141668679e-17,0.0,1.4476798093020245e-20,1.7488237247231808e-10,0.0,2.6966186196926443e-19,6.072826276904695e-25,1.0,9.130039632640414e-39,1.2716771085895166e-24,1.20142369808037e-20,0.0,0.0,2.1133122270329e-38,3.4900532984438737e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1117,1130,0,column,9,1.1111876222015706e-25,9.943589817044681e-23,2.1284845630811788e-13,0.0,6.52022063375499e-23,2.516134272382109e-19,0.0,3.8088342159056654e-13,1.50040404567488e-31,1.0,2.4947008274712567e-39,3.6615524630874833e-20,2.1835650134994976e-25,5.1505783736575826e-33,0.0,2.5409464793909043e-40,3.803025128428124e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1118,1131,0,column,9,1.1232065801841641e-39,4.441046152617908e-16,4.518383106203533e-18,0.0,1.7576347296320106e-22,1.4468405117859672e-20,0.0,1.9842007868312822e-20,8.101513678022929e-33,1.0,5.474093978170896e-39,3.2760071261133934e-17,8.979358326932237e-20,2.0274358564112498e-30,0.0,4.653170783137653e-36,1.4932732403510614e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1119,1132,0,column,9,1.2082593273060395e-33,7.439229489586766e-15,3.4227334648986334e-20,0.0,9.02219586212547e-23,2.8522117271836904e-17,0.0,1.3284300917751415e-20,6.941323105786412e-30,1.0,1.8661766048401879e-34,6.26350459548592e-22,1.2820510571062707e-18,0.0,1.4214771622110944e-41,8.051860976010399e-42,4.312862052083602e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1120,1133,0,column,9,2.133378753779705e-35,4.95352456936435e-19,1.6438381952446737e-19,0.0,2.205531831481508e-25,7.217044862009183e-20,0.0,5.3005131464912075e-17,7.182629097698353e-28,1.0,1.401298464324817e-45,1.2297094460881761e-18,5.981353409713118e-22,4.889561965273905e-34,0.0,5.009642009961221e-42,1.0509243655702511e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1121,1134,0,column,7,1.6697590011150643e-24,1.5501936463377213e-25,5.878741643772234e-16,0.0,2.817462146238855e-20,1.1176296510484462e-07,0.0,1.0,8.208573054851678e-22,3.108153783329561e-16,1.950915748002297e-40,4.446581662997406e-27,1.852903636046962e-20,1.2814706300434733e-39,0.0,5.12765834603296e-34,1.1207212082808837e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1122,1135,0,column,7,2.8878030837842213e-25,7.048529774995822e-24,2.248948919683657e-15,0.0,3.013025091387437e-20,8.849344368400125e-08,0.0,0.999969482421875,3.81899366316191e-26,2.375138151748061e-14,2.206484561925857e-41,1.0467584862884133e-26,3.51450333774771e-20,1.1569310698056838e-38,0.0,4.5101987715920445e-35,3.21808474836871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1123,1136,0,column,7,1.8239259537776825e-28,9.971570387947747e-26,1.9900960745192165e-15,0.0,5.772899957356116e-21,1.0816065057484003e-11,0.0,0.9999083876609802,2.0820430701597947e-36,1.3788191574329653e-16,2.942726775082116e-44,3.1900063308232937e-22,1.9720368697414912e-20,1.0957490961811477e-30,0.0,1.1713456665888075e-38,9.254361793864518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
