beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
307,307,308,2,8.912875e-36,2.728816e-23,1.0,1.00544155e-33,1.6994557e-22,2.1796484e-22,1.2879764e-27,7.98372e-29,8.532928e-22,6.609423e-30,7.63907e-22,1.2348495e-22,1.9046163e-28,1.1245701e-23,3.0872638e-22,4.9162266e-29,5.718788e-27
308,308,309,2,9.0484865e-32,7.81507e-21,1.0,1.2411606e-27,1.2173224e-18,9.578376e-19,7.615984e-25,4.3749605e-25,1.693784e-17,3.914033e-27,1.2130267e-12,4.666169e-19,6.229855e-23,2.698656e-19,2.9607877e-18,1.9093402e-25,8.81817e-24
309,309,310,10,3.8337947e-26,2.051871e-11,6.67836e-30,1.1124152e-14,1.2269159e-12,2.4236876e-11,3.891782e-16,4.8680687e-18,4.4899976e-11,1.0587427e-17,1.0,1.3053293e-10,6.3801665e-17,3.7600847e-12,2.20655e-10,3.200201e-19,3.399252e-17
310,310,311,10,8.682167e-28,2.2702707e-14,0.0,4.2310332e-14,1.1965911e-13,2.8983437e-13,2.0142812e-18,3.9361018e-20,9.286915e-13,9.201118e-17,1.0,1.3729724e-12,1.040497e-17,4.9253094e-15,4.9643514e-13,5.774687e-20,4.7055704e-17
311,311,312,10,1.7740788e-28,2.7674774e-16,0.0,4.868464e-16,4.5564633e-14,2.456399e-16,7.604388e-21,7.393541e-22,2.5435042e-14,3.141214e-19,1.0,3.048511e-14,1.44152e-18,4.4825903e-17,5.903304e-16,6.468592e-23,1.411554e-17
312,312,313,10,1.6110588e-28,3.6080275e-15,0.0,2.2244508e-13,1.1352898e-12,1.2044778e-12,2.5069773e-17,8.504564e-21,8.1735985e-13,3.0026837e-15,1.0,2.9436841e-12,5.1591105e-19,5.3294254e-17,5.5502304e-17,5.250559e-19,2.1325032e-17
313,313,302,10,1.4539561e-27,7.534206e-18,0.0,3.4620192e-11,2.4632385e-13,6.436001e-16,9.22367e-19,8.907403e-21,2.5379443e-15,1.5737587e-18,1.0,4.1729278e-14,1.3955805e-20,1.5225191e-19,9.65814e-19,7.044263e-22,3.7433004e-18
314,314,315,2,1.0700455e-34,9.452929e-26,1.0,1.0263926e-38,4.514358e-23,8.254819e-24,8.493274e-30,2.14811e-28,8.1209603e-22,5.1424287e-34,7.805504e-29,1.7677806e-23,9.08492e-29,1.890311e-23,9.892731e-25,1.2663772e-30,2.3465895e-29
315,315,316,2,1.1917383e-34,5.0316148e-24,1.0,1.9778906e-35,1.5675122e-22,1.4246796e-22,1.8035845e-28,2.2764434e-27,4.062814e-20,4.0049754e-33,3.2054922e-26,2.7925815e-22,2.0719505e-27,3.556918e-22,8.565504e-23,3.0967482e-29,5.3489863e-29
316,316,1372,2,5.7975833e-25,4.71e-12,1.0,1.3568607e-19,1.1427866e-13,2.610432e-13,4.8475524e-19,1.1492494e-18,2.3371438e-09,2.8416685e-23,2.232728e-12,1.5322078e-12,2.802898e-17,7.5223074e-13,2.0311003e-12,2.654396e-19,2.1573174e-19
317,317,318,2,1.8082419e-35,1.0167611e-27,1.0,3.0056e-41,3.6278746e-22,8.9782445e-24,2.1834937e-29,2.4467408e-29,1.8395917e-21,4.569829e-34,6.427173e-30,3.1925597e-24,2.2103735e-26,7.486567e-24,3.422762e-26,9.359117e-30,1.0903786e-30
318,318,319,2,9.007212e-36,2.3338257e-27,1.0,5.9733e-41,3.9086395e-23,1.093064e-24,4.589089e-30,5.1663485e-30,4.6919897e-22,7.967996e-35,2.100846e-30,1.0774895e-24,1.6305042e-27,9.540058e-25,1.6338362e-26,8.6488e-31,1.5106794e-30
319,319,314,2,4.238215e-36,9.880727e-27,1.0,8.59289e-40,9.2776724e-24,1.4575735e-24,1.8353704e-30,1.5057036e-29,2.6182286e-22,5.4884067e-35,7.4242606e-30,1.4034575e-24,1.0380848e-28,2.9787003e-24,1.0406278e-25,4.7949054e-31,3.174165e-30
320,320,321,2,2.808509e-30,1.9391223e-22,1.0,1.8661479e-34,1.09938055e-20,4.462892e-21,2.407642e-28,6.862039e-26,1.4117093e-18,9.623102e-32,1.7984296e-23,2.3580413e-20,2.4806813e-26,5.606098e-21,2.938682e-22,2.390739e-27,2.7526808e-26
321,321,322,2,2.9086846e-27,5.3743814e-17,1.0,1.9084955e-25,1.0035337e-17,8.079728e-17,8.50069e-24,2.4949406e-22,5.30794e-13,4.2138754e-27,1.5617038e-16,1.6818799e-16,2.872188e-20,2.6403827e-16,3.608452e-16,6.5202705e-23,2.818975e-22
322,322,1375,10,3.6797133e-20,2.2074553e-06,0.0,0.011345573,1.9909817e-10,4.8955247e-08,1.0896015e-14,7.653681e-15,0.00080149167,2.0410264e-12,0.9878521,1.6427192e-08,2.1557828e-08,7.583635e-09,1.3140737e-08,8.0071794e-13,1.154853e-10
323,323,324,2,1.2113224e-35,6.0440434e-28,1.0,1.8655e-41,5.164692e-23,8.325467e-24,1.2121212e-29,2.996196e-30,1.0892902e-21,5.9004324e-35,1.5164894e-28,2.1805944e-24,1.2163137e-28,1.1592187e-24,2.2412967e-26,2.6001032e-30,1.6601624e-31
324,324,325,2,7.050181e-36,2.8981846e-27,1.0,3.974e-42,8.4489646e-24,1.3715429e-24,7.72298e-31,4.8403716e-31,2.8565378e-22,4.6493582e-35,2.2374214e-31,5.7660215e-25,2.9749798e-29,8.109613e-26,1.3338544e-26,6.2831955e-31,1.0634103e-31
325,325,320,2,2.4006854e-32,4.8714906e-24,1.0,1.0630825e-37,1.4910366e-22,5.494204e-22,5.2262505e-30,5.2441898e-28,1.6392419e-19,2.7085373e-33,3.2395398e-28,5.064858e-22,4.133903e-26,1.6032408e-22,6.3895726e-23,3.9965456e-28,3.740569e-28
326,326,327,2,1.8379811e-33,1.3718777e-24,1.0,5.383678e-39,9.964897e-22,6.255267e-22,1.8900331e-27,1.3899446e-26,1.4588892e-20,2.2829336e-32,2.6519724e-30,1.0454044e-21,3.0933746e-27,9.585562e-22,4.0050127e-22,1.4501056e-28,1.0970181e-27
327,327,328,2,2.2641116e-34,3.0589517e-23,1.0,1.5602638e-37,2.5819387e-21,8.58543e-22,1.2806082e-27,3.0694553e-26,4.6821605e-20,7.498484e-32,3.2910682e-29,3.8664385e-21,2.5512272e-27,7.985485e-22,5.454318e-22,1.086125e-27,1.6794535e-27
328,328,1369,2,5.2587645e-24,1.4259381e-11,1.0,7.882055e-26,6.8475965e-13,5.365888e-14,1.4306725e-19,2.3293007e-18,2.199071e-10,6.890168e-23,2.242434e-19,5.4313796e-13,1.1953625e-19,5.6803883e-13,8.802384e-14,9.692059e-19,1.0286882e-18
329,329,330,2,2.4249794e-36,3.7707412e-28,1.0,7.8e-44,4.5219757e-23,5.0554333e-24,1.9295009e-29,5.296156e-29,5.9637647e-22,3.306904e-34,3.0972377e-33,2.1648467e-24,1.2185759e-27,5.0326127e-24,1.805142e-26,1.0689544e-30,9.160707e-31
330,330,331,2,3.2553976e-35,1.8381208e-26,1.0,1.26e-43,2.1631154e-22,2.9980015e-23,6.838901e-29,1.0352419e-27,6.4512987e-21,8.485938e-34,3.0428156e-34,2.5592254e-23,3.9542527e-27,3.5418734e-23,1.2065048e-25,4.968147e-29,1.1983743e-29
331,331,326,2,8.782595e-29,2.1245902e-21,1.0,8.65222e-40,9.462884e-19,2.1787218e-18,1.6090106e-24,1.3074337e-23,5.955417e-16,7.368115e-30,2.7045755e-31,2.2110137e-19,1.4719286e-23,7.092326e-18,1.3439156e-19,4.8634687e-24,1.2431858e-24
332,332,333,2,7.497485e-24,2.025308e-17,1.0,1.0532216e-29,1.7139346e-15,1.0448882e-17,2.068906e-23,2.6881294e-23,1.33825e-15,7.3250826e-26,3.0638095e-23,1.5000095e-16,8.322899e-23,1.3401548e-16,8.043099e-18,4.6446354e-23,1.7401233e-21
333,333,334,2,1.0384208e-29,1.3422132e-21,1.0,1.8444508e-32,6.96627e-19,1.7071507e-20,2.8923344e-25,1.7153257e-25,6.9611934e-20,2.0308902e-28,1.47071e-24,1.8583409e-19,1.3548653e-25,2.203184e-19,4.0628938e-19,5.206482e-26,6.4792533e-25
334,334,335,2,1.2164832e-24,1.05124975e-16,1.0,3.964709e-25,2.9501565e-14,1.8824174e-15,2.110399e-20,2.2943147e-20,9.489613e-16,4.7235404e-23,7.131393e-18,7.520797e-14,1.9297949e-22,1.0275724e-14,9.8221866e-14,4.2239445e-22,1.005349e-19
335,335,336,3,4.5721966e-13,2.3791808e-08,1.823694e-38,0.6155677,4.506948e-05,0.000107185944,2.4867248e-12,5.4155397e-10,8.808264e-06,2.4446333e-13,0.38421738,5.1409745e-05,7.729259e-16,2.311911e-06,1.7437635e-07,3.832403e-12,9.607534e-13
336,336,633,3,1.7543223e-18,5.814718e-13,0.0,0.99777853,8.1128976e-10,7.13232e-10,4.8503526e-16,7.709154e-14,1.522359e-08,1.2162555e-17,0.0022206171,1.0444616e-10,3.6083402e-17,1.1050945e-13,6.9049304e-15,1.3606323e-14,5.3112378e-18
337,337,338,2,1.772647e-18,8.453562e-12,1.0,3.1316208e-25,7.6333745e-11,1.4351331e-11,1.24743725e-17,1.8565705e-18,2.4249006e-10,6.8401773e-22,1.7597573e-19,2.8315914e-10,7.935877e-19,7.864186e-11,3.116114e-12,5.5299816e-18,1.725933e-17
338,338,339,2,2.4302073e-32,1.5448779e-21,1.0,1.3345495e-29,3.1986646e-18,1.9266947e-18,9.006991e-24,3.1418515e-25,8.912413e-18,1.9544892e-28,4.3259173e-19,2.2299197e-19,7.150852e-23,2.5151388e-17,5.252488e-17,1.4824274e-22,7.994029e-27
339,339,340,10,1.2701833e-25,2.5420178e-12,2.0472939e-14,1.964649e-12,7.032757e-11,1.5544446e-11,1.5391391e-18,7.3638683e-16,1.4050592e-09,1.1635685e-18,1.0,4.8667306e-11,1.2919216e-14,1.3166546e-13,3.881898e-13,6.6980336e-14,9.856377e-18
340,340,341,10,8.747568e-26,9.924158e-14,0.0,8.600055e-06,6.6706195e-15,3.127426e-13,2.159291e-21,1.2555339e-17,2.2696616e-13,6.077715e-18,0.99999046,1.3397544e-11,2.8159975e-15,1.6372611e-19,6.0065606e-19,1.248939e-14,1.9892275e-18
341,341,636,10,4.908924e-19,2.742233e-10,0.0,0.20954265,1.3690683e-12,1.6010581e-08,7.619358e-17,1.5682679e-12,1.512352e-07,1.52942e-15,0.79045576,1.1555869e-06,5.5900536e-08,7.7751844e-16,4.7578294e-15,4.4265165e-09,1.3239012e-14
342,342,343,10,7.587562e-26,2.1885662e-12,0.0,9.081139e-15,2.1958562e-14,5.924865e-11,2.42224e-16,4.563976e-19,7.748741e-09,2.5611323e-21,1.0,5.314728e-09,1.5288923e-11,8.8389647e-13,9.828559e-10,2.6494303e-18,2.0249074e-16
343,343,344,10,6.8526663e-28,3.721034e-14,0.0,1.8217579e-19,5.928218e-16,1.9030012e-12,1.0326947e-18,3.4202368e-22,1.3249971e-11,5.38594e-23,1.0,3.7716688e-13,1.8264514e-15,5.309441e-16,1.0460583e-14,2.7706408e-20,4.4543436e-18
344,344,345,10,8.139917e-28,3.854257e-15,0.0,4.6575614e-19,1.298631e-15,2.284868e-13,1.2197157e-19,5.6689115e-22,7.127213e-12,9.492408e-22,1.0,1.838446e-12,4.6146317e-15,7.772833e-18,7.2587505e-16,3.805653e-21,6.2367015e-16
345,345,346,10,2.1941334e-27,9.591192e-15,0.0,2.3902123e-14,3.4503355e-16,3.1064323e-14,3.9194576e-19,3.7973997e-22,3.0834943e-13,1.2027655e-23,1.0,2.5285507e-12,7.472584e-17,6.9371295e-18,3.1429806e-16,2.1220794e-21,7.171144e-17
346,346,639,10,2.987054e-23,2.673514e-09,0.0,0.03809408,8.939217e-09,1.0876495e-07,2.7122473e-12,2.894671e-12,1.3072186e-09,5.0757798e-17,0.961874,3.1053863e-05,4.9148814e-12,3.0689767e-10,1.6290564e-11,4.5095984e-12,8.0235677e-13
347,347,348,10,2.9062696e-25,2.8303962e-15,1e-45,7.6521526e-14,6.520019e-16,4.9036537e-16,3.1684742e-18,9.385367e-21,5.42607e-12,4.691197e-24,1.0,4.7545023e-14,4.5696115e-15,2.730669e-16,1.8016204e-14,2.1572996e-20,1.1673658e-17
348,348,349,10,1.460299e-26,5.950583e-15,0.0,1.0636926e-19,3.5774217e-16,4.3339493e-17,1.531992e-19,1.4244189e-22,6.6685264e-13,2.1491776e-26,1.0,3.2950468e-16,3.4446805e-16,1.9664219e-16,3.5611102e-16,1.9208721e-21,2.303111e-19
349,349,350,10,2.3804922e-27,6.720502e-15,0.0,1.4205412e-19,3.3546827e-16,1.5436389e-16,5.3884755e-20,6.047219e-23,3.608836e-13,1.4394497e-24,1.0,2.2673573e-15,6.497277e-16,2.1960204e-17,4.1055107e-16,2.6184883e-22,1.7684738e-17
350,350,351,10,4.073203e-24,6.055291e-14,0.0,1.4939277e-12,5.135793e-15,9.134779e-16,1.209935e-16,4.1654125e-22,1.4089451e-13,3.8691494e-23,1.0,4.5685074e-14,1.8413927e-17,1.951668e-18,1.386319e-16,6.443969e-21,3.2366937e-16
351,351,642,3,6.546849e-20,3.1670354e-11,0.0,0.999939,2.9841354e-10,1.85393e-11,1.9299604e-11,3.530824e-16,1.1172038e-14,1.4468441e-15,6.171158e-05,8.025168e-11,1.0768194e-17,9.835473e-15,1.363725e-13,4.713401e-18,6.8710983e-12
352,352,353,10,4.929837e-16,0.008931915,0.0,1.4119661e-13,2.1463299e-08,3.313909e-06,5.152382e-12,2.735074e-12,0.017965425,4.8653546e-12,0.9730972,4.6012912e-07,5.488013e-11,1.8201554e-09,3.2762605e-15,7.1295647e-12,2.1644161e-10
353,353,354,10,1.672975e-21,2.9134353e-06,0.0,7.6102725e-15,1.0422929e-09,2.2624458e-11,2.6782146e-13,1.2744505e-16,1.350862e-08,8.221379e-17,0.9999962,8.648285e-13,2.8935656e-13,1.5839972e-11,1.955381e-16,4.920169e-13,2.967387e-13
354,354,355,10,1.7247628e-23,1.150004e-10,0.0,2.2755404e-12,1.0547833e-11,4.7573034e-15,1.03709364e-16,7.232092e-20,1.2193333e-13,3.1237067e-20,1.0,2.4738166e-14,1.3516818e-15,3.4186038e-16,2.9522388e-18,9.476662e-16,9.6062095e-14
355,355,356,10,8.2086754e-20,7.534449e-07,0.0,0.00011116488,2.738756e-07,6.742574e-11,2.1052075e-10,3.3396924e-16,2.277112e-12,2.0811521e-15,0.99988943,2.7001383e-12,2.9750656e-17,2.0329131e-13,1.13510946e-13,5.6701207e-15,7.262592e-11
356,356,1398,1,9.401838e-16,0.9883195,0.0,0.00037927,0.010495223,7.067603e-06,0.00079740206,9.720582e-09,1.4715237e-09,3.367214e-13,9.183342e-09,2.531667e-09,3.0025003e-15,9.956007e-07,4.746172e-08,7.892458e-13,3.03452e-09
357,357,358,10,1.1225505e-17,3.3161872e-05,0.0,5.3895164e-08,8.656781e-10,4.0723927e-10,2.6838691e-14,4.0839277e-14,0.0010822464,8.712174e-17,0.998883,1.1362957e-07,5.4565183e-09,1.250033e-10,5.93143e-16,3.829544e-17,3.1683148e-12
358,358,359,3,5.6223285e-22,2.8953715e-09,0.0,0.70617193,4.9997145e-11,1.2834335e-14,1.8431869e-15,1.0140032e-12,4.9613907e-12,6.148406e-22,0.2938299,1.819286e-11,2.8666376e-13,3.7764412e-13,3.7245855e-17,1.394102e-19,8.42538e-15
359,359,360,3,5.0413503e-26,3.4695393e-16,0.0,1.0,4.3897444e-15,2.363828e-16,2.0475043e-22,3.7302115e-12,9.678759e-19,3.7110444e-23,1.5568971e-09,3.032763e-15,4.416427e-18,9.259634e-18,1.8881292e-21,4.3255996e-21,8.9904296e-20
360,360,361,3,5.8515617e-22,1.9767974e-12,0.0,1.0,6.9937207e-12,5.6482635e-11,1.0280224e-16,2.836409e-13,2.941439e-16,1.1889178e-20,1.5849626e-13,5.3353504e-15,1.0290415e-18,1.0184818e-10,4.630186e-14,1.8394822e-18,1.415434e-20
361,361,628,3,1.2953294e-17,2.9396658e-09,0.0,1.0,5.20115e-08,8.2032745e-09,6.739863e-14,1.2207629e-12,1.0113118e-10,2.3584792e-15,4.0762854e-14,5.3172782e-11,1.2347724e-10,1.6299433e-06,1.08087705e-10,3.8830406e-12,1.0188265e-12
362,362,363,10,6.262102e-20,6.7537117e-06,4.8272345e-12,9.4105195e-09,1.1748861e-07,4.5710702e-10,1.6808243e-13,1.0097557e-15,0.00027963484,4.2559214e-14,0.99971396,7.8239815e-08,1.1839552e-09,4.869765e-08,3.182955e-08,1.234786e-11,5.4135868e-14
363,363,364,10,2.9161186e-26,1.5020457e-11,0.0,0.0016300825,8.6085896e-13,4.304114e-16,1.597037e-17,5.4645935e-19,4.6725217e-14,1.4093834e-20,0.9983687,4.599206e-13,2.1412088e-17,2.086686e-14,5.796618e-15,8.3605204e-21,1.085546e-18
364,364,365,10,2.2328313e-26,9.907193e-14,0.0,0.19911997,6.2522985e-14,3.568224e-15,3.0148995e-20,4.3338648e-18,5.796706e-15,8.941652e-21,0.8008801,1.3339374e-12,3.2611338e-16,1.4756677e-15,1.8904918e-15,2.3803178e-21,6.4828823e-19
365,365,366,3,3.381883e-24,3.1330752e-12,0.0,0.9998931,1.535097e-13,7.6704664e-13,4.365047e-15,5.215488e-18,3.247011e-14,2.4981728e-19,0.00010736477,3.2789914e-12,2.787065e-17,4.3029716e-13,1.8772217e-12,1.0283886e-21,1.03831523e-19
366,366,655,3,8.194732e-25,7.1014903e-14,0.0,1.0,7.2797575e-12,2.178388e-12,4.729613e-17,1.5673393e-14,5.329619e-13,1.3371801e-20,3.133046e-08,1.4970169e-12,3.8039992e-13,1.38848716e-11,6.9026917e-15,1.1627932e-16,4.4899697e-23
367,367,368,10,5.601201e-29,1.5524836e-18,0.0,1.907428e-15,5.339071e-17,2.6191928e-18,7.4725363e-22,8.100875e-23,1.2515179e-16,1.4384759e-27,1.0,8.3694723e-17,9.105367e-19,4.3186153e-18,1.4444941e-16,6.103482e-25,5.616886e-21
368,368,369,10,5.2552616e-29,3.1863156e-18,0.0,2.9881604e-11,1.7343742e-17,7.878209e-18,5.5909344e-21,2.3229515e-22,3.7474597e-17,4.4775628e-26,1.0,5.987738e-17,7.970372e-19,1.1967501e-18,2.2419583e-16,2.695006e-25,2.878603e-21
369,369,370,10,7.522827e-27,2.677821e-17,0.0,7.81207e-07,8.142105e-17,6.7572556e-17,1.5759558e-20,3.0013459e-21,5.0875466e-17,1.5494496e-24,1.0,3.2631997e-16,3.000734e-17,1.89988e-18,1.0284858e-15,6.894844e-24,4.3460787e-20
370,370,371,3,8.369219e-24,1.4974252e-16,0.0,0.9999675,1.3249602e-17,5.593853e-15,1.7692084e-18,5.484284e-20,7.117346e-17,4.6935447e-23,3.2402517e-05,2.690568e-14,5.9615734e-17,1.1487892e-18,6.2114184e-15,8.2930454e-23,2.7999136e-19
371,371,658,3,2.2129005e-22,1.1834323e-15,0.0,1.0,1.0526421e-16,2.5999185e-12,1.1648131e-16,6.036678e-18,1.0551956e-15,6.1510804e-22,8.3750465e-13,5.6250816e-12,2.6228336e-17,5.776899e-17,1.4901548e-15,1.0167105e-20,2.8446025e-19
372,372,373,10,1.5572322e-21,8.396003e-12,0.42415252,1.9068959e-16,8.4125545e-10,7.073846e-10,9.9761e-18,1.7223484e-17,1.4072485e-08,3.6610253e-18,0.5758465,3.1083427e-09,1.316288e-13,3.4512e-11,1.7281525e-10,1.6130295e-17,2.6603746e-13
373,373,374,10,2.7885283e-20,3.156315e-10,1.1830031e-08,1.3817836e-16,1.2336189e-10,1.949655e-07,9.264237e-16,4.7309305e-17,1.102e-06,9.069744e-16,1.0,7.5102264e-08,1.6636908e-12,1.6068079e-10,9.096115e-08,2.3658038e-16,1.239179e-11
374,374,1381,10,1.2777788e-18,1.6076303e-09,8.4241325e-36,1.7223537e-11,6.2344986e-13,7.02712e-05,1.431687e-13,3.3637405e-17,5.407314e-06,2.3438734e-11,0.99991995,9.565143e-07,2.5457067e-11,4.0371267e-10,5.2922996e-06,4.0561362e-14,1.1139978e-09
375,375,376,8,4.4658393e-13,3.6194285e-07,0.0004205542,1.0187929e-17,3.7115984e-07,0.001307866,6.8770306e-10,7.2292144e-15,0.8200242,2.2209184e-14,0.17822023,1.3073559e-05,7.9834017e-10,7.2744497e-06,7.41337e-06,3.0309276e-13,5.710619e-10
376,376,372,2,2.4362754e-19,3.3742762e-11,0.93730825,3.5150552e-19,2.6062283e-09,4.8638955e-09,3.835895e-14,5.0446793e-18,9.365263e-07,3.2887775e-18,0.062690906,1.7243078e-09,7.3007186e-14,5.333044e-10,1.6000377e-09,7.606986e-17,1.0339745e-13
377,377,378,10,5.777183e-18,1.0320918e-11,0.0,4.799408e-08,3.5196813e-13,1.9085727e-13,6.1407246e-20,1.1990041e-16,1.4696197e-12,1.2695848e-14,1.0,2.9297887e-11,1.8335792e-15,1.3818017e-13,1.0417677e-10,1.706839e-19,4.4171503e-11
378,378,379,10,3.2813956e-11,1.0257148e-09,0.0,0.14296709,4.66359e-11,1.5682164e-09,7.546978e-18,1.9237021e-14,4.749663e-10,3.3003624e-12,0.8570339,3.1524658e-09,9.553226e-13,3.244725e-11,4.3133358e-08,1.1994531e-15,7.8992163e-10
379,379,606,3,4.7309326e-16,3.5610326e-14,0.0,1.0,3.5949366e-14,1.23068986e-11,1.279744e-19,3.0352917e-19,2.0876116e-12,7.338874e-18,6.457004e-08,4.1294835e-14,5.6579535e-16,8.4137206e-15,1.27113065e-14,4.4145618e-16,1.658308e-16
380,380,381,2,5.4516816e-35,3.1190462e-23,1.0,2.632e-41,5.185351e-19,1.8037983e-20,7.9588024e-25,2.7617197e-23,5.570612e-18,4.2583415e-29,4.3396242e-32,3.0055424e-19,2.2449713e-23,1.4631584e-20,1.2204539e-22,1.784057e-26,5.686201e-27
381,381,382,2,3.9169443e-35,1.2310198e-24,1.0,1.1e-42,2.8664962e-20,4.8105387e-21,2.1031112e-26,1.05269e-24,4.439837e-19,1.0501325e-29,3.556586e-33,1.1461879e-20,6.2639047e-24,2.359849e-21,4.2330882e-23,3.1630131e-27,4.500642e-28
382,382,383,2,2.3122475e-35,9.179895e-27,1.0,4.5e-44,2.1466422e-22,3.975453e-22,5.0250997e-29,4.19012e-27,4.81142e-21,2.2289364e-31,1.6065247e-34,4.283379e-23,5.711182e-26,3.8284802e-23,2.2524073e-24,1.800601e-28,3.8552886e-29
383,383,384,2,1.5708908e-34,1.3208527e-24,1.0,6.21e-43,3.8625764e-21,5.4182576e-21,5.8652434e-28,1.545087e-25,1.0172773e-19,1.3082478e-29,6.7061213e-34,1.3756732e-22,4.8703543e-25,4.439373e-22,6.439118e-24,6.823325e-27,5.667683e-28
384,384,385,2,1.6575016e-35,3.4498066e-25,1.0,2.86e-43,5.5198986e-21,3.2954643e-22,2.7792155e-27,2.6095084e-26,2.69748e-21,8.537452e-30,2.5063914e-34,1.531428e-23,7.631074e-26,1.1146323e-22,1.9856593e-23,1.45291375e-27,2.775178e-28
385,385,386,2,6.696685e-35,1.0835935e-25,1.0,5.06e-43,3.7087984e-21,7.164425e-22,2.912679e-29,1.8958966e-27,3.5280958e-21,8.922322e-31,2.3801967e-31,1.6570366e-24,8.196322e-26,2.043439e-22,4.7605306e-24,3.6764887e-26,3.4599473e-29
386,386,387,2,1.8930394e-30,4.3551677e-15,1.0,4.5360597e-29,6.3991607e-15,2.0458155e-13,2.6043994e-24,5.301127e-22,1.9699884e-12,1.2636179e-21,1.7266827e-18,5.455684e-17,5.7040204e-18,2.053853e-14,7.831406e-18,1.0279939e-18,6.3396346e-22
387,387,377,10,3.5724136e-18,4.6402746e-10,0.0,4.135248e-09,2.3058346e-13,5.0605027e-11,6.434484e-22,4.3984705e-18,2.211413e-09,2.466213e-14,1.0,5.1866363e-12,2.3375938e-13,1.1231794e-11,1.7530594e-09,3.6954883e-17,2.191257e-11
388,388,389,10,3.2643925e-25,1.5597066e-12,0.0,1.5993399e-19,1.9786828e-13,7.574173e-11,1.5514907e-16,1.9158477e-18,1.6840431e-09,3.0449638e-19,1.0,2.1072552e-11,8.8633967e-16,8.6091354e-16,1.6742148e-12,8.890701e-21,1.57824e-15
389,389,390,10,7.5125034e-27,6.1099346e-14,0.0,3.9440459e-16,8.715071e-16,3.232263e-13,1.0279401e-16,2.9318645e-21,2.3971808e-13,2.8824902e-23,1.0,2.0692135e-12,7.08027e-18,4.9065938e-15,1.7379178e-13,2.4070166e-21,2.0351679e-16
390,390,609,10,4.174587e-24,3.6867693e-11,0.0,5.892214e-08,2.5571234e-11,1.5218392e-12,1.7925775e-11,3.2302706e-14,4.025036e-12,6.766576e-22,1.0,2.7532836e-08,4.6233184e-15,2.1264627e-14,6.6765763e-15,1.6732545e-15,2.7839756e-15
391,391,392,10,8.987917e-22,5.949532e-10,0.0,1.3341739e-05,8.419927e-05,4.8091164e-10,1.0342322e-18,4.990476e-10,2.803809e-08,1.1561873e-12,0.9987838,0.00027577355,3.9571754e-07,1.9897442e-10,2.3669755e-10,1.3834029e-16,0.0008423402
392,392,393,2,8.4278367e-19,2.1362105e-07,0.9118138,1.30973694e-20,0.07310378,0.00048093332,1.7690248e-12,3.1080225e-09,0.0070886477,2.5299736e-12,8.615678e-15,0.0074386504,1.33710355e-05,4.4183267e-05,1.5087694e-05,8.198793e-11,6.145124e-07
393,393,394,2,4.913774e-20,4.256462e-12,0.999939,8.262166e-30,1.2621396e-05,3.8542912e-05,7.977518e-12,1.0589711e-13,8.016376e-06,2.887358e-13,1.4717112e-21,5.598868e-08,1.3738456e-11,2.6368417e-07,1.8529511e-07,2.3673534e-11,3.892096e-15
394,394,395,2,2.6974983e-30,2.262951e-22,1.0,2.41735e-40,7.012479e-18,3.4573562e-17,2.299314e-23,4.143696e-24,5.8017696e-16,4.6687697e-26,1.3831411e-28,1.0280601e-19,1.2243054e-22,3.745484e-19,3.4736126e-19,2.4523358e-23,1.0523518e-26
395,395,396,2,1.9026971e-30,1.2461891e-20,1.0,6.862654e-37,1.372694e-17,5.7035853e-18,4.050973e-21,1.19871635e-23,2.7458778e-16,1.4155862e-26,9.210252e-24,1.8953775e-18,7.545005e-22,1.2921464e-17,9.848372e-18,6.374083e-25,3.998759e-27
396,396,397,2,7.306859e-26,1.2526212e-16,1.0,4.4948338e-32,1.6744001e-12,2.3999225e-12,2.5275339e-19,1.9853375e-19,3.3290687e-10,4.4092996e-21,3.2532018e-19,4.3114125e-15,2.2550728e-16,1.3852796e-13,4.2702306e-15,2.6427478e-18,1.6422492e-23
397,397,398,2,1.8013202e-23,1.2706216e-14,1.0,2.862807e-32,6.2747085e-11,3.2513311e-10,1.1745696e-19,9.813565e-19,2.0644515e-08,1.4193008e-19,9.034691e-17,2.127348e-13,1.7219494e-15,8.232815e-14,7.048458e-14,5.0422773e-17,5.6481055e-21
398,398,399,10,2.4183675e-19,3.1581654e-05,9.646605e-21,8.2592575e-17,1.0715973e-05,0.00071506755,3.4135902e-14,1.3001243e-13,0.4410236,1.0321189e-12,0.5581785,1.4378063e-05,9.260645e-06,7.635112e-06,7.965926e-06,6.705169e-13,7.417191e-13
399,399,388,10,2.4539793e-26,1.8517481e-09,0.0,3.5079175e-18,4.2118826e-12,2.374664e-09,2.4661247e-17,3.0186457e-16,2.8721395e-08,1.9709699e-19,1.0,4.1992287e-10,1.2804818e-11,1.4485205e-11,1.3063754e-10,4.8430216e-20,1.7708181e-15
400,400,401,10,1.6962842e-27,7.1080896e-18,0.0,1.3798252e-11,1.5375975e-16,1.9837489e-18,6.868299e-18,7.69754e-23,5.8834505e-17,1.3047077e-24,1.0,1.2209419e-16,3.5047816e-21,2.0921803e-19,1.0356896e-17,3.6607347e-24,1.1103229e-18
