source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79
30,1068,1081,0,column,11,3.584272635637209e-12,0.0,1.923087069363033e-13,0.0,0.0,2.259129366461149e-30,0.0,3.0106126966791083e-20,0.0,0.0,5.584314510180829e-41,1.0,0.0,1.401298464324817e-45,8.445323181381785e-24,4.505010835181398e-33,0.0,0.0,0.0,9.331882711111555e-22,1.87105598729989e-30,0.0,0.0,0.0,0.0,1.5070256935725354e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1069,1082,0,column,11,2.368463498242379e-12,0.0,6.332143197371881e-14,0.0,0.0,1.421353030474172e-28,0.0,2.0236439260456667e-28,0.0,4.344025239406933e-44,4.659737783419314e-41,1.0,0.0,1.401298464324817e-45,1.3045191630109041e-23,4.203895392974451e-45,0.0,0.0,0.0,7.921955578447229e-21,5.13955891815676e-29,0.0,0.0,0.0,0.0,2.2872624724379547e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1070,1083,0,column,2,8.803132800494495e-08,2.802596928649634e-44,0.9999865889549255,0.0,0.0,3.933786296556949e-22,0.0,2.382152734717534e-21,0.0,1.0543023878852787e-30,7.933235607816067e-21,1.2919941582367755e-05,0.0,3.9745224304091897e-32,1.5132035887133588e-25,4.90454462513686e-44,0.0,0.0,0.0,6.318021400547786e-16,2.093559456617451e-36,5.885453550164232e-43,2.4891124491955293e-40,4.895317074749281e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1071,1084,0,column,11,3.7899339986324776e-06,2.368194404708941e-43,0.0020673570688813925,0.0,0.0,8.880751524097532e-25,0.0,4.425461513598447e-20,0.0,1.5501782425762972e-37,4.835541547712066e-29,0.9979269504547119,0.0,5.152110924417467e-33,7.568754354135586e-23,1.849294255992724e-36,0.0,0.0,0.0,3.025793593494473e-16,7.87687543336328e-36,0.0,0.0,2.361216386772112e-37,0.0,2.1492232467262134e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1072,1085,0,column,11,7.168424053816125e-05,4.203895392974451e-45,0.0025934127625077963,0.0,0.0,2.4573567507002e-22,0.0,2.3586206479641105e-17,0.0,4.078490027437865e-31,7.206741924919595e-31,0.997333288192749,0.0,4.913528002069627e-36,2.2350943702388385e-22,2.6732598829893822e-39,0.0,0.0,0.0,4.0490363929528617e-16,4.11558902587916e-33,6.995001674216622e-41,8.407790785948902e-45,6.09613316908161e-39,0.0,1.6213023232238134e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1073,1086,0,column,26,1.4678245614650038e-30,7.093350764369202e-34,1.2150447348998936e-25,0.0,0.0,0.0,0.0,0.0,3.6255935297322425e-40,2.5223372357846707e-43,1.401298464324817e-44,2.1761219400861286e-18,3.2882588794851506e-28,2.8138073163642327e-41,4.2262729959149944e-26,0.0,0.0,0.0,0.0,3.7107094461153034e-28,1.66278689066254e-23,0.0,0.0,0.0,0.0,2.330280487863879e-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1074,1087,0,column,26,3.938919351385072e-31,7.865610697689042e-37,4.80107590288268e-30,0.0,0.0,0.0,0.0,0.0,6.516037859110399e-43,0.0,0.0,1.1486811111341226e-23,2.869429464815206e-34,2.802596928649634e-45,1.4185891216401343e-30,0.0,0.0,0.0,0.0,4.4997713799039103e-26,7.54547640723548e-19,0.0,0.0,0.0,0.0,1.4368594791988158e-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1075,1088,0,column,26,5.8612654147412835e-27,2.2172867328600136e-29,2.7265600871277765e-29,0.0,0.0,0.0,0.0,0.0,3.1408632929726094e-36,1.14906474074635e-43,7.006492321624085e-45,8.385219795057287e-26,0.0,0.0,9.064249352411004e-30,0.0,0.0,0.0,0.0,9.245114170963192e-21,3.625970772050632e-19,0.0,0.0,0.0,0.0,1.8500580701162942e-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1076,1089,0,column,12,1.6332971017668023e-37,2.316288291720561e-37,2.417845413045333e-31,0.0,0.0,7.567011707354012e-44,0.0,3.720014421556913e-39,7.196508393386531e-41,8.705242729412974e-37,0.0,1.455112529250283e-39,1.0,4.425769139571984e-26,7.516428859563153e-35,0.0,0.0,0.0,0.0,6.7819673642344e-25,6.912680658319765e-37,0.0,0.0,0.0,0.0,1.527672307865368e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1077,1090,0,column,12,8.338566641811256e-41,1.3575635132585064e-36,2.478130875926124e-31,0.0,0.0,3.2510124372335756e-43,0.0,1.771094542957354e-38,6.782284567332115e-43,2.6386450083236305e-42,0.0,2.420586151693117e-39,1.0,3.8323341022560544e-25,3.1278266036256024e-31,0.0,0.0,0.0,0.0,3.2169194973018822e-27,7.922699092658188e-39,0.0,0.0,0.0,0.0,1.3595353332690523e-25,6.150298959921622e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1078,1091,0,column,12,1.4379714486901057e-34,6.9458110704841385e-34,9.841970859389612e-29,0.0,0.0,0.0,0.0,1.401298464324817e-45,1.2009127839263682e-42,6.697814295902615e-40,0.0,6.115911095607091e-38,1.0,1.4573975316071082e-29,2.0294522421153007e-33,0.0,0.0,0.0,0.0,7.579754723636053e-25,1.687954384030191e-38,7.847271400218976e-43,0.0,0.0,0.0,1.1283553802147659e-24,8.708306662900027e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1079,1092,0,column,12,1.3816764710221892e-26,6.151700258385947e-43,1.907961258747346e-28,0.0,0.0,7.468920814851275e-43,0.0,5.277290016647261e-42,1.371531360037928e-33,2.9257658351389555e-35,0.0,1.6775578251744858e-20,1.0,5.834240575448245e-38,5.577918356207938e-36,0.0,0.0,0.0,0.0,1.9314176993856513e-12,6.096979062376092e-21,0.0,0.0,0.0,0.0,6.326660582089971e-07,8.64814282408588e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1080,1093,0,column,26,9.495266455433791e-30,1.3817363377628426e-40,3.622876740777903e-25,0.0,0.0,3.923635700109488e-44,0.0,2.14398665041697e-43,3.7825841266308016e-35,1.2199785705722788e-38,2.041551732674826e-41,6.543406548734014e-19,0.00034628037246875465,9.813685509236705e-40,3.731766243106682e-33,0.0,0.0,0.0,0.0,4.725521638557673e-16,1.809179305075935e-21,0.0,0.0,0.0,0.0,7.774459027942715e-12,0.9996529221534729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1081,1094,0,column,26,1.3207097334444524e-27,4.7404025766352166e-37,2.2717546928795039e-23,0.0,0.0,2.466285297211678e-43,0.0,0.0,3.5117242967809007e-38,8.674037494170618e-43,7.955003226156268e-40,1.4695276245868527e-15,1.4694478115839087e-17,3.853570776893247e-43,2.6445497771240147e-28,0.0,0.0,0.0,0.0,9.845384964715824e-22,5.567277863260889e-25,0.0,0.0,0.0,0.0,1.629025348598193e-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1082,1095,0,column,12,3.964416687108071e-35,1.2205589883962022e-40,1.617761243349711e-33,0.0,0.0,0.0,0.0,0.0,6.964453367694341e-43,1.5003002008293654e-40,0.0,2.4460319829847723e-36,1.0,3.8772432199125405e-32,1.742139092399471e-39,0.0,0.0,0.0,0.0,3.4991292389254546e-22,2.793160544433475e-34,0.0,0.0,0.0,0.0,1.01278911757613e-20,1.6644840730454942e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1083,1096,0,column,12,6.798747084469174e-34,4.2926579873352184e-36,4.2875654275056266e-30,0.0,0.0,0.0,0.0,0.0,6.598239596481973e-37,6.488011889823903e-43,0.0,7.110789142248414e-29,1.0,2.4218331600810625e-31,4.0086302806190615e-32,0.0,0.0,0.0,0.0,1.4817828190684512e-22,2.14634836521758e-36,0.0,0.0,0.0,0.0,3.363674539845846e-18,1.23688065532148e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1084,1097,0,column,12,1.7180970183384066e-31,1.615697129366514e-41,8.164938621828537e-31,0.0,0.0,0.0,0.0,7.847271400218976e-44,5.528090492156417e-38,1.9671007452652485e-40,0.0,8.064967227589635e-27,1.0,1.301919946689181e-37,2.6230084904900034e-36,0.0,0.0,0.0,0.0,4.217076105732557e-19,1.9660094822234375e-31,0.0,0.0,0.0,0.0,1.1957618114739345e-15,8.631665532072424e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1085,1098,0,column,9,1.5875417401895923e-34,0.0,6.85147979043442e-31,2.0500996533072074e-42,0.0,0.0,0.0,2.374464619397551e-24,0.0,1.0,0.0,1.3526230971863448e-34,0.0,8.675055555217362e-34,1.1167656945222149e-35,0.0,0.0,0.0,2.802596928649634e-45,2.6894807405022973e-25,1.1217146807115765e-34,4.498168070482663e-42,8.378062731235152e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1086,1099,0,column,9,1.49116882435799e-35,0.0,8.336891394960608e-28,0.0,0.0,3.839557792249999e-43,0.0,2.0407882894026415e-24,0.0,1.0,2.802596928649634e-44,1.5679417209530692e-31,0.0,4.884596788954932e-29,5.147907062745339e-33,0.0,0.0,0.0,0.0,2.2193030009558547e-27,6.633621190616863e-30,4.63689661845082e-41,9.276723811943603e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1087,1100,0,column,9,1.1418752876204085e-29,1.1216094546817237e-31,8.874719696400986e-26,0.0,0.0,3.4752201915255463e-43,0.0,5.693456658089055e-25,5.028279279536741e-41,1.0,2.2221666889976932e-34,1.172437313193765e-29,1.401298464324817e-45,1.7504007804678253e-23,1.227006676540019e-24,0.0,0.0,0.0,0.0,7.507942796135202e-21,3.602960347589376e-33,1.2555831319325116e-30,1.1734385287521344e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1088,1101,0,column,19,7.969257254103468e-09,5.757094610832078e-41,1.0576552647540355e-20,0.0,0.0,1.9198056188194517e-33,0.0,1.827183340782568e-30,1.891472667145638e-41,3.9921066570621935e-23,1.807675018979014e-43,5.2068127659243424e-21,2.8306228979361305e-43,6.2421519493354e-31,8.880430776503769e-36,0.0,0.0,0.0,0.0,1.0,8.381014419893864e-30,0.0,1.0023276173512263e-34,1.7253856408368491e-18,0.0,1.7498882504864118e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1089,1102,0,column,19,8.212344247196902e-19,1.401298464324817e-45,1.8343463980385038e-25,0.0,0.0,0.0,0.0,8.237683465936567e-37,4.419114209981348e-37,5.396427319320242e-16,2.5223372357846707e-44,9.495408275618588e-23,1.2990210277416537e-32,2.063850696569215e-33,4.203895392974451e-45,0.0,0.0,0.0,3.363116314379561e-44,1.0,7.560976783418761e-27,0.0,4.3257680775859945e-27,3.6067704197645857e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1090,1103,0,column,9,5.985118824782339e-30,0.0,5.457292897082328e-30,0.0,0.0,0.0,0.0,1.7163506089508814e-28,1.401298464324817e-45,1.0,0.0,9.675634120544866e-31,0.0,1.3404331978094437e-35,1.5335810393570798e-41,0.0,0.0,0.0,6.330653754534719e-34,3.048871376719331e-14,9.028893130139294e-34,4.402879774908575e-42,2.244885617131133e-23,2.2711083216778386e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1091,1104,0,column,9,1.7026988651886802e-31,0.0,2.1537908917574974e-33,5.909609181915743e-32,0.0,0.0,0.0,8.890644825925135e-26,0.0,1.0,0.0,9.907182331044139e-35,0.0,1.3112214744252886e-35,3.199584783592855e-41,0.0,0.0,0.0,1.38613388718314e-31,1.0806741825494804e-19,1.4671769444796776e-35,7.567011707354012e-44,1.1210214204976118e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1092,1105,0,column,9,3.285814933432274e-35,0.0,1.852588206977144e-32,2.7314670186005064e-40,0.0,0.0,0.0,1.0287508101967994e-26,0.0,1.0,0.0,1.614849283259504e-35,0.0,3.997818377453786e-32,9.685817024367065e-40,0.0,0.0,0.0,5.039349537404907e-41,6.0940031508754615e-21,1.046774275576141e-34,2.6904930515036488e-43,3.283028956535856e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1093,1106,0,column,9,1.6480622361633738e-36,0.0,1.694204008325669e-32,1.5436467119613653e-36,0.0,0.0,0.0,2.482983086532922e-25,0.0,1.0,0.0,7.908911672226145e-36,0.0,2.2678803326864777e-34,5.298051094175312e-38,0.0,0.0,0.0,8.267660939516421e-44,1.0877977731022512e-24,3.1532765104474335e-36,5.605193857299268e-45,4.179583831831181e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1094,1107,0,column,9,4.366139034601207e-33,0.0,2.2971129743599476e-31,1.1482197577723621e-39,0.0,0.0,0.0,3.3239736253004213e-29,0.0,1.0,0.0,5.232172845481775e-31,0.0,2.0799947081165833e-36,3.36430769833393e-38,0.0,0.0,0.0,8.993045327885015e-33,6.483087607888458e-17,1.0662119471042011e-33,3.110882590801094e-43,2.337323391371845e-23,1.7858708148741199e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1095,1108,0,column,9,8.790821708187448e-40,0.0,1.61650444887085e-31,8.894659183745555e-31,0.0,0.0,0.0,1.843956202978293e-27,0.0,1.0,0.0,1.0536993122635329e-30,0.0,6.497889590951779e-33,1.659878836804027e-37,0.0,0.0,0.0,0.0,6.071475323101106e-20,7.318055901143294e-38,4.498168070482663e-43,1.8521540682313232e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1096,1109,0,column,9,2.0504990121591522e-36,0.0,3.065958749024452e-32,2.628330153652069e-26,0.0,0.0,0.0,1.642885881221959e-26,0.0,1.0,0.0,7.480769641500234e-32,0.0,1.0093053976278358e-37,3.719340396995573e-40,0.0,0.0,0.0,2.8216690375058003e-34,4.087807538660134e-22,1.0609133144823735e-33,0.0,1.0235857102630549e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1097,1110,0,column,6,9.631789430104393e-28,2.6991254984593982e-37,1.171269483227162e-16,0.0,0.0,4.031140608918558e-25,1.0,3.6158040480947725e-27,0.0,0.0,0.0,5.57820186116497e-26,0.0,1.4970063946215457e-26,3.0640816435363914e-36,0.0,0.0,3.4677063260242697e-35,0.0,1.9660542685582038e-31,1.0606775239761286e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1098,1111,0,column,6,1.2277693078201414e-25,1.2425417179254513e-38,1.0430710115083563e-12,0.0,0.0,6.547794111804626e-21,1.0,3.526665470118589e-23,2.802596928649634e-44,0.0,0.0,1.3156181911202797e-16,0.0,1.5133258128498614e-24,3.42246903951124e-37,2.2420775429197073e-44,0.0,5.031029725741742e-35,0.0,1.1009239294713676e-22,3.6602527297260313e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
