node_id,x,y,z,is_support
190,0.0,-27.203399658203125,13.792200088500977,0
191,0.0,-27.20339999999993,15.164481538219434,0
192,-1.364242106869501e-13,-27.203399658203125,17.145000457763672,0
193,0.0,-27.203399658203125,20.497800827026367,0
194,9.753600000000006,5.684341886080802e-14,21.908260412276604,0
195,9.753600120544434,-6.2618384463102375e-15,23.85059928894043,0
196,9.753600120544434,2.5534225358707406e-15,27.203399658203125,0
197,9.753600000000006,-5.684341886080802e-14,0.0,1
198,9.753600120544434,-1.2655455737455457e-14,3.733799934387207,0
199,9.753600120544434,-3.770836182366566e-14,7.086599826812744,0
200,9.753600000000006,0.0,8.420702664162263,0
201,9.753600120544434,-3.4106052671737525e-14,10.439399719238281,0
202,9.753600120544434,-3.4106052671737525e-14,13.792200088500977,0
203,9.753600000000006,0.0,15.164481538219434,0
204,9.753600120544434,-2.7428522642166872e-14,17.145000457763672,0
205,9.753600120544434,-1.6124200499095798e-14,20.497800827026367,0
206,36.42359999999985,-6.197599999999909,21.908260412276604,0
207,36.42359924316406,-6.1975998878479,23.85059928894043,0
208,36.42359924316406,-6.1975998878479,27.203399658203125,0
209,36.42359924316406,-6.1975998878479,5.551115123125783e-17,1
210,36.42359924316406,-6.1975998878479,3.733799934387207,0
211,36.42359924316406,-6.1975998878479,7.086599826812744,0
212,36.42359999999985,-6.197599999999966,8.420702664162263,0
213,36.42359924316406,-6.1975998878479,10.439399719238281,0
214,36.42359924316406,-6.1975998878479,13.792200088500977,0
215,36.42359999999985,-6.197599999999966,15.164481538219434,0
216,36.42359924316406,-6.1975998878479,17.145000457763672,0
217,36.42359924316406,-6.1975998878479,20.497800827026367,0
218,36.42359999999985,5.684341886080802e-14,21.908260412276604,0
219,36.42359924316406,-6.2618384463102375e-15,23.85059928894043,0
220,36.42359924316406,2.5534225358707406e-15,27.203399658203125,0
221,36.42359999999985,-5.684341886080802e-14,0.0,1
222,36.42359924316406,-1.2655455737455457e-14,3.733799934387207,0
223,36.42359924316406,-3.770836182366566e-14,7.086599826812744,0
224,36.42359999999985,0.0,8.420702664162263,0
225,36.42359924316406,-3.4106052671737525e-14,10.439399719238281,0
226,36.42359924316406,-3.4106052671737525e-14,13.792200088500977,0
227,36.42359999999985,0.0,15.164481538219434,0
228,36.42359924316406,-2.7428522642166872e-14,17.145000457763672,0
229,36.42359924316406,-1.6124200499095798e-14,20.497800827026367,0
