source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
20,18,0018,0,column,23,0.0,6.247448385678316e-21,1.9934819525940577e-25,2.599981621162164e-32,0.0,6.70149637682696e-18,0.0,1.9802488109089752e-25,1.5600039706201163e-12,0.0,0.0,2.651632480790996e-27,0.0,1.5169229413117967e-36,3.3946028970642635e-23,4.6117642744412155e-37,0.0,1.4451848901499274e-36,8.09173447603221e-30,2.2440064228700237e-28,1.7478108712298942e-24,0.0,0.0,1.0,3.527320468429143e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,19,0019,0,column,23,0.0,2.3948212562147893e-18,1.6182267126640138e-30,2.7965713452530374e-41,0.0,3.135910628393468e-11,0.0,7.243109749817426e-27,2.301426502677273e-25,0.0,0.0,2.733933303897718e-42,0.0,6.992479336980837e-42,3.2351367776155586e-32,2.128268962488627e-32,0.0,0.0,4.925231522176982e-31,7.006492321624085e-45,5.1186428007407234e-14,0.0,0.0,1.0,1.145376523188247e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20,0020,0,column,20,1.2611686178923354e-44,5.1517010381872027e-17,7.793198174616383e-26,2.5338591915009537e-25,0.0,8.300257370308373e-09,0.0,4.135968203238377e-19,2.427562971252456e-20,0.0,7.88931035414872e-43,2.6649449046857085e-21,0.0,3.627168925517775e-37,3.067164982552548e-31,1.1258337323030028e-35,0.0,6.165713243029195e-44,1.711001792106665e-37,2.0195013484557193e-37,0.9999199509620667,0.0,0.0,8.18275730125606e-05,4.461329278953557e-27,0.0,0.0,3.7993390285405767e-23,0.0,0.0,0.0,2.7348229064568876e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,21,0021,0,column,23,0.0,2.0734720237669535e-05,8.156779950357285e-24,0.0,0.0,5.794703739070428e-08,0.0,1.2625553620310263e-25,4.160817419989795e-32,0.0,0.0,0.0,0.0,1.6101543435016837e-22,5.1671096871694355e-14,7.694914339711427e-19,0.0,0.0,3.3425946691155446e-18,0.0,7.678672211213012e-26,0.0,0.0,0.9999790787696838,3.119290381587043e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,22,0022,0,column,23,0.0,1.3012888818120195e-15,8.019669149162958e-31,0.0,0.0,2.721920466797201e-10,0.0,1.3500291038787072e-28,6.296993823505342e-23,0.0,0.0,5.324934164434305e-44,0.0,6.188118604175285e-39,3.5031707961961075e-25,1.3352070266560815e-28,0.0,0.0,1.611734816595496e-28,1.4073028600886332e-37,1.5656569611552829e-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1063,1076,0,column,18,0.0,7.390546165064206e-16,7.6667162373056345e-22,2.170297352409057e-30,0.0,1.6009694825064603e-40,0.0,5.337463255870217e-24,5.375134391679566e-19,0.0,0.0,0.0,0.0,2.1829419449749548e-16,2.514564475898976e-16,0.0,1.3006852345862952e-40,3.147843419841009e-29,1.0,0.0,0.0,0.0,0.0,0.0,8.333305368299745e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1064,1077,0,column,1,0.0,1.0,2.0553428173054234e-17,6.281418457228495e-40,0.0,5.419702233666612e-07,0.0,4.655574733108209e-18,2.0773189230937612e-32,0.0,0.0,0.0,0.0,2.606613367599159e-26,2.6795709409470868e-15,1.3177042693777458e-21,1.1466685203723546e-40,0.0,2.850511953742955e-19,6.0255833965967134e-43,3.794538031673692e-19,0.0,0.0,1.750781326968504e-23,2.7745709593631378e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1065,1078,0,column,1,0.0,1.0,4.7478430404374854e-21,4.624284932271896e-44,0.0,2.614993996081366e-15,0.0,1.9007824392353741e-22,1.1346254887333179e-34,0.0,0.0,0.0,0.0,5.52407934705292e-25,2.647391947522659e-16,4.496766772018338e-42,1.8373825464227001e-41,0.0,7.978236364473198e-15,0.0,1.7265597363328005e-38,0.0,0.0,5.681949299856679e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1066,1079,0,column,1,0.0,1.0,5.225973023487134e-22,1.6675451725465323e-43,0.0,5.08692551703491e-17,0.0,7.480306973619366e-26,2.686700888360797e-33,0.0,0.0,0.0,0.0,3.2809765082359324e-22,2.7057649266211577e-14,0.0,1.0473304722363683e-41,0.0,6.1384443806201255e-15,0.0,4.736388809417882e-43,0.0,0.0,1.2094348553430034e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1067,1080,0,column,18,0.0,0.002623392501845956,2.2947809989568604e-18,3.7604412906217567e-28,0.0,2.3965372818670734e-27,0.0,3.6862487106334266e-26,4.106332002101221e-20,0.0,0.0,7.903225247899466e-40,0.0,6.616616163388628e-14,3.9020270037326554e-07,0.0,7.126023080630992e-41,5.044674471569341e-44,0.9973750710487366,0.0,0.0,0.0,0.0,1.1437664312527379e-38,2.507648825281618e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1068,1081,0,column,18,0.0,1.0002553452181928e-08,4.588342746615515e-20,2.664366392545544e-28,0.0,4.779758854292603e-34,0.0,4.852842718070294e-27,4.283266823699237e-22,0.0,0.0,3.623141257419674e-40,0.0,9.053739296832164e-16,4.039092465438904e-13,0.0,0.0,3.3056630773422435e-42,1.0,0.0,0.0,0.0,0.0,1.3895373663137389e-39,1.850694881833786e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1069,1082,0,column,18,0.0,1.1044809511417952e-10,3.2037032280573375e-21,2.1630736104848357e-30,0.0,8.96757835756882e-36,0.0,2.9907762254529497e-27,1.0981136913826082e-22,0.0,0.0,1.793662034335766e-43,0.0,1.3486698240762824e-21,1.2985479933089877e-13,0.0,0.0,1.0559183359285923e-34,1.0,0.0,0.0,0.0,0.0,0.0,1.993582483644059e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1070,1083,0,column,1,0.0,1.0,1.4567322671306517e-19,7.64110564391488e-38,0.0,5.973043492694892e-18,0.0,2.908422675251534e-24,2.065115938503129e-28,0.0,0.0,0.0,0.0,3.716459888199315e-21,6.894028903303706e-09,0.0,1.4413310279029536e-36,0.0,8.322124239734663e-11,0.0,0.0,0.0,4.203895392974451e-45,3.3629767674732896e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1071,1084,0,column,1,0.0,0.9973675608634949,1.233064077062385e-17,7.372468290673665e-31,0.0,6.81906828146785e-24,0.0,4.026931000609266e-24,2.613895973703978e-23,0.0,0.0,1.401298464324817e-45,0.0,7.127201156764619e-19,3.727603825609549e-07,0.0,0.0,0.0,0.002631591400131583,0.0,0.0,0.0,0.0,2.4605401833664043e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1072,1085,0,column,1,0.0,0.995489776134491,4.846741549343195e-18,2.3371610677222647e-32,0.0,1.5174762072874555e-24,0.0,1.0444000387501392e-21,5.178286444875396e-22,0.0,0.0,2.802596928649634e-45,0.0,2.4327978444016766e-15,0.0007129103760235012,0.0,5.597906544765394e-38,0.0,0.0037959881592541933,2.382207389352189e-44,0.0,0.0,0.0,1.9801253997068022e-35,1.0775985190657843e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1073,1086,0,column,17,0.0,2.4220886329578578e-26,1.989365799650131e-24,2.3775857941765627e-29,0.0,1.868211112637846e-41,0.0,1.8814477779318583e-39,3.9850486238798725e-22,0.0,0.0,8.61270266038712e-40,3.1053803038977807e-31,2.2923508116458964e-31,1.916765226190937e-29,0.0,0.0,1.0,1.5941534879405092e-15,0.0,0.0,0.0,0.0,0.0,4.3531013328826494e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312142466135948e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1074,1087,0,column,17,0.0,1.396419227653965e-31,1.8166188692573444e-23,2.3883089310689536e-24,0.0,0.0,0.0,8.15795328274443e-40,4.159651419871746e-28,0.0,0.0,3.832551299928375e-42,1.5262630417499526e-35,8.407790785948902e-44,1.556380851562167e-31,0.0,0.0,1.0,1.9022754373845954e-23,0.0,0.0,0.0,0.0,0.0,3.28445294724776e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.781348739519447e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1075,1088,0,column,17,0.0,1.3459212156779508e-27,1.7905376762266721e-22,3.3681431763100106e-18,0.0,0.0,0.0,3.0729074024178914e-41,4.159411039740562e-29,0.0,0.0,5.274255543241213e-31,0.0,1.5890724585443426e-41,5.25740933997811e-28,0.0,0.0,1.0,8.562257438521183e-26,0.0,0.0,0.0,0.0,0.0,8.136091252702523e-22,1.1096953153841622e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9442262707431786e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1076,1089,0,column,12,0.0,1.1515591921426946e-38,1.0204511556789411e-22,1.4798786447756239e-30,0.0,0.0,0.0,1.3242270487869521e-42,3.967459656273266e-34,0.0,0.0,0.0,1.0,1.2820134930685527e-38,2.473572049226167e-41,0.0,0.0,1.558641911372471e-27,7.791219461645983e-43,0.0,4.764414778704378e-44,0.0,0.0,8.407790785948902e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1077,1090,0,column,12,0.0,2.131112921425218e-39,1.113125878097602e-26,8.300706902794839e-30,0.0,0.0,0.0,1.7247181498909849e-41,7.560202937573081e-33,0.0,0.0,0.0,1.0,4.6898558913130475e-39,1.1210387714598537e-43,0.0,0.0,1.2141598548313652e-25,1.401298464324817e-45,0.0,1.260580072537319e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1078,1091,0,column,12,0.0,5.922086172828959e-33,5.714214546733815e-25,7.959496216412795e-26,0.0,0.0,0.0,8.533907647738136e-43,1.6223753815358547e-36,0.0,0.0,0.0,1.0,9.80908925027372e-45,9.361234261075508e-41,0.0,0.0,1.1002210997643177e-25,1.1911036946760945e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7861625002600327e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1079,1092,0,column,17,0.0,2.0855218753221044e-31,7.125590807503801e-13,6.114440208048768e-16,0.0,0.0,0.0,4.400217307826358e-40,1.5084649495128308e-34,0.0,0.0,0.0,0.00012914009857922792,1.0975887565951281e-32,7.595750700419137e-28,0.0,0.0,0.9998703598976135,1.7012792891130395e-21,0.0,0.0,0.0,0.0,0.0,5.27868339536189e-31,2.0074201028427362e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0537291291424234e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1080,1093,0,column,17,0.0,3.614886340219323e-31,1.1761806034163996e-17,2.6123994651237286e-24,0.0,2.802596928649634e-45,0.0,2.9006878211523713e-43,9.283361024798434e-34,0.0,0.0,0.0,8.18844714256528e-11,8.668394633410597e-37,1.0427977159405535e-32,0.0,0.0,1.0,8.616994492041694e-22,0.0,0.0,0.0,0.0,0.0,2.6711970362284125e-34,9.320173973993248e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.568909537972876e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1081,1094,0,column,17,0.0,3.4427598280742824e-25,1.1380319363555444e-20,6.710732731454877e-25,0.0,8.393259320873854e-40,0.0,1.3099688369124471e-39,2.740777653459458e-26,0.0,0.0,4.869652293375172e-41,1.3515069213011427e-22,7.747000647825135e-38,5.907091578644813e-30,0.0,0.0,1.0,5.857473043513372e-17,0.0,0.0,0.0,0.0,0.0,1.0690464496931175e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6955711418330287e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1082,1095,0,column,12,0.0,1.0624708631512982e-36,6.911493370825205e-22,3.7769839726640615e-23,0.0,0.0,0.0,2.802596928649634e-45,1.6229838813810031e-41,0.0,0.0,0.0,1.0,8.73008943274361e-43,2.4664072101780743e-39,0.0,0.0,1.701596322844517e-22,9.739444716596776e-41,0.0,0.0,0.0,0.0,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.886982198632994e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1083,1096,0,column,12,0.0,3.8628642791396946e-32,1.3655732477769e-20,2.5651875993389257e-23,0.0,0.0,0.0,2.803998227113959e-42,7.712281600855753e-34,0.0,0.0,0.0,1.0,7.486507110578551e-40,8.920290969160406e-36,0.0,0.0,4.514370544050905e-10,1.0902740666729838e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634441112930656e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
