source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149
10,8,0008,0,column,21,0.0,2.1860256043467146e-43,0.0,0.0,0.0,9.375687113788445e-06,0.0,2.114839642359014e-41,6.307069912293294e-22,0.0,0.0,0.0,3.3906121643667575e-07,1.485376372184306e-43,4.357810877387329e-37,0.0,0.0,0.0,2.1213427434307017e-36,0.0,0.0,0.9999904632568359,6.820119625868885e-42,0.0,0.0,0.0,0.0,0.0,0.0,1.70041573542492e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.169570047013684e-43,0.0,0.0,1.553496599848272e-33,0.0,2.943644348157271e-20,0.0,0.0,0.0,4.039242823416285e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,9,0009,0,column,12,0.0,0.0,0.0,0.0,0.0,1.2050375974848038e-10,0.0,1.2255616239138418e-40,7.355742684814333e-34,0.0,0.0,0.0,1.0,2.7866941919347133e-16,0.0,0.0,2.585505080063382e-37,6.20775219695894e-43,0.0,0.0,0.0,8.509288385027958e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1493905534677105e-24,0.0,0.0,0.0,0.0,0.0,5.885453550164232e-44,0.0,2.611017456216511e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10,0010,0,column,12,0.0,0.0,0.0,0.0,0.0,5.09094719505776e-12,0.0,7.166212320587828e-40,8.218741610126841e-40,0.0,0.0,0.0,1.0,1.0755266472910857e-24,0.0,0.0,3.4191682529525537e-43,0.0,0.0,0.0,0.0,3.468108775422224e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1239469031578147e-33,0.0,5.827364123624111e-39,0.0,0.0,0.0,1.1856386306652277e-41,0.0,8.193392120907205e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,11,0011,0,column,12,0.0,1.2746510044723413e-29,0.0,0.0,0.0,1.1356497339742866e-11,0.0,9.540214350143697e-30,1.1658331848799855e-35,0.0,0.0,0.0,1.0,0.0,0.0,3.108929283090936e-28,2.6624670822171524e-44,0.0,0.0,0.0,0.0,1.5013209003829245e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2933650667139956e-41,0.0,2.0981660519067808e-27,0.0,0.0,0.0,7.477328605637224e-42,0.0,0.0,2.272378222229945e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,12,0012,0,column,21,0.0,0.0,1.1389193398646383e-40,0.0,0.0,8.475966781738842e-13,0.0,0.0,5.741402546591326e-30,0.0,0.0,0.0,5.361610146184069e-22,2.802596928649634e-45,2.083730816451003e-42,0.0,0.0,0.0,6.044750356991748e-38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446927112120287e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1923446214026735e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,13,0013,0,column,42,0.0,1.0426473327685947e-39,0.0,0.0,4.351000791058465e-37,2.802596928649634e-44,0.0,1.1119346929231003e-16,0.0,0.0,0.0,0.0,9.152141369168454e-25,0.0,0.0,0.0,4.624284932271896e-44,0.0,9.750778302217792e-31,1.8609748073680728e-39,0.0,0.0,1.028246540715175e-15,0.0,0.0,0.0,1.401298464324817e-45,0.0,0.0,2.539481865661218e-32,0.0,0.0,0.0,0.0,0.0,5.459584373351891e-37,5.605193857299268e-44,4.992214669750114e-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4133504918411616e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,14,0014,0,column,42,0.0,1.8064079402447185e-35,0.0,0.0,6.494878252299095e-41,1.6983737387616783e-42,0.0,2.0338464611367016e-18,0.0,0.0,0.0,0.0,6.628083541700904e-22,0.0,0.0,0.0,7.847271400218976e-44,0.0,2.041265419372595e-37,0.0,0.0,7.006492321624085e-45,8.13307704673811e-23,0.0,0.0,0.0,3.0828566215145976e-44,0.0,0.0,1.8945555237671527e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2079179708233983e-31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.402625889548058e-27,0.0,0.0,6.675718514097419e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,15,0015,0,column,42,0.0,4.442642571716748e-37,0.0,0.0,2.707168503229114e-41,9.73341913320018e-42,0.0,1.813890514930547e-23,1.0752257158464782e-34,0.0,0.0,0.0,6.380900855916994e-23,5.636033938824675e-35,0.0,0.0,1.5414283107572988e-44,0.0,1.6676490973248017e-35,0.0,0.0,3.2125544291103085e-34,1.9015815126959684e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.9286156600368376e-28,0.0,0.0,0.0,0.0,0.0,0.0,5.2846944328912026e-36,1.2736867515087416e-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.478332278360142e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,16,0016,0,column,42,0.0,2.5333391436068437e-31,0.0,0.0,0.0,8.57223316073742e-39,0.0,9.131070370537056e-27,0.0,0.0,0.0,0.0,1.8512292415413956e-20,0.0,0.0,0.0,0.0,0.0,1.368882226949591e-39,0.0,0.0,2.1930320966683387e-42,5.0127476408329895e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6917077431382926e-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8846213096578144e-32,0.0,0.0,6.675098010821394e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,17,0017,0,column,42,0.0,4.260361433211691e-19,0.0,0.0,0.0,6.876451824134742e-40,0.0,2.85603084800983e-26,8.262055745659121e-42,0.0,0.0,0.0,1.142146271330072e-20,0.0,0.0,0.0,2.802596928649634e-45,0.0,4.421536483404012e-32,0.0,0.0,0.0,1.9268320018249382e-28,1.807675018979014e-43,0.0,0.0,2.802596928649634e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210645960902162e-31,0.0,3.966788554499565e-29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.503054167491444e-34,0.0,0.0,1.0975324659322492e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,18,0018,0,column,8,0.0,4.5216274763878283e-32,2.8662933613929797e-24,0.0,0.0,6.627503586079456e-14,0.0,5.259684726059046e-25,0.999992311000824,0.0,0.0,0.0,3.3340552998403555e-15,5.154729650360484e-39,0.0,0.0,1.2921373139539138e-41,0.0,3.100568388385331e-35,0.0,0.0,9.04529315448599e-06,1.328320970066072e-24,0.0,1.1180913098174045e-20,0.0,0.0,0.0,0.0,1.8342484067229334e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.0738129864398977e-38,3.2264835333266293e-18,0.0,0.0,2.5590867604442323e-32,0.0,2.6888955712543185e-40,0.0,0.0,0.0,8.207472367876741e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,19,0019,0,column,21,0.0,5.002635517639597e-43,0.0,0.0,0.0,1.5663414387745433e-06,0.0,0.0,1.761099512750647e-20,0.0,0.0,0.0,6.584525702457711e-10,0.0,3.8372584509011e-28,0.0,0.0,0.0,7.90863616573767e-37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.146078903729009e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.154183121123927e-30,0.0,1.8809088636653675e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20,0020,0,column,21,0.0,0.0,6.113430939203903e-33,0.0,0.0,3.171733505718567e-14,0.0,0.0,8.404123342884808e-24,0.0,0.0,0.0,3.64686267289873e-26,0.0,5.3809861030072976e-43,0.0,0.0,0.0,1.2513522643108226e-36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7609544274102375e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.259799347368533e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,21,0021,0,column,42,0.0,6.984818508669391e-26,0.0,0.0,0.0,4.265759620536436e-12,0.0,1.1638941964101809e-30,2.1748376374075453e-39,0.0,0.0,0.0,0.004023811314254999,3.1404499883983475e-41,0.0,0.0,0.0,0.0,7.668570200571953e-34,0.0,0.0,2.056907377735279e-21,1.840759675721723e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959759712219238,0.0,0.0,0.0,5.669828023878373e-34,0.0,0.0,6.8371356993956565e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,22,0022,0,column,5,0.0,1.766028877034789e-37,9.080773756983828e-34,0.0,0.0,0.9999847412109375,0.0,0.0,3.178043223549254e-14,0.0,0.0,0.0,1.2046119479691697e-07,4.772773243784383e-37,0.0,1.401298464324817e-45,0.0,0.0,2.802596928649634e-45,0.0,0.0,1.576491013111081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0127916982983567e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833862263340002e-23,0.0,1.7687059010607993e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1063,1076,0,column,23,0.0,0.0,0.0,0.0,7.586948189119173e-35,0.0,0.0,1.817429229718767e-31,1.9365944776968972e-42,0.0,0.0,0.0,3.3421799975775788e-22,8.163485290424433e-06,0.0,0.0,3.4638838887361374e-36,0.0,3.637179722825782e-33,0.0,0.0,1.013237903883536e-34,6.951196212143347e-33,0.999992311000824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.144663860289725e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1593127371051234e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1064,1077,0,column,12,0.0,7.565080924722811e-25,0.0,0.0,0.0,1.1090796250140533e-12,0.0,2.0743651589800603e-17,3.545285114741787e-40,0.0,0.0,0.0,1.0,3.825544807606751e-43,0.0,1.0341848355911074e-18,1.9870412224125906e-42,0.0,0.0,0.0,0.0,1.9808383286605272e-17,4.857790663209018e-26,5.738231922780393e-36,0.0,0.0,2.382207389352189e-44,0.0,0.0,6.476212005754677e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4191682529525537e-43,0.0,0.0,0.0,0.0,9.986197298940935e-24,0.0,0.0,0.0,2.4114426792133977e-39,0.0,0.0,6.894085167022023e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1065,1078,0,column,12,0.0,2.1169391059625202e-19,0.0,0.0,2.5042604855948806e-41,2.0872698176008623e-19,0.0,1.3656534364749385e-17,2.3541814200656927e-43,0.0,0.0,0.0,1.0,6.895537582013974e-29,0.0,3.984962833161018e-27,9.433923536055736e-38,0.0,0.0,0.0,0.0,2.3966923322980357e-20,3.6757241914054524e-30,9.022998277360972e-13,0.0,0.0,0.0,0.0,0.0,1.7122811189783912e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.165713243029195e-44,0.0,0.0,0.0,0.0,2.1835987468978628e-32,0.0,0.0,0.0,6.590291431592323e-37,0.0,0.0,1.0951566368130564e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1066,1079,0,column,23,0.0,1.4485196445648393e-27,0.0,0.0,8.155557062370435e-43,3.4965226402002795e-32,0.0,6.949043358468827e-27,0.0,0.0,0.0,0.0,7.795492029671891e-10,2.10477160643004e-27,0.0,1.5414283107572988e-44,2.7789149846025447e-41,0.0,0.0,0.0,0.0,3.7670604710993726e-28,2.127157055860429e-40,1.0,0.0,0.0,0.0,0.0,0.0,3.2229864679470793e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.497710582960955e-34,0.0,0.0,4.820277019580619e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
