beam_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31
1169,-0.998052,-0.9022489,0.8139256,-0.14032318,-0.74739265,0.82555836,-2.6498418,-0.8879837,0.9399532,-1.4038787,-1.2097626,1.8392826,0.9050259,-0.39527872,1.4046067,1.2908838,-0.038251534,-0.20524347,0.08869653,-1.5802552,0.33671507,0.6455355,0.57733595,-0.09431951,0.72286123,0.93036205,0.87619954,1.045996,0.7773743,0.07301079,0.29648408,-0.6977389
1170,-0.891863,0.4433001,0.5018969,-1.0327313,0.07680313,0.9952163,-0.31522077,-1.0198715,1.0301213,-1.3758792,-0.9853045,1.7815645,0.14753437,0.089036226,1.7217519,1.6747354,0.29610428,0.41007996,0.12848158,-3.0151224,0.6051371,0.649666,0.22496109,0.09564792,0.0075054984,0.5606995,0.35581663,1.2337726,0.47916365,0.3617727,0.3481875,-0.3348574
1171,-0.977523,-0.03056869,-0.7606587,-2.2614253,0.8280591,0.95225495,-0.06636135,-1.4184793,1.1714375,-0.6028018,-0.24656752,1.3164864,-0.10396958,-0.9378435,1.9234474,0.3551123,0.13854247,1.2629263,-0.3846059,-2.4438195,0.8019334,-0.47608712,-0.35184917,-0.39990318,-0.027006252,0.7048503,-0.03914995,1.3373034,0.09553598,0.6962069,-0.45110476,-1.1288434
1172,-1.1378933,-0.14425457,-0.7008559,-2.3570998,0.8959107,1.0366604,0.2840861,-1.5113767,1.2014604,-0.58005613,-0.061378624,1.149048,-0.004718392,-0.6758212,1.7783557,0.4521006,-0.04963816,0.9896691,-0.23084249,-2.293864,1.0251865,-0.3049042,-0.47008023,-0.37671793,-0.24525695,0.46873233,-0.1032683,1.5572352,0.014824294,0.83966565,-0.48807433,-1.3409661
1173,0.06359413,-0.3642952,1.477945,-0.96040326,0.28199667,0.612382,0.7767048,-0.75901955,1.2818718,-1.0213863,-0.18976898,2.4526372,0.96428406,-0.55803907,1.9332194,1.5477445,0.8177482,0.9863652,-0.13979383,-1.394131,-0.4947497,0.82065326,-0.42196196,-0.7549159,-0.42165726,0.44749078,-1.0320764,1.6918218,0.83283836,0.80629444,-0.2873256,-0.6687537
1174,-1.5743102,0.3036559,-1.0451182,-1.8147116,0.27262127,1.067514,-0.74545825,-1.1111702,1.3636011,-0.74609166,-0.5487786,1.5094669,0.13017523,-0.28676635,1.9110817,0.54587793,-0.20132476,0.7992009,-0.3199877,-2.3991854,0.6538079,-0.18834835,-0.29983303,-0.23180969,0.0050132936,0.61485296,0.32060826,1.7060853,0.4568323,0.53492516,-0.33599564,-1.2173023
1175,-1.6642222,0.3461895,-1.3153824,-1.7701467,0.41027865,1.1784476,-1.1011107,-1.1981212,1.5418891,-0.8191045,-0.27248088,1.093699,-0.21705958,-0.077372275,1.6130514,0.855319,-0.5313466,0.58868945,-0.29668733,-2.1786206,0.76493984,0.016936919,0.09253249,-0.62764233,-0.2572424,0.3358725,0.4350827,1.7139995,0.29797468,0.46817738,-0.29072532,-1.3755745
1176,-0.88900346,0.34907904,-0.6220054,-2.124878,0.49508902,1.1117067,-0.17844194,-1.6696843,1.3789259,-0.6760467,-0.4066282,1.5839863,-0.6492559,-0.14643823,1.9891943,1.1160879,-0.16407962,1.2666816,-0.46943235,-2.1561506,0.7161774,-0.43835956,-0.20713888,-0.59129924,-0.14384621,0.80522704,0.052813485,1.1653103,0.06813981,0.3434751,-0.2699532,-1.2165314
1177,-0.86372554,-0.35454854,-0.34620818,-0.15332295,1.145441,-0.35462168,1.0204799,1.1135882,-0.862397,-0.72015864,1.0360334,1.3591441,-0.84066063,0.1437528,1.4141021,2.0434444,0.78546286,0.80374455,-0.14006214,-1.8140688,-0.9344606,0.13958578,0.114229515,0.49318016,1.3628854,0.19227234,-0.70501107,1.3783443,-0.1357762,1.582125,-1.0783528,0.90546656
1178,-1.5725244,0.19424263,-0.81152093,-0.28095177,1.031559,-0.42887777,0.6651321,1.0253553,-0.7232761,-0.9805013,1.4284226,1.0634747,0.041500617,0.29254502,1.3679227,2.0572746,0.6523375,0.6010313,-0.054649193,-1.8088801,-1.1962632,0.56185514,-0.2379089,0.55467755,1.2715914,0.14141677,-1.0464174,1.5538384,0.3493159,1.1163756,-0.8721157,0.56670934
1179,-0.7735936,-0.04399913,-0.7066826,-0.16773282,-0.004605601,-0.17179039,0.7956766,0.8761907,-0.5668832,-0.34204245,0.80773926,1.5818,-0.3126044,0.18118107,1.4627322,0.5470294,-0.12024805,1.6498897,-2.0159163,-2.0241108,-1.3504779,0.44542873,-0.18128039,0.08080232,0.69892263,0.00048825552,-1.1700816,2.4389248,0.43092993,0.9767485,-0.87888277,-0.50717497
1180,0.14378372,-0.4852865,0.90059954,-0.3285178,-0.023463719,1.1389902,-2.5555787,-0.17671324,0.66034037,-0.82498795,-1.5482281,1.062148,0.68698424,-0.16480654,1.266778,0.6530404,-0.37957785,0.28925037,-1.2185556,0.13461399,0.2899424,0.51501125,-0.13769832,0.45862585,2.3315632,2.323803,0.07221566,0.26500615,-0.30682534,-0.6113709,0.8370073,-1.0020491
1181,-0.47006792,0.24241708,1.239575,-0.6297026,0.20771816,1.272722,-2.1269827,-0.4198563,1.0719118,-0.5412276,-1.3551239,1.2843257,0.7432195,-0.58299935,1.8574158,1.3736786,-0.031959377,-0.3019054,-0.9584606,-0.9569586,0.028603427,0.8121678,0.52934617,0.4908064,1.6289493,1.7274883,1.1344869,0.97402084,-0.18250541,-0.40534797,0.79776865,-0.22186413
1182,-0.5504409,1.3281752,0.2799806,-0.43516752,-0.5439717,0.7731659,-1.4850954,-0.1779781,-0.46749634,-0.6615072,-0.5645713,1.6377673,0.8918929,-1.5354793,2.5085626,1.9318407,0.21472457,0.13214546,-0.7985455,-0.76881295,-0.090615325,0.10106792,0.50377774,1.0370945,1.6236391,1.4446597,0.14213593,1.2560441,-0.40266788,-0.02734717,-0.59064406,0.3270384
1183,-0.23044816,1.2178237,-0.3472709,-0.95416784,-0.18087673,0.27879354,0.3479573,-0.62615985,-1.3880132,-0.9960251,0.21768875,0.71101564,-0.060917888,-1.2356743,2.1033008,2.0439963,0.22138688,1.5302728,-1.1703565,-1.1235988,-0.24661517,0.16693515,1.4900362,1.4782506,1.1217755,0.991866,-0.8467178,0.763749,-0.43228865,0.9631726,-0.84267956,0.50192964
1184,-0.72995645,0.99832815,0.26451266,-1.1954222,0.22352763,-0.14612159,0.7822593,-0.067905314,-1.156106,-1.4834014,0.78937346,0.11693582,-0.36671123,-0.9800598,1.2997861,1.9951278,0.11371718,0.75087214,-0.8766786,-0.39898697,-0.51350373,0.9896507,1.0621108,1.0599397,1.4150162,0.28015408,-1.4032837,2.1700823,-0.023743302,1.2246503,-1.0948888,0.24050185
1185,-1.2064049,0.6171388,0.07801104,-0.41365978,1.2103493,-0.45864445,1.088672,0.6512436,-0.31546763,-1.0843718,0.87535757,0.8608819,-0.044251703,-0.7294503,1.5445688,2.54326,0.77208436,0.62590945,0.674639,-0.7744678,-1.2245444,0.7124929,0.31394446,0.28147358,1.3682892,0.29450113,-1.2010223,0.9254619,0.42034212,1.6742364,-1.259731,0.31578445
1186,-0.46145865,1.1190431,-0.37324265,-0.81736803,-0.43202025,0.05808479,-1.347172,-0.3981678,-0.61075896,-1.2071539,-0.46797255,1.3462291,0.062742524,-1.3957278,2.1156886,1.9261118,0.01857123,0.65548116,-0.88771975,-1.121481,0.10390544,-0.6972748,0.64723146,1.3011844,1.6471552,1.0290929,-0.47928327,1.6435767,-0.02004049,0.60284424,-0.9339912,-0.28074187
1187,-0.58153754,1.2486258,-0.77046573,-0.8369194,-0.6689496,-0.07726264,-1.57038,-0.19229867,-0.38376173,-1.368698,-0.33270413,0.8041803,-0.2472303,-1.2506132,2.2623882,1.6316952,0.07354085,0.45790097,-0.9513138,-0.91928524,0.30485338,-0.5721172,1.041157,1.3721904,1.9782926,0.84169483,-0.43863237,1.4361185,-0.43798962,0.5836464,-0.8331074,-0.24051216
1188,-0.1492234,1.0906771,-0.86523426,-0.57438904,-0.29822502,-0.43149766,-0.77946234,-0.37833288,-0.8655208,-1.583937,0.10306417,0.84500325,-0.19422005,-1.3912057,1.7956141,2.0107534,0.4158628,1.291935,-1.2516918,-0.97510356,-0.054233924,-0.59141695,1.4193525,1.4533693,1.3017762,0.59941083,-0.9609838,1.2118492,-0.57036036,0.9936795,-0.84802043,0.038685825
1189,0.43911165,0.53801805,-0.2384484,0.37764484,-1.9906132,-0.4614269,0.35335752,-0.90619,1.2838737,1.8492391,2.1179073,-0.10492065,-0.21425179,0.3155004,-0.17747904,-0.3647026,-0.06774372,-1.7062984,-0.56455123,0.10192749,-0.8656957,-2.3231688,-1.3938917,1.5725267,-1.2379006,0.37254006,-0.02383006,-0.7956489,0.030321224,0.024372894,-0.33352458,-0.98675025
1190,0.81733334,0.38541085,-0.30174318,0.30582199,-1.3938888,-0.23640841,0.5916614,-0.6813205,1.500875,1.5122421,2.369608,-0.44516683,-0.5866529,0.82900965,0.3014971,-0.32355413,-0.6976096,-1.6177999,-0.06741958,-0.15072812,-0.7241051,-1.9942421,-1.6593924,1.0408252,-1.1693002,0.7316687,0.58210576,-0.9771347,0.38562065,-0.3711553,-0.4443792,-1.4612907
1191,0.58420485,0.66976166,-0.5368804,0.83679235,-0.19287223,-0.36684462,-0.117196344,-0.46530247,0.80865574,1.2397757,2.8323574,0.724806,-0.32879883,0.057727832,1.2525997,-0.114697516,-0.1317632,-0.8567238,-0.86076313,-0.2694227,-1.825315,0.12852427,-0.20632021,1.0111344,-0.6424797,0.12569995,0.69590276,0.79720217,-1.4982835,-2.1634977,-0.34760672,-1.5180986
1192,-1.2407391,-0.32713798,-0.39657784,-0.25351116,-2.0833197,0.5031695,-1.1091334,-0.9084371,1.94296,1.7661366,-1.2846404,0.5338398,1.0950353,0.22146754,0.3868743,-0.7720239,-0.1730024,-0.03811424,-0.8924547,0.14858285,0.75924546,0.3662437,-0.32550377,-0.52778393,1.7231213,2.1217906,-0.22969902,0.95186424,-0.123908944,0.668446,1.2314972,-0.34428334
1193,-0.80244833,0.4748424,-1.261288,0.83259225,-1.6068081,-1.385321,0.49259874,-1.1826395,1.1556951,1.8402648,0.82338715,0.05742993,-0.72027117,1.0230573,-0.27247956,0.23576264,0.04990091,-0.12540454,-1.8310502,0.42585006,0.37553957,-0.96743786,-1.7876574,1.6166492,0.28138447,1.4853991,0.481848,0.0409713,-0.06972574,0.24846333,0.8020317,-1.9297194
1194,0.17640013,0.06133737,0.18375868,0.27396578,-1.3848932,-0.5816262,0.5924315,-1.221621,1.5552745,0.9893607,2.1936586,0.14737052,-0.14394364,0.651753,-0.22829846,0.018517395,-0.018994546,-1.2435886,-1.1713234,0.31267872,-1.5914251,-2.3057027,-1.5677986,1.395775,-1.0247686,0.3238939,-0.6730479,-0.00534876,0.19280829,0.36483744,-0.6898982,-1.4944658
1195,1.1050516,0.66285414,-1.684976,2.0614235,-0.58700675,-0.06303723,0.66539586,1.2416053,2.320751,1.5264494,0.96946555,0.7822025,-0.66818964,0.6380694,0.0021990929,0.6584296,0.9480836,-1.203783,-0.72310084,-0.25748378,0.6836277,-0.7647072,1.3208839,-0.94709975,-0.7523109,0.13571054,0.7591876,-0.38615695,0.44218048,0.73386455,-1.4051805,-0.5301287
1196,0.87357605,1.1579927,-2.0420625,2.1008227,-0.73116183,-0.3650359,0.1152849,1.4127094,1.9315712,1.8812511,0.8404875,0.67878824,-0.13318081,1.0507671,-0.19114782,0.57454824,0.87926537,-1.128567,-0.6664523,0.31048778,0.70985466,-0.59596115,0.9298876,-0.80438966,-0.6539712,0.43942073,0.4560009,-0.4088696,0.6781158,0.3048268,-1.5710614,-0.90449196
1197,0.7553188,1.0980858,-2.2102056,2.1715312,-0.7588194,-0.3040595,-0.021005183,1.5582149,1.8123296,1.8855214,0.63191754,0.683589,-0.07283016,1.273453,-0.4659622,0.5086905,0.8312979,-0.98433346,-0.39535418,0.105722725,0.77764994,-0.716956,0.77450234,-0.90182346,-0.03387056,0.70316565,0.2717578,-0.26807147,0.8010879,0.2676002,-1.28694,-1.2095064
1198,0.42132407,-0.7483766,-0.14221375,1.4729667,-0.217031,1.6707832,-0.6367842,-0.46944714,-0.09326542,-1.0225935,-0.61815506,-0.11688992,-1.3932021,0.98993117,0.041579727,0.3487539,-3.1901884,-1.6849122,0.89403856,0.1561226,-0.38156593,-0.99646884,-0.5649391,0.13153428,-0.104572155,-0.30952066,-0.74560684,0.56140417,-1.8465861,0.82758504,-1.0606604,0.5373439
1199,0.46272624,0.21158862,-0.8631889,1.5968848,-1.4512354,1.2729946,-0.07844132,-0.5611572,0.04394305,0.0076771933,-0.91784954,0.91021794,-2.0002668,0.3910888,0.31583717,0.61357975,-2.8623693,-0.53166837,0.41908592,0.60420203,0.6808002,-0.8991783,0.8247498,-0.24280809,-1.0122658,-0.2691852,-0.29205132,0.54628336,-1.9446388,-0.2610552,-1.4421636,0.42461944
1200,1.4486132,0.43367243,-0.40450814,1.3832469,-1.2317706,0.51677525,1.5143969,0.45002404,1.9204473,0.35761267,-0.26211625,0.25326788,-0.63254815,0.6255057,0.8759033,0.6809446,-0.6295909,-0.383594,-0.09156688,0.89803535,0.09040916,-1.3908601,0.8610411,-0.703339,-1.8995197,0.41784558,0.6477715,0.07883517,-0.7210375,-0.4948432,-2.4559698,-1.1922113
1201,1.4104576,0.5719869,-0.711446,1.3008646,-1.2482336,0.597807,1.2300345,0.45468497,1.8678844,0.35291559,0.29232898,0.39973742,-0.42651355,0.048366915,1.2135223,0.8911194,-0.38241425,-0.5555416,-0.21548454,0.66630584,0.29700395,-1.3391194,0.8148802,-1.0786996,-1.9463811,0.45264667,0.07030508,-0.19097197,-0.6528027,-0.18926568,-2.6291046,-1.2909051
1202,1.0323789,0.820675,-0.7515052,1.5731244,-0.71422744,0.60033643,0.6893544,0.1990115,2.5529583,0.3622376,0.21966302,0.3198384,-0.83088064,0.5480808,0.8449864,0.71886903,-0.6346793,-0.42782244,-0.3658318,0.71313053,-0.012492166,-1.1513054,0.7484742,-1.1275411,-1.9955194,0.38075927,0.1451553,-0.36189428,-0.7436801,-0.2741294,-2.5040247,-0.90931463
1203,1.11406,0.93369555,-1.037114,1.4211421,-1.6047591,0.5335869,0.64234185,0.34221742,2.5425825,0.96524584,-0.11549862,0.59769666,-0.76102906,0.097517624,0.96217126,0.9073436,0.12741578,-0.6849683,-0.30289426,0.3816442,0.5021312,-1.0108267,0.64552736,-1.5077124,-1.731152,0.42597643,0.0011322318,-0.58936363,-0.11840232,-0.06762449,-2.0513654,-1.0153345
1204,1.2133077,0.65890163,-1.0813837,1.6636882,-1.5865521,0.45029885,0.77473474,0.5022475,2.2458599,0.85706896,0.15348198,0.8605364,-0.85740286,0.2615549,0.9917551,0.9640307,0.46025866,-0.78942615,-0.21267293,-0.17144118,0.56035304,-1.0056263,0.587005,-1.4159533,-1.786742,0.35090083,0.055014223,-0.57382315,0.10316173,0.20774387,-2.1921048,-0.7585128
1205,0.9315878,0.96042216,-1.4810911,1.7824126,-1.1248506,0.0527957,0.39074114,0.6494717,2.5294058,1.0650542,0.33852673,0.71297735,-0.6720847,0.7595533,0.5530048,0.62695843,0.44077086,-1.1899724,-0.37435278,0.36367884,0.29917967,-1.0966897,0.46315444,-1.1414555,-1.5645022,0.4272156,0.2566016,-0.4606551,0.31651342,0.13941547,-2.2196295,-0.88877255
1206,0.65365565,0.78033054,-1.6950217,1.7194927,-1.4897546,0.11693653,0.33030084,0.7459221,2.493333,1.2438365,0.0871508,0.94234425,-1.1260582,0.5490965,0.5328012,0.70925754,0.75219613,-1.3114076,-0.32912672,-0.2472255,0.59454036,-1.0710089,0.71699613,-1.5429478,-1.1359231,0.31170186,0.06711632,-0.33738863,0.3905487,0.5024451,-1.6351125,-0.66819
1207,1.8147595,0.30785218,-0.0008366753,1.8456827,-0.82293373,1.0683986,1.8614547,1.258334,1.9055468,-0.56236273,0.26074147,-2.1057923,-0.39983192,-0.6241529,1.4356214,1.4830662,1.1711471,-0.45914567,-0.3120627,0.11422707,-0.010620812,0.2975041,-0.37144592,-0.57847744,-0.25159281,-0.15628715,0.33535606,-0.6862177,0.6578235,0.040246643,-0.386243,-1.367897
1208,1.5018247,0.3484689,-0.6387972,1.9388741,-0.31331635,1.0858153,1.2091261,1.0596113,2.261052,-0.2675933,0.46914938,-1.8823385,-0.23188041,-0.6901189,1.1092912,1.7020904,1.1864403,-0.35479707,-0.6088474,0.032329813,-0.054196812,0.084305495,-0.78127885,-0.8384153,-0.5713287,-0.1891098,0.40447694,-0.6193292,1.0989375,0.052689306,-0.3644837,-1.5707906
1209,2.1217415,0.5306003,-1.4705201,2.4095283,0.56618214,0.73425865,0.6235657,1.1439993,1.9688687,-0.197177,0.60022557,-1.6778256,-0.23245606,0.36651155,0.50747603,1.236136,0.95826346,0.08748379,-0.5563884,-0.417871,-0.013794983,-0.13541032,0.19753315,-0.24214816,0.7874986,-0.6190143,0.76628083,-0.5992247,0.74489206,-0.4325845,-0.19647895,-1.9179326
1210,0.6902711,-0.3205417,0.07269617,1.5882628,-0.7947897,1.1455907,-1.5071906,-1.16019,0.12902556,-0.9761379,-0.95242393,0.35098067,-0.19046693,0.86894315,0.2621504,0.9681698,-2.521485,-1.6322963,0.12413966,0.7522431,0.54948187,-0.9979172,-0.3795734,0.10717941,-0.29298148,1.0918695,-0.46798295,0.2071184,-2.2207265,1.0853813,0.13376404,-0.08154484
1211,1.6359909,-0.25353867,0.4608368,1.7822361,-1.2571386,1.2289625,-0.2295127,-0.60048395,0.3402571,-0.752929,-0.7020884,-0.5241186,-0.74547756,0.86131364,0.25439623,1.8383844,-2.3934035,-1.6224782,0.4925604,0.7241347,0.60900027,-0.37053013,0.2170774,-0.28613132,-1.4932662,-0.40855116,0.30519047,-0.0059416974,-1.5118899,-0.02723384,-1.1571232,0.18642882
1212,2.263228,0.303952,0.59388685,1.724385,-1.9754384,0.96423495,2.0919213,0.7819858,0.63738066,0.22748983,-0.5261113,-1.7689008,-0.41071057,-0.34982577,1.4013671,1.5812606,0.2847359,-1.288319,0.08355133,0.61368364,-0.23156618,-0.36356786,-0.056062263,0.0040458287,-0.58234763,0.42931175,0.42371872,-0.04772512,0.1807532,-0.10884189,-1.0670778,-1.1643173
1213,2.0619254,0.1241087,0.31935605,1.720632,-1.9289858,0.67443395,1.9678928,0.36025032,1.0856729,0.07190992,-0.45417857,-2.1602223,0.09394682,-0.6530637,1.5360199,1.5556151,0.53423214,-1.212199,-0.4325012,0.5749423,-0.0699657,-0.0031695657,-0.13617831,-0.3415693,-0.60909307,-0.15952331,0.3338929,-0.055272188,-0.12625189,-0.043882944,-0.8643058,-1.5152105
1214,2.147498,0.3116414,0.28196785,1.362303,-1.6181779,0.8278899,1.9124504,0.48487982,1.1360335,-0.32890046,-0.47084716,-2.2299292,0.026593262,-0.6776882,1.8895606,1.5601443,0.66154003,-1.1792552,-0.30704743,0.3376752,0.27957597,0.43205357,-0.079667315,-0.4206642,-0.5677966,-0.14186734,0.3806887,0.21151537,0.08210504,-0.44863918,-0.89665097,-1.3963572
1215,2.1505482,0.26601505,0.5814198,1.6444637,-1.9971104,0.5162229,1.7983485,0.81944525,1.6155609,0.27911374,-0.5867725,-2.0763955,-0.35497475,-0.6317368,1.3498353,1.3802241,0.7369762,-0.91799563,-0.2565263,0.57973754,-0.20606905,0.04675341,-0.12191729,-0.4848902,-0.25807208,-0.14412493,0.7353867,-0.59793544,0.2401997,-0.35133806,-0.7373488,-1.0016428
1216,2.18595,0.28135723,0.36304975,1.6305325,-1.5187306,0.8515786,1.7226267,0.96096784,1.5846125,-0.2560828,-0.29526365,-2.190723,-0.062641844,-0.62482697,1.527737,1.551703,0.7611895,-0.9858657,-0.3721548,0.34254435,0.047604084,0.28458384,0.007883365,-0.48335394,-0.47821933,-0.16590777,0.57173526,-0.36364603,0.35511026,-0.29373112,-0.65667963,-1.3762563
1217,1.8499174,0.43794513,-0.1428428,1.5312462,-1.1868851,0.8848534,1.7075351,1.0916823,1.6227505,-0.30903307,-0.033656795,-2.2356322,-0.25726864,-0.699524,1.4057206,1.7376193,1.1378187,-0.859448,-0.5154278,0.42728302,0.06416745,0.26266018,-0.37943926,-0.47476134,-0.47828162,-0.09855315,0.32059467,-0.36492977,0.75452125,-0.1971979,-0.6481309,-1.5647494
1218,1.6997792,0.25722668,0.04659274,1.6700795,-1.4301983,0.77935916,1.887784,0.78586507,2.1313715,-0.110754386,-0.02087385,-2.0540137,-0.50963074,-0.5527443,1.0979397,1.6128484,1.2304283,-0.6499516,-0.26071915,0.21730906,-0.16905814,0.23717567,-0.37188074,-0.8008979,-0.21138288,-0.27258512,0.4491686,-0.6904995,0.8342308,-0.2045179,-0.14841458,-1.3110054
1219,2.1408668,0.06723448,-0.009538942,1.590061,0.19473042,1.0246434,1.8824701,0.76910937,2.487584,-0.3621805,1.1419159,-1.0606283,0.59205043,0.21390258,0.96273005,0.26682422,0.8684924,-0.90560406,-0.2354173,0.40259236,0.33328146,0.06729005,0.1142847,-1.0579505,0.5587625,-0.107750855,1.4124954,-0.9225068,0.86447155,0.13220213,-0.003812796,-1.4485792
1220,1.8218887,0.15656242,-0.87304896,1.6432482,0.40521416,0.73554486,1.5485684,0.9442542,2.3202226,0.24261205,1.3244355,-0.76589423,0.43404114,0.5437617,0.62551236,0.6664126,0.9000696,-0.9182385,-0.3725403,0.7032111,0.3105148,-0.4504453,-0.1971433,-0.9246539,0.9981472,0.24047877,1.4758538,-0.7546593,1.2911528,0.057270914,-0.017924951,-1.5033357
1221,1.6462629,0.14179298,-1.3404943,1.8622811,0.68231744,0.49889648,1.383145,0.9692834,2.117088,0.9547624,0.95436454,-1.010236,0.096718006,0.95994914,0.73309404,0.4383488,0.85467136,-0.69210976,0.0028092542,0.31955108,0.32038295,-0.8193776,0.39934632,-0.855701,1.753329,-0.2111017,1.4468082,-0.5932246,0.6473925,0.018041149,-0.3957193,-1.3109248
1222,0.7560228,-1.4299324,0.30677795,1.5838383,-1.2603382,0.8714542,-1.2835212,-1.3454885,0.16764218,-0.75916547,0.022020731,0.7819518,0.21937081,0.1711832,-0.071090505,1.1538773,-2.3824098,-1.5161057,0.95661426,1.1717173,0.16897272,-0.779245,-0.030271726,-0.70985305,-0.83341634,0.8176001,-0.6215894,-0.50783277,-1.0090604,1.7708449,-0.5453706,-0.024524158
1223,1.8826861,-0.88596797,1.0764712,2.4496508,-2.5924165,1.5105685,-0.5204265,-0.592361,-0.26576257,-1.04071,-0.24399316,0.07734237,-0.10990828,0.11562971,0.3507091,1.1506485,-1.3268044,-1.5091559,0.69338197,0.92996424,-0.37795475,-0.8319436,0.12558092,0.012699602,-0.62320876,-0.26266354,0.32667065,-0.695147,-0.3012187,0.29856443,-0.78176695,-1.0168154
1224,1.9506742,0.23252642,1.0915548,1.5543993,-1.6624043,1.4637004,2.1922104,0.7973845,1.1837156,-0.13742024,0.08718402,-1.6512803,0.6196242,-0.04228835,1.6943871,0.71004725,0.7075601,-0.8339448,0.38943404,0.9577064,-0.2613986,-0.7088169,-0.04176868,0.21403924,-0.32008052,0.4790318,0.6881887,-0.081378266,0.1844649,-0.29736367,-0.9702121,-1.4811207
1225,1.7809844,0.282891,0.87919027,1.2702596,-1.4048991,1.726858,2.2309968,1.0579451,1.437868,-0.25761124,-0.052871868,-1.7813832,0.60454977,-0.16335514,1.8791156,0.6171447,0.5371692,-0.9369326,0.11461709,0.8564834,-0.025385456,-0.4983199,0.038690057,-0.24647222,-0.20827757,0.13477851,0.80866647,0.27355322,0.101515025,-0.14782862,-1.0141325,-1.5708644
1226,1.9884689,0.08083092,0.80188936,1.0988562,-1.237854,1.4743022,2.2177227,1.0714691,1.0911229,-0.50409955,-0.17498468,-2.1387477,0.4729376,-0.16230375,1.9756482,0.75959784,0.51129895,-1.0424708,0.20538396,0.9503703,0.061128438,-0.12409312,0.5228087,-0.32572573,0.05140169,-0.2956004,0.73078734,0.13391355,-0.17501616,-0.3977052,-0.92467386,-1.4995767
1227,2.0677824,0.13566388,0.9446343,0.95246565,-1.6630192,1.393641,2.0224516,0.72362155,1.609607,0.014400053,-0.013916251,-1.7856199,0.3182339,-0.13256896,1.649891,0.7866716,0.7546145,-1.0697653,0.45705462,0.90622705,-0.14697775,-0.87905437,0.1717971,-0.6605237,0.17061171,0.357576,0.4655907,-0.4418577,0.5907738,-0.3781674,-0.7932286,-1.4653794
1228,1.4445713,0.055520646,0.7660848,1.4486482,-1.4819142,1.383534,2.5270662,0.96413183,1.7768792,0.1251875,0.16251582,-1.7399881,0.28501904,0.1752837,1.3868984,0.03967859,0.38635916,-1.0215582,0.18446882,0.9950738,-0.24105312,-0.88139045,-0.39888307,-0.36883256,-0.6778694,0.17605866,1.2708979,0.277838,-0.051658623,0.0779886,-0.8519822,-1.1335925
1229,2.2495263,-0.14750269,0.49479973,1.0067915,-1.0826355,1.2525568,2.3081791,1.2169341,1.2494184,0.14993258,0.45739037,-1.8662902,0.6765144,0.0012118226,1.6904744,0.3989803,0.50943625,-0.8754951,-0.2151196,1.0143435,0.08410384,-0.61318207,-0.3088467,-0.120427154,0.29257536,0.37944606,1.2335069,-0.5040918,0.7191992,-0.4911188,-0.19504787,-1.4729989
1230,2.17267,-0.029116035,0.6549001,1.3183522,-0.8544222,1.0205555,2.1750648,0.92194134,2.1261907,0.15444165,0.76324874,-1.3516088,0.3726606,0.40413854,1.1799568,0.15775998,0.631942,-1.0869437,-0.11678895,0.765077,0.1058867,-0.48020175,-0.05785289,-0.6913459,0.30669641,0.2819877,1.6125336,-0.9790168,0.72579926,-0.18788268,-0.13207433,-1.1721952
1231,-1.3151892,0.04334687,-0.45155203,0.24496678,-1.4271765,-0.24742427,-1.0929519,0.6874761,0.7269867,-1.0849019,-1.2573414,1.7731516,-0.4953963,0.8484034,-0.87503064,0.21388578,-0.7708572,-1.0845239,-0.8820739,-0.9944767,2.3028998,0.00047461005,0.39309987,0.5718431,0.41801426,0.73043066,0.081116214,0.2879068,1.4019928,1.610368,1.9974792,0.010121747
1232,-1.4848589,0.41424444,-0.6165177,-0.2429021,-1.080707,0.07230619,-1.0333127,0.5023121,0.8224042,-0.96356374,-1.4847484,1.5833007,-0.6725558,1.1500638,-0.7021716,0.11479246,-1.0194753,-1.1514013,-0.5403287,-0.9385673,2.2003722,0.17352046,0.5500453,0.4730365,0.728752,0.6873847,0.074862756,0.76259434,1.7940634,1.2243307,1.7696924,-0.26081455
1233,-1.5320545,0.5327084,-0.5677654,-0.7104196,-0.7656052,0.016893767,-0.2015321,0.39296895,0.5015395,0.011629621,-1.8053597,1.1835994,-0.5639031,1.1403757,-1.3169892,-0.25548047,-0.99075,-0.3810255,-0.2977691,-1.062953,1.9292127,0.26275554,0.49848327,0.40599194,0.85941064,0.6998679,0.53723055,0.299623,2.4086454,1.1812732,1.7535738,-0.5575173
1234,-0.3030748,-1.2785233,1.0163503,1.8337497,-0.96195436,1.247214,-0.53113234,-1.0331486,-0.3970815,-0.35122275,0.24071136,1.7916589,0.37806466,0.2616828,-0.27476445,1.5202794,-1.237639,-2.165409,0.13192885,0.71083695,0.7959585,-0.91339225,-0.46732408,0.3277131,-0.90832216,0.62805206,0.8036668,-0.83280474,-1.7239157,1.334777,-0.023761583,0.071746305
