source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84
27,1065,1078,0,column,14,0.0,0.0,1.9877281389198026e-38,7.790101373219142e-20,5.871196721446762e-21,0.0,0.0,3.221290751934963e-20,1.0873466238068906e-37,7.42688186092153e-44,4.6636656230148167e-39,1.3360337802329584e-26,1.1365016420020775e-33,6.846911926317034e-11,1.0,8.803420509579363e-30,3.075543055237832e-23,1.378987505231232e-16,0.0,2.97516472249419e-34,1.0105141576831624e-39,0.0,4.484155085839415e-44,1.6602170228122908e-34,1.2733175808013592e-17,5.605193857299268e-45,3.363896197024969e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1066,1079,0,column,14,2.270761786172805e-35,0.0,5.557503320292188e-30,3.628388578975859e-21,2.8209487244404543e-26,0.0,0.0,5.236380013802624e-18,8.026953452556133e-31,3.137575154601124e-33,2.3777597532253687e-35,1.5107268928790553e-28,1.249885146557529e-25,1.5095239511500602e-12,1.0,5.1376923568903194e-23,1.7061716893907591e-15,9.620522260778142e-12,0.0,2.8649967492660182e-40,1.0380202452393942e-39,0.0,6.135291873969084e-35,1.8513469907371672e-30,2.343266699014064e-25,1.1820287456912806e-38,5.28222868632397e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1067,1080,0,column,17,2.4183355001500778e-30,0.0,1.1455676881005425e-34,2.2758570917751173e-16,0.0,0.0,1.5219293827560654e-38,4.5308753429106735e-20,2.6260932652898585e-20,0.0,3.496129794690212e-28,8.42180377059215e-43,5.68331478418725e-28,2.714038267911187e-19,1.4402246756306525e-12,2.9886023004429715e-24,5.580477596246417e-34,1.0,0.0,0.0,1.5297835205187595e-40,0.0,1.9433457436883407e-27,1.4834002994685164e-22,1.1210387714598537e-44,1.0221300478987534e-30,1.4284111486824481e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1068,1081,0,column,17,7.795955932963051e-28,0.0,2.303474033835635e-39,2.342157768540835e-18,0.0,0.0,1.1245420176206657e-41,7.815309056151842e-21,1.5333951078081249e-19,0.0,5.098589573414782e-29,3.6433760072445244e-44,1.4946066485959465e-30,6.168330660350893e-21,1.6572638714910243e-13,4.985753076993065e-19,1.7269493533578214e-37,1.0,0.0,0.0,1.7502217819416965e-41,0.0,2.9181184960744996e-28,6.310905724084906e-19,0.0,2.8815070493141843e-26,3.7972394623087114e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1069,1082,0,column,17,3.98389047386335e-31,0.0,1.6324706719844821e-40,6.9217456226283916e-18,0.0,0.0,0.0,8.755296828638573e-22,1.3885468516980095e-24,0.0,8.504824782391397e-28,5.9442240077580145e-40,2.2071233583577916e-24,8.588797618128358e-16,8.184264762211776e-14,4.471474752456835e-16,2.939881802887905e-37,1.0,0.0,0.0,7.682107356721331e-39,0.0,1.122591123882079e-21,1.7181245365307076e-22,0.0,8.577276461339922e-30,4.17473934764907e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1070,1083,0,column,14,8.382423023797292e-37,0.0,3.960020521906988e-34,6.7175592000404966e-21,5.888949702430598e-25,0.0,0.0,1.1392679167354045e-16,2.4932070611731603e-31,2.010185740472642e-37,2.0587411858836613e-24,3.059398939004914e-28,1.5055903414208773e-27,2.245661469280069e-11,1.0,5.806698298691091e-19,8.469273686351005e-21,7.288187386933487e-09,9.27480777698981e-39,4.749000495596805e-42,8.407790785948902e-45,0.0,1.918740508090149e-29,4.754014481084939e-32,5.606433822317007e-23,6.256797643210308e-42,6.68293771049748e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1071,1084,0,column,17,1.2527154216281845e-33,0.0,1.7329127434246593e-32,1.913873471099369e-20,2.4780335596875554e-33,0.0,2.802596928649634e-44,1.3690856569906048e-17,3.8747079179284666e-28,0.0,1.935996067200692e-37,1.0433842082757452e-29,1.567266775606714e-30,1.1938189064901128e-17,4.330800948082469e-06,1.0427097589840789e-18,7.970608408487321e-28,0.9999961853027344,3.0590345476210757e-42,3.6478837041445645e-38,0.0,0.0,4.606123027977026e-36,2.770139657858224e-23,3.267459477309356e-39,7.262355314973382e-30,1.1739286273592751e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1072,1085,0,column,14,5.947118646453956e-35,0.0,1.4627141996918237e-32,2.283936462602943e-16,2.1977265945009447e-35,0.0,1.4020397512124449e-39,4.1285269473945174e-12,3.0394785040186165e-24,5.605193857299268e-45,1.53650146156151e-23,4.086914090153598e-32,9.30387448866161e-22,1.1157973212050365e-08,0.9105486273765564,3.5206060479018794e-14,1.1653812570546062e-25,0.08944978564977646,3.139675574815023e-37,4.3772853387173753e-38,1.0789998175301091e-43,0.0,3.27452158288148e-24,1.2894335787051364e-24,2.490043864951193e-22,8.088836422017214e-37,1.9815130896646887e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1073,1086,0,column,8,2.0647116796448265e-23,0.0,3.75272986712443e-29,1.8395458542205254e-25,0.0,0.0,2.6528284676288757e-33,2.208358326267891e-27,1.0,1.9734612421337274e-33,0.0,0.0,5.919090322403578e-23,9.080556106857934e-36,1.697676893321425e-26,1.64652569558166e-42,1.4604261455535838e-20,7.817393786338847e-14,0.0,9.957402679737858e-39,7.72560767044035e-30,0.0,0.0,4.1393963257085886e-10,0.0,1.3919324146627332e-06,0.0,7.567011707354012e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1074,1087,0,column,25,1.780368028535361e-23,0.0,1.3053139265461855e-33,6.833787668652804e-22,0.0,0.0,2.344372330815419e-42,2.3936467333590794e-30,1.2161828522039286e-07,6.297344718696746e-26,0.0,0.0,8.695100294367803e-19,1.822491900525276e-37,5.737955438935957e-26,8.612181484798747e-33,1.29716137215093e-21,4.6959901574520905e-19,0.0,0.0,1.7145349433106352e-24,0.0,8.547920632381384e-44,7.634738327655377e-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1075,1088,0,column,25,0.0,0.0,1.9251714891010119e-28,3.781309915182752e-30,9.462899735701414e-31,0.0,0.0,2.4302579809562133e-36,6.625134035126434e-12,8.671083573735542e-27,0.0,2.4382593279251817e-43,5.476327076966903e-17,1.9660009305020353e-32,5.309327114971442e-28,7.385215468963417e-32,1.80978086894524e-20,8.509857073595674e-20,0.0,0.0,1.7329638223276223e-34,0.0,0.0,6.321844089884898e-12,0.0,1.0,0.0,3.4191682529525537e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1076,1089,0,column,16,0.0,0.0,2.565954935163797e-35,4.9910832593761836e-33,1.2067324831304178e-29,0.0,1.0561022672194386e-29,1.028128909014625e-15,9.656565603834133e-32,3.3814092008444886e-37,0.0,2.5850798140054287e-38,2.9357696440148086e-29,1.4730475179645773e-29,5.150142465271124e-12,2.0584637182000832e-34,1.0,9.974354036360008e-32,0.0,2.5029143660455502e-26,2.5269392050327418e-24,0.0,0.0,2.2360072233092882e-29,0.0,1.5477266552644077e-29,5.465064010866787e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1077,1090,0,column,16,0.0,0.0,3.2668675486593273e-35,3.7910659382615835e-34,1.1745542374602739e-30,0.0,7.072583695055728e-31,1.2697446548782642e-14,1.908491551520471e-29,4.573375759062976e-40,0.0,2.3397966092827267e-36,3.4586427720289298e-28,5.248089283494734e-29,3.2331342464386736e-12,1.4450506044418338e-31,1.0,1.736474485430179e-30,0.0,8.233487330318683e-26,8.399786604710258e-26,0.0,0.0,5.73974405007531e-28,0.0,6.973193766902742e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1078,1091,0,column,16,0.0,0.0,3.5829019664814714e-29,1.7109083535250638e-39,4.0392568364009285e-40,0.0,2.5223372357846707e-44,1.5429245704300217e-26,4.777695339052734e-28,5.209349447166209e-31,0.0,1.7895001778967211e-40,6.715012794903767e-24,7.141065178866441e-38,2.3048764152156434e-20,2.038403918582738e-35,1.0,4.507937610403434e-31,0.0,8.631998540240873e-43,2.2526187000988373e-27,0.0,0.0,3.907614356958267e-29,0.0,1.718664252667198e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1079,1092,0,column,25,4.0161697200101307e-35,0.0,1.8449941960181442e-23,2.2750648072219097e-33,0.0,0.0,0.0,3.6059473252624085e-39,7.78064190853911e-09,2.2225663111592247e-33,0.0,3.2264897141078913e-41,9.687930568398681e-24,3.0861682593268114e-30,6.30073250650612e-26,0.0,3.692031055879674e-12,2.0210445745371305e-20,0.0,0.0,7.930048519460786e-31,0.0,0.0,3.9064217626730985e-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1080,1093,0,column,25,1.35543432406876e-32,0.0,6.369653142161182e-27,4.8678993492626775e-34,0.0,0.0,0.0,1.0205656715677643e-41,8.487207048268886e-10,7.1286303926056536e-37,0.0,5.605193857299268e-45,2.622307392752219e-29,1.569785406870915e-38,6.38125851083113e-33,0.0,1.1598252702560893e-23,6.493285688121034e-24,0.0,0.0,3.464747925871599e-33,0.0,0.0,8.870189904140117e-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1081,1094,0,column,8,1.2061694087666717e-24,0.0,3.835630795366323e-22,4.33672967939261e-31,0.0,0.0,1.4986555696893075e-36,1.6533282126567395e-34,1.0,3.630830951305388e-33,0.0,0.0,7.399756134625076e-20,1.917336287166641e-36,3.958121345479342e-32,0.0,5.759904106954172e-27,9.276780938945452e-18,0.0,0.0,1.8592315920784527e-37,0.0,0.0,3.374171601844278e-12,0.0,6.13433678853248e-11,1.401298464324817e-45,1.723597111119525e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1082,1095,0,column,16,0.0,0.0,3.5967879213805033e-29,3.1529215447308384e-43,8.764611821710717e-39,0.0,2.0187105677063315e-41,5.3655983191871134e-30,6.319174225577441e-25,6.375719117644927e-38,0.0,0.0,3.2139788256846765e-25,3.856626280168738e-37,2.191012217009913e-21,2.7745709593631378e-43,1.0,6.380362740496006e-39,0.0,1.197970057151286e-41,1.894661794655363e-33,0.0,0.0,1.3965180916189256e-27,0.0,8.366311853771293e-32,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1083,1096,0,column,16,0.0,0.0,6.265940475532765e-30,1.561876898727805e-38,2.828039023025807e-33,0.0,3.104297827884307e-34,2.4484162448346186e-33,6.191932853569287e-20,1.263410695435255e-41,0.0,0.0,2.1238452462272736e-28,2.860680469736205e-38,7.533262713148787e-24,0.0,1.0,1.3852747486678378e-35,0.0,3.029467150023822e-41,8.804707531160772e-35,0.0,0.0,3.250638227330235e-24,0.0,5.540091174239446e-27,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1084,1097,0,column,16,2.3780034939592146e-42,0.0,5.143818761751881e-20,8.621959413834696e-37,1.1461074404672389e-38,0.0,1.3489411892828632e-38,2.3914456907168257e-31,9.16441056375561e-09,1.095037713448653e-32,0.0,6.583026091418369e-38,1.9766103190365542e-18,1.0657971261680555e-33,3.7157547651947276e-19,0.0,1.0,2.905783343877891e-24,0.0,0.0,8.641865655892887e-33,0.0,0.0,9.319042933164656e-14,0.0,2.417942799107231e-12,0.0,4.203895392974451e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1085,1098,0,column,8,4.264927565456813e-28,0.0,5.855185503334816e-41,3.8040709063654794e-36,0.0,0.0,3.4343064017899406e-36,2.0631191420405083e-25,1.0,3.032588962742645e-38,1.6100919355092148e-42,9.80908925027372e-45,1.6792390581574673e-23,1.0902681405284167e-34,1.6975551957830695e-32,2.185160700513758e-36,1.1069125170591372e-36,1.6035098627603157e-22,0.0,0.0,8.105233631919603e-38,0.0,0.0,1.0498850176542222e-20,2.7587068594485165e-39,1.238721547090729e-32,4.913415360093871e-36,4.486957682768064e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1086,1099,0,column,8,7.72534941527187e-28,0.0,1.280508218258175e-38,1.8605568244066507e-31,0.0,0.0,9.894297523947247e-36,1.3610166244894025e-29,1.0,4.322389706257494e-33,2.802596928649634e-45,0.0,2.3347424820902093e-20,4.822242442691363e-36,6.643571713906758e-38,8.075024327521811e-37,1.8173720043521418e-40,2.7440068922570123e-21,0.0,0.0,6.501878282056409e-34,0.0,0.0,7.365145088338267e-20,0.0,3.371370134823077e-25,2.6955741597352906e-38,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1087,1100,0,column,8,6.282468527657507e-26,0.0,5.077383346575304e-26,3.0914492047686014e-21,0.0,1.401298464324817e-45,6.466105158223553e-29,1.5227267605094246e-28,1.0,2.1048724305574472e-23,0.0,0.0,8.407741725058315e-10,1.4726669542075664e-27,7.795940248106829e-32,5.744032715482537e-37,1.0845896052232096e-26,6.031766882838574e-13,0.0,0.0,3.954316238794435e-18,0.0,0.0,3.484194710523525e-09,0.0,7.173282057237884e-08,1.738729914904661e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1088,1101,0,column,16,1.7389091467601106e-28,0.0,8.759412466197158e-13,9.049383694598705e-17,8.173844885281866e-25,0.0,3.363116314379561e-44,1.609529265697308e-28,4.745649376032247e-22,3.509390278377822e-10,0.0,0.0,1.0001254174432466e-16,5.244961946483412e-16,1.3861810588267076e-09,9.446360994872954e-35,1.0,2.6981900528301676e-21,0.0,0.0,2.0611326338956503e-29,0.0,1.0866688548863706e-33,1.287359466170084e-24,3.7293675282868954e-37,1.6003160501775969e-27,4.7645349540606785e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1089,1102,0,column,16,2.2781089546732546e-29,0.0,1.060200430051672e-12,1.4547087341480316e-22,9.41440448115937e-30,0.0,1.3184817250832204e-41,3.1977869625669494e-25,8.710547838575167e-09,2.7815994475756563e-14,0.0,0.0,2.9294916714661667e-08,1.435900643420423e-25,5.0565827566795285e-12,1.8608264828107294e-31,1.0,1.8258008177074176e-18,0.0,0.0,2.1764872999489757e-33,0.0,0.0,8.632475897757486e-18,2.1033489949515504e-42,2.355691228689011e-23,5.7659816456928264e-39,8.979520559393428e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1090,1103,0,column,8,3.8171155818420266e-33,0.0,1.0486961070823906e-20,8.591178715975091e-40,5.605193857299268e-45,1.401298464324817e-45,0.0,4.49249400323815e-28,1.0,4.0532186057222206e-19,0.0,0.0,1.3528090973824458e-11,1.557259886237712e-31,7.760522779880213e-22,2.140834291802307e-31,2.022680200414184e-12,1.0077907990562364e-27,0.0,0.0,5.74532370373175e-44,0.0,0.0,4.717801197682752e-21,2.2420775429197073e-44,2.2817444483698393e-29,8.201339164758084e-38,8.942045476917033e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1091,1104,0,column,8,9.000831875933259e-34,0.0,1.1480350782935673e-34,3.3935739010634693e-34,0.0,0.0,0.0,6.110268346950948e-38,1.0,1.7314153834391553e-29,0.0,1.2925577034932113e-41,5.406256896629192e-23,1.0494885167129794e-35,1.780141828920394e-33,6.332124040828209e-35,3.1115639671346974e-35,1.3425109029992961e-20,0.0,0.0,4.959769797615901e-40,0.0,0.0,1.3161728745283682e-20,0.0,6.476579661021621e-19,3.932043490895437e-42,7.42688186092153e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1092,1105,0,column,8,5.0514851637886314e-30,0.0,1.7512389712686924e-34,4.4537341552937977e-32,0.0,0.0,1.425681057604069e-41,1.5972888880120033e-37,1.0,7.036169466154825e-32,0.0,3.632165619529926e-42,4.676512912101081e-23,4.166102373391611e-40,9.373115870754518e-39,3.6573889918877726e-43,3.169737126302736e-42,2.3683633350226552e-20,0.0,0.0,9.399550469452989e-37,0.0,0.0,2.2814613231432253e-18,0.0,2.0253775378712e-17,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
