source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118
20,18,0018,0,column,35,1.7809063282844222e-21,0.0,0.0,0.0,1.813533047692606e-13,4.2508388915293326e-41,0.0,0.0,5.2814749960804214e-34,0.0,2.8565455182276753e-39,0.0,1.2099358007900943e-37,0.0,9.209299544573376e-17,0.0,0.0009677613852545619,0.0,9.348332177138916e-32,3.8494660934315467e-38,0.0,0.0,3.219660349835498e-25,0.0,0.0,0.0,1.3173481333889184e-20,1.3071178511972169e-33,0.0,0.0,2.178126897101918e-30,0.0,2.7849410140613654e-31,8.860216810737742e-39,8.391379835039867e-30,0.9990315437316895,4.505194066773926e-28,1.155869245059603e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,19,0019,0,column,35,2.3176632393318887e-14,0.0,0.0,0.0,2.5775448193599004e-06,0.0,1.1770907100328463e-43,0.0,0.0,0.0,2.802596928649634e-45,0.0,1.3093162388385424e-29,0.0,3.1858538692040965e-18,0.0,1.1062483886946147e-16,0.0,2.0569245732636614e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0112020068209803e-29,0.0,0.0,0.0,3.996932888358813e-25,0.0,9.936047142933106e-15,1.0670299260478466e-39,8.510979247755568e-12,0.999998152256012,0.0,4.705560243202736e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20,0020,0,column,35,1.0407224677683082e-26,0.0,0.0,0.0,2.2634676355437477e-08,0.0,0.0,0.0,0.0,0.0,4.514458165130439e-39,0.0,1.0730971319617061e-30,0.0,2.9526064210770586e-13,0.0,8.178093047224021e-16,0.0,4.088496975111387e-28,0.0,0.0,0.0,4.203895392974451e-44,0.0,0.0,0.0,4.304553048851704e-33,0.0,0.0,0.0,1.8730416721867341e-22,0.0,7.726797810886547e-27,0.0,2.4981854222526622e-24,1.0,8.34721265333614e-40,1.8255196244600103e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,21,0021,0,column,35,7.930863077376671e-09,0.0,0.0,0.0,1.6782958356387212e-10,0.0,9.410700096866174e-40,0.0,0.0,0.0,0.0,0.0,3.566931342880917e-30,0.0,1.0371384794542712e-21,0.0,6.151574746555283e-14,0.0,6.619106163758418e-39,0.0,1.9050652622495888e-41,0.0,8.709630475164468e-41,0.0,0.0,0.0,0.0,4.94512840975674e-32,0.0,0.0,3.4174251865368824e-34,0.0,9.109225873604743e-11,0.0,8.000761596432007e-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,22,0022,0,column,35,1.3765174777476998e-16,0.0,0.0,0.0,4.551151965431495e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.841656965151319e-33,0.0,1.122722696414739e-23,0.0,4.8197518040084475e-17,0.0,1.539721529227751e-39,0.0,0.0,0.0,2.132837919834802e-39,0.0,0.0,0.0,1.824606628063758e-37,4.959461511953749e-40,0.0,0.0,4.4708392144029944e-33,0.0,4.701723036084966e-20,1.401298464324817e-45,7.876867015408084e-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1063,1076,0,column,23,1.3875590988518737e-28,0.0,4.90454462513686e-44,0.0,5.5454505535352405e-31,0.0,1.7966362989355056e-12,0.0,1.3407357957692843e-34,2.5042183438017673e-07,0.0,0.0,6.10241317759044e-32,0.0,0.0,0.0,4.581673800153199e-37,0.0,3.8618878657774436e-34,0.0,0.0,0.0,2.0088755341202408e-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959887867099496e-33,0.0,2.0343575892248317e-34,3.4279450000189654e-36,2.0742643540033755e-30,1.2979286450888263e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1064,1077,0,column,32,4.158706157220138e-10,0.0,0.0,0.0,6.114194547990337e-05,0.0,4.512181055125911e-43,0.0,5.605193857299268e-45,0.0,4.252851156124103e-38,0.0,1.0537215704465487e-26,0.0,9.96803046449976e-34,0.0,4.076148633913559e-20,0.0,1.8431894902674325e-27,0.0,0.0,0.0,1.2128655638416362e-22,0.0,0.0,0.0,1.1816458538194626e-30,0.0,0.0,0.0,1.7307917641935265e-25,0.0,0.9999083876609802,1.4819419578040617e-36,2.9084287234582007e-05,1.0482983649104158e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1065,1078,0,column,32,5.707873816608242e-14,0.0,0.0,0.0,1.4997829644869398e-09,0.0,6.410940474286038e-41,0.0,3.2972552865562946e-42,0.0,0.0,0.0,8.663381019803692e-19,0.0,2.694850921302834e-33,0.0,8.374002819435136e-33,0.0,2.319723857990564e-33,0.0,3.8700999106382613e-35,0.0,6.630164094811931e-20,0.0,0.0,0.0,4.5300386422358807e-38,0.0,0.0,0.0,3.5724351419741885e-21,0.0,1.0,2.6624670822171524e-44,9.708096306015879e-12,1.3998761053341316e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1066,1079,0,column,9,6.174185147587758e-16,0.0,0.0,0.0,1.0022003979418843e-21,0.0,0.0,0.0,1.6114932339735396e-43,1.0,0.0,0.0,5.8435611111345094e-27,0.0,6.091097619865641e-36,0.0,0.0,0.0,1.3312519440810485e-33,0.0,0.0,0.0,5.820030376407898e-25,0.0,0.0,0.0,0.0,1.7376100957627732e-43,0.0,0.0,4.247152925017083e-34,0.0,2.4521682173559616e-15,0.0,8.129870450417903e-26,1.689322530683492e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1067,1080,0,column,9,6.450528874855421e-23,0.0,0.0,0.0,5.0247439074539645e-33,0.0,6.272187173781807e-36,0.0,6.5922124436310964e-40,1.0,0.0,0.0,1.852370694667272e-38,0.0,0.0,0.0,0.0,0.0,6.277376813052141e-30,0.0,0.0,0.0,1.2507644514500728e-30,7.172868488293371e-39,0.0,0.0,4.4231579649858197e-39,0.0,0.0,0.0,3.0978460309277873e-37,0.0,1.1712342652553595e-30,0.0,3.371733739415773e-38,8.471123512073548e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1068,1081,0,column,9,9.448112593362606e-23,0.0,0.0,0.0,2.6224907033085794e-34,0.0,1.0193266995175468e-37,0.0,1.387005219988704e-41,1.0,0.0,0.0,6.473998905180655e-43,0.0,0.0,0.0,0.0,0.0,3.968783020466582e-31,0.0,0.0,0.0,1.7475095547285904e-33,0.0,0.0,0.0,1.924781531642639e-40,1.5414283107572988e-44,0.0,0.0,2.2012051699615132e-38,0.0,2.503576567039504e-31,0.0,3.11064549110093e-38,1.2101080063771656e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1069,1082,0,column,9,1.2348595864808242e-21,0.0,0.0,0.0,1.428265132859267e-30,0.0,4.203895392974451e-45,0.0,2.3623131550541696e-39,1.0,0.0,0.0,3.4056680314433712e-37,0.0,1.631012940428402e-36,0.0,9.758497218933245e-35,0.0,5.032845830972283e-38,0.0,0.0,0.0,1.6558562616643446e-30,0.0,0.0,0.0,0.0,7.637076630570253e-43,0.0,0.0,1.7720203808527334e-39,0.0,4.505775697617131e-29,0.0,4.610818454029735e-40,2.4015825018754287e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1070,1083,0,column,9,9.257756818832498e-19,0.0,0.0,0.0,5.459315048292296e-29,0.0,1.401298464324817e-45,0.0,1.8328983913368607e-42,1.0,0.0,0.0,3.0845580893203685e-36,0.0,1.401298464324817e-45,0.0,0.0,0.0,6.764886969693738e-33,0.0,0.0,0.0,5.396947418161961e-29,0.0,0.0,0.0,1.0369608636003646e-43,9.499402289657935e-42,0.0,0.0,6.949173627175963e-35,0.0,4.602971827528395e-24,0.0,4.02841840558401e-33,3.8880969540128975e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1071,1084,0,column,9,2.2017040514929795e-20,0.0,0.0,0.0,3.6565209395322273e-31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.717324998108176e-35,0.0,2.802596928649634e-45,0.0,0.0,0.0,2.2615555915738223e-41,0.0,0.0,0.0,6.734019222725114e-32,0.0,0.0,0.0,0.0,5.078165504866705e-41,0.0,0.0,2.277047226356626e-38,0.0,8.144051303710019e-27,0.0,7.021640358023437e-39,2.755760587239934e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1072,1085,0,column,9,3.3546596508804303e-22,0.0,0.0,0.0,3.426906338261531e-32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7491216752061774e-35,0.0,0.0,0.0,0.0,0.0,9.921193127419705e-43,0.0,0.0,0.0,3.85642778635337e-33,0.0,0.0,0.0,0.0,1.3592595103950726e-43,0.0,0.0,1.21049766542235e-39,0.0,1.713001657518835e-28,0.0,1.2382423885018625e-35,8.067561162483373e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1073,1086,0,column,39,0.0,0.0,4.90997299312555e-19,0.0,1.4377067543963747e-36,1.9858249974770464e-24,2.9598474226928135e-35,1.0030732336574599e-27,1.0229478789571165e-43,0.0,9.314882446784203e-37,0.0,1.4153114489680652e-43,0.0,0.0,0.0,6.056423886532887e-25,0.0,0.0,0.0,2.0675678588102982e-35,0.0,0.0,0.0,0.0,0.0,1.988441119578451e-38,0.0,0.0,0.0,7.02864548267776e-36,0.0,8.552404787467224e-41,2.5399616700115797e-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1074,1087,0,column,7,0.0,0.0,3.8160337399489803e-28,0.0,9.415134630291834e-35,6.167289313468903e-23,3.16134619593991e-36,1.0,0.0,0.0,1.0068440134002084e-30,0.0,0.0,0.0,0.0,0.0,6.49994761672382e-18,0.0,0.0,4.181731559631673e-37,4.247559939936055e-33,0.0,0.0,0.0,0.0,0.0,5.285672649673009e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.0025833218108412e-35,0.0,0.0,1.401298464324817e-45,0.0,0.0,1.5898533574712492e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1075,1088,0,column,7,2.3284956192146188e-40,0.0,0.0,0.0,3.421006038407127e-30,0.0,1.4143585660123244e-40,1.0,0.0,0.0,1.243456832439638e-23,8.010042696785656e-30,0.0,0.0,7.373812145202884e-33,0.0,9.127743506642588e-16,0.0,2.802596928649634e-45,1.3665696306128113e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.5546450888235053e-35,0.0,0.0,0.0,0.0,0.0,0.0,1.6058880401162404e-42,1.0789998175301091e-43,0.0,1.6639017965392878e-41,0.0,0.0,5.19767507488841e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1076,1089,0,column,10,1.9750256598107787e-35,0.0,7.04740042769312e-39,0.0,2.988365910384113e-22,5.2360130103497024e-36,0.0,0.0,0.0,0.0,1.0,0.0,4.452584840373071e-37,0.0,6.618781623034081e-38,0.0,7.444062727346434e-13,0.0,0.0,4.343258628253458e-36,5.249532199834898e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.961817850054744e-44,0.0,2.0997888000211482e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1077,1090,0,column,10,2.2683549787086518e-35,0.0,1.1555107136822442e-41,0.0,6.287426331644559e-20,1.533215300457891e-39,0.0,0.0,0.0,0.0,1.0,0.0,1.630929243673725e-39,0.0,1.875298880270401e-39,0.0,9.069890013801898e-22,0.0,0.0,0.0,1.0356924862547563e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644881786917684e-35,0.0,3.524407035403762e-30,0.0,0.0,0.0,0.0,1.0988609964820118e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1078,1091,0,column,10,1.785857222279016e-38,0.0,1.7904410096856688e-38,5.843414596234487e-43,1.912129444788332e-20,1.3345966574229558e-41,1.401298464324817e-45,0.0,6.445972935894159e-44,0.0,1.0,0.0,1.401298464324817e-45,0.0,1.9960105134931945e-38,0.0,7.287751409629112e-29,0.0,0.0,0.0,2.8841833278395536e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5892546273447048e-40,0.0,2.230069424015338e-37,0.0,1.9654652976748064e-35,0.0,0.0,8.914333206615046e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1079,1092,0,column,39,1.4641053621450875e-38,0.0,2.929706718342858e-21,0.0,2.650709442753962e-29,8.83196439825596e-33,0.0,2.6535577405117626e-25,0.0,0.0,4.385550824524588e-19,0.0,0.0,0.0,0.0,0.0,1.517053544761438e-17,0.0,1.7354941350816427e-40,8.644796677588266e-34,1.554636809952178e-38,0.0,0.0,0.0,0.0,0.0,2.613428810613921e-37,0.0,0.0,0.0,1.4415647756971907e-39,0.0,1.2611686178923354e-43,2.121132346874074e-36,7.173556245579662e-38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1080,1093,0,column,39,3.279038406520072e-43,0.0,7.616057153605381e-42,0.0,2.2046337269141767e-38,8.407790785948902e-45,1.401298464324817e-45,1.3006023700088686e-25,0.0,0.0,4.050719495636658e-24,0.0,0.0,0.0,0.0,0.0,4.00170302501864e-20,0.0,0.0,3.7400241228483927e-37,0.0,0.0,0.0,0.0,0.0,0.0,3.0127916982983567e-43,0.0,0.0,0.0,1.7796490496925177e-43,0.0,0.0,1.8497139729087585e-43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
