beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
825,743,371,15,3.065141e-39,3.722864e-11,8.519929e-12,3.2832772e-09,4.3288165e-07,1e-45,3.8611265e-09,5.1987723e-07,0.026236642,2.8538063e-13,1.792293e-08,6.505091e-23,0.0,2.5070555e-08,8.936629e-16,0.9737619,6.8596377e-09,3.8118905e-26,8.57108e-11,5.5384117e-08,3.9074454e-24
826,371,744,19,7.052139e-30,7.5515703e-07,5.2446514e-05,1.1190106e-17,1.6777425e-21,8.96e-42,1.810276e-07,6.9191263e-12,2.7484788e-07,2.3480517e-12,0.020222276,1.8164387e-23,0.0,0.00059164834,1.9262745e-12,0.00013078254,2.3217184e-16,4.4355126e-15,3.830676e-21,0.9790024,1.0265766e-23
827,744,142,19,1.3878492e-22,3.741512e-05,2.4015452e-18,2.6043e-24,1.258367e-33,6.8493e-41,0.00022927321,2.0443814e-08,0.24579643,1.183994e-12,0.00012658724,1.1381999e-30,0.0,3.660728e-05,2.5217259e-12,1.3844312e-10,1.469298e-15,2.074694e-28,7.111586e-26,0.753772,8.037367e-17
828,465,500,8,1.415216e-23,1.2131814e-05,1.4097304e-16,6.072613e-19,3.7055258e-24,4.223215e-39,2.0741713e-06,2.6036803e-12,0.99987406,2.323457e-14,1.0990409e-05,1.8572844e-27,0.0,1.7687875e-06,1.2018021e-16,2.850519e-14,3.8329727e-20,1.7302746e-35,1.852839e-36,9.942354e-05,5.187289e-12
829,500,745,8,7.22617e-33,9.095837e-08,1.1436576e-15,1.6524252e-13,1.793891e-26,3.9804405e-32,8.163667e-07,1.5942184e-10,0.9996529,1.9176804e-13,0.00023596891,1.5139234e-20,0.0,2.5595742e-10,1.8834023e-22,3.8220456e-08,1.958381e-17,3.840941e-32,1.7998949e-34,0.0001087141,5.522814e-18
830,745,511,10,2.7379523e-14,5.6035815e-11,3.8396244e-16,1.8685282e-18,4.513499e-37,5.496861e-39,1.5778738e-06,0.00012410189,1.222612e-06,1.1227453e-06,0.99878764,1.0908016e-25,0.0,0.001083771,2.0557718e-12,9.730073e-10,2.8527352e-16,4.8914365e-23,2.017582e-24,1.42647885e-08,7.4087854e-15
831,465,477,9,4.9808675e-19,5.22474e-06,4.0399736e-19,7.246857e-15,4.7286535e-26,1.1379756e-35,4.3257437e-08,0.00023331858,5.5619978e-08,0.99942034,2.2347232e-11,2.4263803e-33,0.0,0.0003407337,4.260277e-13,3.433647e-16,2.7187616e-13,2.4839797e-31,1.7049999e-31,2.6067426e-11,1.8367158e-22
832,544,746,6,2.8672355e-38,2.3826399e-09,1.6882303e-09,5.577911e-16,1.12e-42,0.0,1.0,3.2580796e-13,2.5653585e-12,6.360468e-14,4.5372124e-17,3.6794717e-29,0.0,1.1723018e-09,7.922377e-14,2.7963316e-16,1.714322e-13,2.4853725e-24,1.725696e-39,4.913919e-22,3.392464e-32
833,746,195,6,1.291127e-39,3.456389e-12,1.2086585e-06,2.8784547e-10,3.061217e-30,7.751114e-37,1.0,2.9186657e-12,2.4953977e-07,1.4706927e-17,1.8150754e-14,7.536511e-24,0.0,2.9528222e-12,3.0108186e-13,8.565356e-12,3.4546677e-09,6.700584e-38,5.8249687e-30,2.7357708e-21,9.966684e-22
834,195,72,8,1.1316627e-37,6.514428e-08,2.527877e-07,1.192468e-08,3.5426426e-31,0.0,0.34423685,5.0579292e-06,0.6547087,3.677827e-08,5.828534e-12,1.3527743e-24,0.0,0.00084924145,1.6755602e-15,0.00020130895,7.2198897e-10,2.055759e-24,1.5086785e-26,7.8262e-13,1.2781106e-25
835,521,219,6,9.7826e-41,9.218973e-08,0.0018426848,4.427308e-10,1.4766403e-32,0.0,0.876749,3.7035388e-06,0.12112879,6.7377165e-10,3.6435115e-11,4.644911e-19,0.0,5.9599955e-05,2.4730583e-17,0.00021516957,6.563873e-14,9.6108306e-21,7.077791e-24,9.771459e-13,4.0637242e-22
836,219,117,6,2.623161e-19,4.463819e-10,7.237998e-05,8.1976845e-14,3.1e-44,0.0,0.99034613,8.340041e-13,1.55833e-08,3.210333e-14,2.160539e-10,9.338585e-28,0.0,0.009581268,8.6862354e-07,5.6823015e-11,1.56989e-12,2.665856e-24,4.5803843e-28,2.0953267e-12,1.5623778e-15
837,117,747,6,8.909387e-33,6.7432965e-10,5.6725796e-10,5.576488e-15,6.1184574e-37,6.353888e-39,1.0,2.0399103e-15,1.2026698e-07,1.5906538e-16,3.3320884e-20,5.9770107e-25,0.0,6.2124332e-09,2.8511435e-11,1.7578187e-11,1.4504896e-10,3.189769e-26,1.0645351e-30,2.3931511e-17,3.3941694e-19
838,747,748,6,6.322878e-13,2.8924085e-12,9.453533e-13,1.5998997e-21,7.8808e-41,4.057e-42,1.0,1.4446852e-11,1.1738379e-07,1.2699965e-14,5.75364e-14,3.253013e-28,0.0,7.0790674e-07,3.9453744e-14,4.178388e-12,6.541245e-16,2.233401e-27,4.254065e-32,6.125941e-19,1.6928362e-30
839,748,129,0,1.0,1.3321322e-16,2.4253613e-19,1.1271604e-22,0.0,5e-44,3.4038886e-11,2.8614763e-16,2.4605545e-15,1.922223e-19,1.6673926e-11,6.00325e-40,0.0,1.0819934e-09,1.2942289e-12,7.8177196e-22,7.1200865e-25,8.209e-42,1.3444585e-35,7.236839e-20,8.092782e-12
840,207,749,10,6.3251116e-16,1.2206078e-14,1.5008972e-15,6.335758e-17,5.162814e-33,1.5932357e-30,2.4900207e-14,1.2762493e-14,2.815105e-12,8.206457e-19,1.0,1.5119147e-28,0.0,9.076648e-09,4.6482103e-18,8.954511e-12,1.0360973e-23,1.3515326e-37,1.1931431e-28,1.1594315e-12,3.6564152e-09
841,749,750,6,8.6116775e-13,4.4613383e-08,7.857982e-10,1.2459483e-10,8.6657264e-27,1.529e-41,0.9991116,1.4319207e-07,2.7932645e-06,3.913251e-15,6.384773e-08,7.9544235e-27,0.0,2.4265479e-10,5.90342e-15,0.00088695716,4.3606576e-13,1.048143e-30,1.13489064e-17,1.6692316e-15,8.307942e-12
842,750,219,6,4.4458546e-26,3.0566994e-16,2.375565e-13,2.0227416e-20,1.0053452e-34,1.6792967e-38,1.0,2.2026214e-11,8.314716e-07,1.0634847e-21,7.847335e-13,2.1274627e-27,0.0,3.1047534e-08,8.753042e-11,2.1490047e-12,2.6098242e-13,0.0,1.3612603e-22,7.401923e-22,7.509667e-27
843,521,751,15,1.826e-42,4.4971093e-12,4.8714237e-06,2.0377049e-12,7.82642e-25,0.0,2.689809e-10,1.2117328e-14,8.9361046e-11,2.405793e-16,2.2146324e-14,3.423652e-25,0.0,7.737981e-11,4.8232512e-15,0.9999962,2.8625323e-18,5.5607688e-15,7.834639e-24,3.8909118e-13,3.8116164e-25
844,751,752,15,6.5508887e-37,1.3679431e-16,5.9326947e-13,1.6498649e-13,1.6511897e-21,4.80823e-40,2.0023227e-14,3.531377e-12,4.7825025e-12,3.826156e-17,2.311722e-13,1.059098e-25,0.0,2.7580962e-13,5.4485004e-20,1.0,2.290197e-19,1.1495707e-16,1.1461278e-18,5.2394626e-16,6.135704e-23
845,752,753,15,2.0130486e-29,7.278175e-12,1.6343089e-12,2.4244277e-11,2.3014675e-20,1.2149309e-37,3.6431084e-11,0.0005972676,3.4400757e-06,5.1246264e-12,1.7219367e-07,2.0142576e-26,0.0,2.0738004e-05,7.0913754e-19,0.99937844,2.3679483e-12,3.879301e-24,7.4576375e-16,3.0305505e-10,2.3814415e-23
846,753,303,13,4.542926e-25,9.647639e-13,8.210767e-14,2.6652974e-16,2.2133536e-32,3.7651e-41,1.1416685e-10,1.9946414e-07,3.153643e-10,5.0919358e-09,7.196493e-09,5.284591e-37,0.0,1.0,4.449559e-16,1.7396581e-14,6.057388e-12,3.9679904e-26,2.109983e-25,3.6126189e-12,1.2924681e-30
847,207,753,10,1.0149952e-17,6.665568e-12,2.2442085e-16,3.9315593e-18,8.53124e-36,1.3786786e-29,5.818854e-10,4.808176e-12,1.8632449e-05,2.10527e-19,0.99997336,2.5612488e-29,0.0,8.865707e-06,8.754652e-17,3.1040363e-12,3.3328732e-22,9.0087e-41,1.757605e-25,2.6305885e-10,2.9794018e-11
848,84,754,2,4.0107453e-30,1.7146953e-05,0.9465896,1.932417e-15,5.642691e-39,9.16e-43,2.7366749e-09,7.35945e-11,7.7627726e-07,3.5107643e-13,0.013457998,3.45903e-18,0.0,0.039921798,1.329524e-14,1.0052795e-05,1.00724095e-20,1.5272011e-27,2.6644996e-27,1.2850899e-06,1.3642417e-18
849,754,755,10,9.088701e-21,7.5139365e-12,9.381186e-12,1.0979425e-21,9.558787e-39,9.688752e-30,9.023206e-13,2.2417476e-13,6.828145e-11,4.309348e-19,1.0,6.7846737e-28,0.0,1.6172405e-06,1.0494207e-12,8.238003e-13,7.375842e-24,7.9909376e-30,1.8123946e-25,1.2947018e-10,9.149703e-09
850,755,279,13,6.0659144e-29,1.1010545e-06,3.2842112e-12,7.663328e-21,8.01483e-33,1.9437512e-37,2.9481557e-09,6.8954596e-06,0.26226547,8.5381535e-11,1.9759173e-10,2.1905803e-26,0.0,0.73772794,2.1122417e-14,1.7083584e-17,4.3486265e-15,5.3728793e-34,1.330293e-25,1.0229685e-08,3.1715507e-30
851,453,756,17,1.0682081e-38,5.3167526e-14,4.8046196e-08,1.5209764e-17,2.7549595e-34,1.58e-43,1.4683617e-12,1.8416657e-18,3.740319e-17,5.989407e-13,1.32339886e-14,7.438781e-21,0.0,4.034176e-15,6.5970853e-21,3.1132312e-13,2.89796e-22,1.0,1.4902719e-33,1.0065056e-12,8.130226e-30
