source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88
27,1065,1078,0,column,25,2.2210040067933284e-13,2.3202248564947285e-21,8.54267977612481e-40,0.0,0.0,5.248863275999968e-39,3.626315773731238e-27,9.679073146817632e-30,7.9950441376948e-25,1.6535321879032841e-43,0.0,4.179129684695053e-38,0.0,5.237172631087461e-28,2.838437154411622e-25,7.362995764226789e-24,0.0,6.791385473607638e-19,1.0411068057415733e-20,0.0,3.406281551665902e-28,2.2339251837139923e-23,0.0,1.1327844397671293e-24,6.221790005884743e-35,1.0,1.8352482727967967e-11,3.085659218443247e-42,0.0,1.007389262107718e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1066,1079,0,column,25,5.733870422429779e-16,1.174690690866948e-19,3.706434438139141e-42,0.0,0.0,6.950440383051093e-43,3.506566595874051e-25,1.5012973038320698e-31,1.516350608316666e-28,0.0,1.401298464324817e-45,1.6627667447831847e-40,0.0,7.886769307630742e-28,2.0210039576668425e-22,1.5617315074485564e-26,0.0,7.763937930060916e-12,1.1033515329130777e-19,0.0,9.412700030751175e-26,4.381574070173592e-25,0.0,2.1847447624883526e-13,1.608034688812229e-32,1.0,1.401427124304508e-13,0.0,0.0,2.8576074670454915e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1067,1080,0,column,23,1.7120038091405237e-26,4.699859169239816e-27,1.0789998175301091e-43,0.0,0.0,0.0,6.096011335376413e-18,1.6606509620620266e-30,0.0,0.0,0.0,1.7095841264762768e-43,0.0,7.8024198353389e-26,4.809215661557211e-22,2.5428111704417998e-36,0.0,8.202082740825937e-17,2.3071423619989943e-23,0.0,9.564704972976823e-22,3.2013517597247675e-17,0.0,1.0,6.377699127712165e-35,2.963898513758437e-16,3.1433290962231493e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1068,1081,0,column,23,1.326388554552597e-29,3.154622994171806e-29,5.6654496912652354e-42,0.0,1.401298464324817e-45,0.0,1.1032498801706132e-20,8.977257504235463e-30,0.0,0.0,0.0,0.0,0.0,2.0377622189702137e-24,2.6199654695087486e-23,3.677255413213872e-36,0.0,2.9229071159930873e-22,5.252177551284182e-28,0.0,1.7355006179178298e-23,6.427600229000825e-19,0.0,1.0,1.548434803078923e-42,2.6747542650865644e-20,1.471363387541058e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1069,1082,0,column,23,1.8658039161562354e-29,9.201887923927823e-25,7.496946784137771e-42,0.0,4.472998507985846e-36,0.0,3.130828535312059e-20,1.6926727726580828e-25,0.0,0.0,0.0,0.0,0.0,2.698775450730714e-22,3.86486530850293e-26,2.1222768065669135e-33,0.0,1.3428284466504627e-20,1.8457262589381893e-23,0.0,1.094676302563311e-21,5.652341516023082e-17,0.0,1.0,1.1341557658650125e-38,1.431070281095901e-20,8.837989414496621e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1070,1083,0,column,25,1.6276036237088815e-14,4.2155868931846986e-16,1.0582325742888154e-40,0.0,0.0,0.0,4.214861422700265e-17,1.3842963026921833e-29,3.36380035191758e-27,0.0,1.401298464324817e-45,4.201819193296467e-35,0.0,3.416321894392899e-24,3.2914334464471504e-21,2.851918540762816e-24,0.0,1.645421131160965e-13,1.730337301147908e-16,0.0,5.96529215119572e-21,1.1529850838526443e-20,0.0,2.0287730876589194e-05,6.984336409885712e-27,0.9999790787696838,2.6369602073816304e-16,0.0,0.0,3.63917211185155e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1071,1084,0,column,23,1.3516962005867415e-24,8.859463249753528e-26,5.885453550164232e-44,0.0,0.0,0.0,7.060391846640242e-18,9.653882773077251e-31,2.942726775082116e-44,0.0,0.0,0.0,0.0,1.6816173160145276e-23,4.4615044153189795e-25,3.0097691198849483e-31,0.0,3.348449989504232e-12,1.04493690908324e-23,0.0,1.417680612998916e-22,8.214829857789784e-24,0.0,1.0,2.1391605785058354e-39,3.714820465128277e-11,5.864228164557333e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1072,1085,0,column,23,4.0991012803247713e-20,1.0847247906895117e-21,5.605193857299268e-45,0.0,0.0,0.0,3.1497275897489005e-15,1.861686639047e-30,3.3210773604498165e-43,0.0,0.0,1.5700288124141683e-40,0.0,8.761783814877935e-21,9.76943823303545e-22,1.671310450159577e-28,0.0,2.432709936273092e-11,1.1594201289656521e-20,0.0,9.710551899540588e-21,7.579121110111431e-17,0.0,1.0,8.656457948890407e-31,1.5204654202349843e-10,6.444034640529802e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1073,1086,0,column,4,0.0,1.3312668725090066e-26,4.309131509540389e-28,0.0,1.0,0.0,1.7942249572286218e-35,1.8833690211247167e-19,0.0,0.0,1.5717316029021966e-32,0.0,0.0,0.0,1.2375058391240828e-35,4.568232993698904e-43,0.0,0.0,7.799380932760336e-12,0.0,2.987037338363008e-19,2.8303889326603717e-35,0.0,6.276323570113804e-30,8.56783037681581e-29,2.5205132967351954e-35,2.802596928649634e-45,0.0,1.827239012195023e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1074,1087,0,column,4,0.0,4.967283016109739e-26,4.7791800518945177e-32,0.0,1.0,0.0,1.2693442585885043e-34,1.2491534533371016e-14,0.0,0.0,6.1046560905493885e-37,0.0,0.0,0.0,1.401298464324817e-45,9.668959403841238e-44,0.0,0.0,1.2303602147517578e-13,0.0,3.1095137354215093e-26,0.0,0.0,4.1912635280976416e-38,6.980418358856316e-35,5.826458884816157e-41,0.0,0.0,3.7752037095848796e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1075,1088,0,column,4,0.0,1.0319287031966723e-22,2.077433945686187e-28,0.0,1.0,0.0,7.605632767334409e-29,1.5338352810090328e-10,0.0,0.0,6.386142352491918e-29,0.0,0.0,0.0,2.6481738378810393e-41,4.203895392974451e-45,0.0,0.0,1.494941254120974e-10,0.0,3.180387495151773e-27,0.0,0.0,7.106054577514364e-40,7.55638935380075e-35,3.2371302105526305e-36,2.802596928649634e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1076,1089,0,column,28,0.0,1.9754340476777654e-26,4.431755702317603e-31,0.0,3.41866118860718e-28,2.261401108843791e-34,5.874243162449633e-42,7.796764747191335e-34,0.0,0.0,1.1504380132413883e-40,0.0,0.0,0.0,1.1217394206920161e-41,6.475820593184277e-41,0.0,0.0,1.4778812076945367e-23,0.0,9.176866225118086e-31,0.0,0.0,0.0,3.43431342203965e-32,1.8216880036222622e-44,3.2229864679470793e-44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1077,1090,0,column,28,0.0,4.969284442507946e-29,6.203385203590197e-32,0.0,1.6695342805276653e-26,1.0461001571165934e-33,2.368194404708941e-43,1.3339157244826072e-33,0.0,0.0,1.7833064386844055e-40,0.0,0.0,0.0,2.802596928649634e-45,1.8673703335592512e-41,0.0,0.0,9.123250521806092e-24,0.0,5.029790451638838e-32,0.0,0.0,0.0,1.3427170547633968e-33,4.764414778704378e-44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1078,1091,0,column,28,0.0,3.9850364999813908e-28,4.231549339535871e-33,0.0,1.0603764158341352e-23,4.1394356636155096e-42,3.2841279225425e-39,5.319348505708954e-33,0.0,0.0,4.1424162254491285e-39,0.0,0.0,0.0,0.0,3.363116314379561e-44,0.0,0.0,3.9221290780794446e-22,0.0,9.14572220758966e-32,0.0,0.0,0.0,6.529048272772232e-33,8.2797008959219e-39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1079,1092,0,column,4,0.0,7.163334595633453e-14,3.6451344204038346e-28,0.0,0.9999656677246094,0.0,2.2227771654584035e-34,2.809234731277885e-17,0.0,0.0,1.1070257868166055e-43,0.0,0.0,0.0,5.894018645110592e-36,8.407790785948902e-45,0.0,0.0,1.0496414501459661e-11,0.0,4.769491039707865e-32,2.8166099132928823e-43,0.0,1.425919560835591e-29,2.1813791232164057e-29,2.1319915355623497e-40,1.8637269575520067e-43,0.0,3.4565335226943716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1080,1093,0,column,4,0.0,3.5721917537724676e-20,1.2600412459797566e-29,0.0,1.0,0.0,2.787280736434564e-40,1.1716954811780033e-21,0.0,0.0,1.5253133784175634e-41,0.0,0.0,0.0,3.0684898370350767e-37,0.0,0.0,0.0,5.475082057648448e-14,0.0,8.757370170439572e-29,7.567011707354012e-44,0.0,1.826337103868779e-33,1.464299794634289e-32,1.2627927228124878e-38,5.033464083854743e-42,0.0,2.2203454352887064e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1081,1094,0,column,4,0.0,5.313190242474838e-23,1.5288273602753899e-27,0.0,1.0,0.0,6.845590993526923e-34,2.279582175586658e-18,0.0,0.0,3.4336402357103883e-35,0.0,0.0,0.0,8.509104664919587e-41,1.4433374182545616e-42,0.0,0.0,1.000398895667498e-11,0.0,8.815789459641306e-22,9.849494716188794e-34,0.0,2.3653736506417085e-21,4.7030041976045933e-32,3.893016485064558e-30,2.6792266118504772e-40,0.0,3.291596418799282e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1082,1095,0,column,28,0.0,2.1104129477936126e-22,5.299032106235906e-34,0.0,4.6353547166246565e-18,1.4293244336113134e-43,2.4125847374618224e-39,6.871282011034248e-27,0.0,0.0,3.0828566215145976e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2458407945462056e-19,0.0,3.2119877323525323e-36,0.0,0.0,0.0,3.3155869056892254e-31,4.105804500471714e-43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1083,1096,0,column,28,0.0,7.756171801780249e-22,3.361363280165953e-27,0.0,1.312563995270466e-07,2.1846663448363196e-39,3.713140211810321e-38,2.8003869909901588e-24,0.0,0.0,1.6247961526589451e-37,0.0,0.0,0.0,1.7656360650492695e-43,1.723597111119525e-43,0.0,0.0,1.2824234331385267e-17,0.0,6.361390541587896e-29,0.0,0.0,5.071561185204342e-39,8.54376389322425e-32,9.550914021206515e-39,1.401298464324817e-45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1084,1097,0,column,28,0.0,1.6118784696162507e-18,4.892637245546195e-28,0.0,1.144376892625587e-05,4.540207024412407e-43,1.8038385552537733e-36,1.8459040240100154e-21,0.0,0.0,2.3463341486654737e-41,0.0,0.0,0.0,2.2098373086316005e-38,4.203895392974451e-45,0.0,0.0,2.5255520814116404e-16,0.0,7.767264651165695e-32,0.0,0.0,1.77967390870037e-32,1.708072402514594e-31,8.479217771272467e-39,2.2420775429197073e-44,0.0,0.9999886155128479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1085,1098,0,column,24,0.0,1.438311349191112e-27,1.4561466314650162e-37,0.0,0.0,0.0,1.0272919041965234e-41,8.860765783424125e-37,0.0,0.0,0.0,1.2688772719644521e-15,0.0,0.0,5.344487026851272e-26,4.203895392974451e-45,0.0,0.0,1.2967359678637368e-21,0.0,7.24368475411502e-36,0.0,0.0,0.0,1.0,2.457570902321735e-38,2.204845154826474e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1086,1099,0,column,24,0.0,5.361968992133893e-33,5.1605812709605255e-36,0.0,0.0,0.0,1.1322491591744522e-42,2.6673912263308314e-32,0.0,0.0,1.401298464324817e-45,3.619351000704735e-19,0.0,0.0,2.075274872292382e-25,2.0318827732709848e-43,0.0,0.0,9.769410808443851e-20,0.0,4.327523090087535e-32,0.0,0.0,0.0,1.0,4.121011391406567e-39,1.2950854037784786e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1087,1100,0,column,24,0.0,2.190179088336831e-26,2.950904745038708e-29,0.0,1.58950329616499e-36,5.4118146692224435e-42,8.124717339577436e-35,4.887718735030518e-33,0.0,0.0,2.940294347466039e-31,1.6537398470299055e-17,0.0,0.0,5.536922249108951e-27,2.3150945816107413e-38,0.0,0.0,9.227551119353236e-17,0.0,1.0462775781916631e-22,0.0,0.0,0.0,1.0,2.3647060907845647e-36,1.8526228105920963e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1088,1101,0,column,1,0.0,1.0,1.235173170455978e-32,0.0,5.676833187330036e-29,0.0,7.9142629949569e-11,6.472331571588278e-19,0.0,0.0,3.0828566215145976e-43,1.6274299082322626e-25,0.0,0.0,1.137272224775357e-28,1.533148208179747e-28,0.0,3.172633683545811e-11,1.338001297214106e-13,0.0,4.94961106812603e-28,1.1680705518179875e-38,0.0,0.0,6.7184411716751084e-18,1.8080392180521607e-23,7.423500807986808e-36,0.0,1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1089,1102,0,column,1,0.0,1.0,1.8692420231924187e-32,0.0,4.1051177659388884e-24,0.0,7.49137404130937e-22,4.191680182341834e-15,0.0,0.0,0.0,1.054320402103997e-19,0.0,0.0,3.3627826932411745e-37,7.131343810900034e-39,0.0,8.223158792562812e-34,7.852935966431995e-13,0.0,1.4288228539600318e-35,1.1656313115811373e-38,0.0,0.0,1.2221173475068705e-14,9.712856828881508e-27,3.987249045195977e-39,0.0,2.3070316414085525e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1090,1103,0,column,24,0.0,1.8325625576482568e-14,3.1069822727074308e-37,0.0,0.0,0.0,9.120150503481872e-32,6.137918394941908e-26,0.0,0.0,0.0,8.95416336563204e-13,0.0,0.0,3.182222266755278e-33,4.203895392974451e-45,0.0,0.0,5.342335477671227e-15,0.0,2.1243278342609573e-39,0.0,0.0,0.0,1.0,3.266653135330596e-29,1.1160149483094335e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1091,1104,0,column,24,0.0,3.2059665848525644e-20,2.0554526134409282e-39,0.0,0.0,0.0,9.516777583467647e-36,1.1960597622431677e-35,0.0,0.0,0.0,5.012970697186245e-14,0.0,0.0,4.27146848998411e-30,0.0,0.0,0.0,6.058003931538695e-22,0.0,4.3622421194431555e-42,0.0,0.0,0.0,1.0,2.0791855871728944e-36,7.68317935004654e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1092,1105,0,column,24,0.0,6.124833198203143e-22,3.250579492060038e-37,0.0,0.0,0.0,2.1728533987820614e-41,4.142171177584075e-35,0.0,0.0,0.0,2.1601203627468618e-16,0.0,0.0,6.1478152362977295e-31,0.0,0.0,0.0,1.1950832253992124e-21,0.0,9.938008708991603e-41,0.0,0.0,0.0,1.0,3.3880824083393576e-38,1.0813653214417666e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
