beam_id,start,end,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
88,88,92,18,4.05791e-17,0.0,2.367961e-09,1.5166097e-22,3.3179283e-08,1.1301626e-35,5.2037973e-05,7.250968e-10,1.4274627e-10,1.11133456e-35,4.308168e-10,7.618666e-08,6.2518573e-14,2.6941768e-15,4.33936e-09,0.0,7.7941424e-13,1.286734e-12,0.9999466
89,89,90,18,1.2384106e-23,0.0,1.9696477e-11,1.9270372e-21,6.4726654e-15,1.14077e-40,1.20765816e-14,2.3172666e-17,6.437103e-17,7.315e-42,1.0779812e-12,7.945144e-12,7.32358e-17,5.9973535e-20,1.815488e-17,0.0,1.5596696e-21,1.6161229e-15,1.0
90,90,91,18,8.288735e-25,0.0,1.5093637e-18,7.212335e-21,8.687535e-13,6.2096835e-32,1.7630896e-12,1.6037558e-13,1.8562253e-16,2.54556e-40,4.808401e-10,5.665484e-11,2.3400782e-17,2.113216e-15,1.0515991e-15,0.0,4.7342813e-20,1.3260761e-12,1.0
91,91,83,18,1.03900255e-23,0.0,3.9526324e-23,5.7872823e-19,4.2391858e-13,2.0782454e-33,1.08172686e-10,5.238634e-12,7.2899965e-16,2.7520552e-38,4.964882e-09,2.2049751e-11,1.6951561e-15,4.446984e-14,8.4099335e-15,0.0,2.1926124e-18,4.4697956e-12,1.0
92,92,93,18,2.7465757e-19,0.0,0.007155727,3.0559986e-17,4.593955e-09,7.952154e-33,1.575634e-09,1.0907544e-05,3.235364e-14,1.4819006e-23,3.919649e-13,0.0064971466,5.0597187e-08,1.8436175e-13,0.0003278367,8.711419e-30,1.642124e-08,2.130807e-14,0.9860073
93,93,94,18,3.936088e-27,0.0,7.1975795e-05,5.2932838e-23,1.1400577e-11,3.928e-40,2.9278833e-15,2.7040394e-16,3.631599e-22,2.496552e-35,8.5103613e-16,2.0632933e-09,6.9224357e-17,4.627846e-18,1.0383194e-11,0.0,1.8240378e-20,2.5485872e-15,0.99992746
94,94,89,18,4.975098e-25,0.0,1.0338105e-10,3.0616964e-22,4.728804e-16,3.90713e-40,1.0023794e-15,3.1136687e-18,2.0866169e-19,1.4415386e-38,4.4040517e-15,2.4855868e-12,3.963377e-18,3.887456e-20,8.8654545e-17,0.0,2.82288e-23,9.7300395e-17,1.0
95,95,96,18,2.8312982e-26,0.0,4.6348185e-13,9.672227e-26,2.9121506e-18,0.0,2.8747412e-13,1.01536e-23,5.6093675e-22,1e-45,3.0037474e-16,2.2230012e-16,4.5355444e-20,3.6044048e-25,4.410965e-21,0.0,1.6831679e-26,1.2848988e-13,1.0
96,96,97,18,3.4792782e-25,0.0,6.453788e-20,3.286938e-23,1.3364905e-14,1.8e-44,3.7619394e-10,5.3161866e-17,1.9672731e-20,1.2966e-41,1.6715527e-13,5.53529e-14,3.7648056e-20,2.1758055e-19,4.2889465e-19,0.0,8.600463e-25,3.551203e-11,1.0
97,97,584,6,6.3055737e-16,0.0,7.807661e-26,1.6860909e-12,1.1164536e-07,3.7341997e-26,0.97476536,6.0943545e-05,7.5764774e-13,8.7885424e-33,3.788982e-05,6.2757266e-07,4.2274503e-11,2.5516842e-05,1.4200166e-10,0.0,6.716763e-14,0.0006296142,0.024481373
98,98,99,2,5.0482975e-26,0.0,0.97526383,1.2847725e-19,1.3313092e-16,0.0,6.1343808e-12,1.0044093e-20,1.8647299e-21,9.427241e-36,1.1241827e-18,2.0573316e-13,3.733627e-13,3.3676222e-22,1.5190065e-15,0.0,2.6543542e-20,1.6935329e-16,0.024737563
99,99,100,2,9.937647e-21,0.0,0.97185075,1.2094648e-15,2.5823023e-14,7.5889e-41,3.4415984e-06,1.8930372e-17,1.4119148e-17,1.7452e-41,3.95237e-11,1.7219905e-13,2.4248327e-05,1.2740635e-13,2.4461462e-12,0.0,2.9563387e-12,8.040305e-11,0.028122693
100,100,104,2,5.612888e-26,0.0,0.8362646,3.5858805e-23,1.8266318e-16,0.0,3.6676303e-14,1.8029191e-26,3.8859973e-23,5.409e-42,1.31052855e-17,5.553162e-14,1.3323507e-16,8.278565e-24,1.2829133e-16,0.0,9.2953203e-23,5.822395e-14,0.16373572
101,101,102,18,1.6096844e-26,0.0,1.6339307e-06,3.178779e-24,3.46327e-17,0.0,1.8999627e-15,4.192998e-27,9.937826e-23,1e-45,3.0238997e-17,3.503264e-14,2.465634e-18,3.5629676e-26,5.6441697e-19,0.0,1.5814878e-23,2.8893052e-15,0.99999815
102,102,103,18,3.5365875e-27,0.0,9.061857e-09,1.31580865e-24,3.5670635e-17,0.0,1.6847457e-14,4.2506226e-26,1.5266458e-22,0.0,5.3567814e-16,2.6653306e-14,9.665296e-18,5.9659147e-26,4.941276e-19,0.0,2.0902375e-23,6.068295e-15,1.0
103,103,95,18,1.7904032e-27,0.0,2.4728972e-10,2.8409952e-24,1.3874074e-18,0.0,2.0228335e-13,7.307668e-26,4.4102394e-22,0.0,2.5360558e-16,9.974437e-16,1.0020648e-17,2.5089653e-26,1.6355068e-19,0.0,1.1253548e-24,4.5014274e-15,1.0
104,104,105,2,1.1246199e-26,0.0,0.92399544,5.6075436e-24,1.1258877e-16,0.0,1.7580432e-15,3.1177905e-27,2.3970621e-24,1.928e-42,9.203852e-18,3.0434385e-14,2.3064204e-16,6.733427e-25,2.4269835e-17,0.0,1.6255524e-22,1.3324283e-14,0.076004595
105,105,106,18,6.027015e-25,0.0,0.010951964,2.3835436e-21,2.7250509e-15,0.0,3.3208718e-12,8.108866e-27,4.8977288e-23,4.4e-43,1.553796e-14,1.375113e-13,4.074531e-13,7.337455e-23,3.0766234e-15,0.0,4.5517503e-20,1.7560484e-12,0.98904735
106,106,101,18,5.9642276e-27,0.0,6.2347266e-05,1.3634378e-22,1.3998427e-17,0.0,1.1028956e-14,1.4953332e-27,1.2043357e-23,2e-43,2.0833738e-17,3.7534815e-14,9.757321e-17,1.6197067e-25,1.0169446e-17,0.0,9.309407e-23,3.4031872e-15,0.99993706
107,107,108,4,7.782652e-11,0.0,5.6333145e-24,7.6948515e-20,0.9909091,1.5074957e-23,0.0009396589,2.0189062e-09,1.0372503e-19,5.890648e-28,3.065112e-05,5.015946e-06,4.0843173e-14,1.9165175e-06,4.572069e-08,0.0,8.333084e-11,0.008112957,2.0283307e-10
108,108,109,17,1.3867075e-05,0.0,6.7339796e-21,6.117846e-16,0.0006709115,4.673937e-26,1.610795e-05,1.7800936e-11,1.4928543e-19,1.2486424e-31,0.16093059,8.171004e-11,8.357119e-11,0.21038842,1.1074968e-11,0.0,9.145203e-09,0.6279817,1.7541243e-15
109,109,113,0,0.9992526,0.0,1.6480732e-23,9.71036e-15,2.8378633e-10,0.0,2.9929936e-10,2.475423e-13,1.9898368e-16,1.0926345e-24,0.00055366283,7.569115e-12,2.9620958e-12,1.575438e-06,3.20027e-14,0.0,1.4827051e-06,0.00018935336,3.6338793e-18
110,110,111,0,1.0,0.0,1.0185973e-27,2.4812637e-22,6.9625913e-15,3.8271848e-36,5.716988e-16,6.8088537e-16,2.344193e-13,7.492742e-38,3.2635407e-13,5.24143e-13,1.3243071e-19,9.610043e-17,1.111051e-19,0.0,2.7380984e-14,2.6503434e-08,6.946441e-21
111,111,112,0,1.0,0.0,1.8525293e-27,4.6664494e-21,3.1952044e-16,1.22e-43,1.1950726e-16,9.892953e-18,6.846262e-14,4.6788015e-36,7.2033726e-13,2.7788205e-14,1.3814292e-18,1.6152117e-14,5.3532367e-20,0.0,1.0835758e-12,7.2761863e-09,5.486622e-22
112,112,0,0,1.0,0.0,9.327905e-28,3.3531994e-23,2.7371256e-15,1.2032e-41,2.9856294e-16,8.97704e-18,1.511857e-13,6.9558345e-34,4.7607756e-13,1.1454707e-13,1.1788205e-19,2.751582e-16,1.6593243e-19,0.0,1.6811843e-12,1.0173175e-09,4.3263894e-22
113,113,114,0,0.99997705,0.0,1.1557405e-22,8.601529e-14,1.7080956e-12,0.0,6.5589085e-09,1.0172483e-15,3.6632877e-11,3.518304e-25,4.6968635e-06,3.2643376e-13,8.232739e-10,4.4616426e-09,3.2829663e-15,0.0,1.5952932e-05,3.2715548e-06,9.43697e-18
114,114,115,0,1.0,0.0,4.001643e-27,6.828661e-20,3.5501102e-16,0.0,1.6479872e-13,2.962581e-20,6.0624937e-13,3.2072895e-34,2.8961404e-12,1.3157839e-16,1.6239777e-15,8.353122e-14,1.1624859e-18,0.0,6.2354566e-11,6.125251e-08,3.1979277e-21
115,115,110,0,1.0,0.0,7.344935e-30,5.8976077e-24,8.382417e-16,2.181735e-39,1.3738525e-16,7.206268e-18,3.4121695e-15,1.7178952e-37,2.9457536e-14,1.5825393e-14,2.9440133e-21,4.6056225e-17,5.0691932e-20,0.0,3.0380433e-15,5.507796e-09,3.4334662e-22
116,116,117,18,8.517807e-14,0.0,4.1786135e-26,9.584579e-21,1.274917e-09,1.7789474e-10,8.484169e-09,5.755526e-07,0.0033075868,1.9423701e-32,0.00013812071,2.6861949e-06,4.9865567e-17,4.3835883e-14,7.167673e-16,0.0,5.92327e-15,1.5254539e-05,0.9965346
117,117,118,8,5.926198e-11,0.0,1.5417016e-25,8.240026e-18,7.2120554e-07,4.3798556e-09,4.0171005e-07,7.034466e-06,0.9501603,4.938358e-33,0.02554678,0.00162025,1.5297433e-12,1.9966755e-13,9.45054e-13,0.0,1.1178845e-09,0.020754496,0.0019117593
118,118,552,10,1.6637006e-08,0.0,1.0978434e-26,1.5821408e-14,0.00026497425,2.3114925e-17,2.518166e-07,4.7842363e-08,0.003849065,6.46011e-30,0.948357,0.0006275185,5.663764e-08,2.0903767e-12,4.8906713e-08,0.0,0.00014844384,0.04675368,1.3823446e-13
119,119,120,18,7.698503e-25,0.0,2.2547506e-12,3.9503904e-21,7.764907e-14,0.0,2.147252e-11,6.250799e-17,7.0946255e-18,6.386582e-36,9.554086e-16,4.6700317e-12,3.6689002e-16,4.4724482e-23,7.4922e-15,0.0,1.2689902e-20,8.6628945e-17,1.0
120,120,121,18,1.22826425e-20,0.0,5.2148738e-17,6.8806624e-22,3.68501e-12,1e-45,0.00018910215,6.456587e-15,3.7657242e-13,1.167122e-39,7.75961e-13,6.999642e-13,3.865481e-13,7.31506e-18,4.969682e-14,0.0,1.04962046e-13,1.8283155e-12,0.99980927
121,121,125,18,2.5592414e-18,0.0,6.682486e-23,2.5138648e-23,1.1486036e-13,1.492e-42,6.767996e-07,4.9266947e-17,6.3347376e-11,2.0213733e-38,2.9008032e-14,3.4681947e-13,4.66624e-19,9.064779e-20,5.3815847e-16,0.0,4.013144e-17,4.73762e-14,1.0
122,122,123,18,1.1647453e-18,0.0,2.670413e-26,2.923753e-23,4.0624232e-14,1.08612736e-23,1.5414017e-10,6.318104e-13,5.3644743e-07,8.8745975e-38,1.0807415e-09,6.048429e-12,1.7741613e-19,9.8280536e-21,2.2985995e-19,0.0,6.7251848e-18,7.580408e-13,1.0
123,123,124,18,6.1498586e-15,0.0,6.18679e-26,1.3302442e-22,3.6301493e-12,2.8823935e-14,1.0734986e-07,1.6109744e-11,0.0004963001,1.3420821e-33,2.6918584e-05,1.3900989e-10,3.0290606e-17,2.2574632e-18,4.976385e-19,0.0,2.4414905e-15,2.483972e-07,0.99947757
124,124,116,18,2.630375e-12,0.0,7.70073e-26,1.1607472e-21,9.036997e-10,1.6308144e-13,4.169814e-08,7.3650184e-09,0.00082732824,2.6373126e-31,0.000121902274,1.4124338e-07,1.8026995e-18,3.4306374e-15,7.21868e-17,0.0,5.565987e-16,1.1431138e-05,0.9990391
125,125,126,18,1.3668e-17,0.0,6.1096184e-22,6.0077363e-24,1.321565e-14,3.615608e-36,9.048425e-08,5.796972e-15,7.1137642e-09,5.0019926e-38,2.8209875e-14,9.528332e-13,6.0756515e-18,1.8746378e-20,9.799323e-17,0.0,7.6151515e-15,1.9930978e-14,1.0
126,126,127,18,2.8668328e-14,0.0,2.8639544e-24,4.4565144e-20,5.585231e-10,2.599179e-24,0.0001927201,1.6686511e-09,0.10309717,6.7354434e-36,4.3254773e-09,9.628173e-09,5.5887576e-14,5.9217926e-18,5.7673766e-13,0.0,3.1682607e-08,1.6239694e-10,0.89670885
127,127,122,18,3.1878384e-16,0.0,3.9467503e-26,7.174353e-22,1.1126377e-11,3.7334876e-26,1.0871594e-08,1.6352452e-11,8.761153e-05,9.2519895e-37,1.1691622e-09,8.5052604e-10,1.4792725e-18,7.251955e-20,3.3098493e-16,0.0,6.7712225e-15,1.5371841e-12,0.99991226
128,128,129,0,0.99989885,0.0,4.2409775e-30,7.733828e-24,1.7689742e-12,0.0,7.658325e-15,1.8480278e-18,4.563003e-18,5.384035e-36,2.850102e-13,3.452469e-12,3.614057e-17,5.5215672e-08,4.1924922e-13,0.0,0.0001001997,9.6465044e-08,4.887312e-24
129,129,130,0,0.9988296,0.0,5.1039214e-29,1.0041784e-22,1.6960465e-10,2.1e-44,1.7649276e-11,1.6491733e-16,3.3646758e-18,3.5708178e-34,1.45040585e-11,9.958413e-12,2.1733214e-15,0.0010059364,5.5222223e-11,0.0,0.00015272423,1.0305253e-05,3.514808e-22
130,130,666,13,0.046915542,0.0,3.9465332e-29,2.2385682e-21,1.3830066e-09,4.204e-42,5.4342475e-10,1.807889e-14,1.5138558e-18,8.127108e-34,1.6249866e-09,1.8050181e-11,2.1806636e-14,0.95286804,1.5780453e-10,0.0,1.3283795e-05,0.00020273002,3.5951705e-21
131,131,132,18,6.794336e-20,0.0,7.821265e-23,1.3139448e-21,1.1671818e-12,3.5634613e-31,4.987966e-09,2.0470451e-13,5.768851e-13,6.15e-43,6.3858106e-11,1.4256171e-11,5.734715e-19,2.4900694e-17,8.8487936e-18,0.0,7.2894736e-22,1.2073572e-09,1.0
132,132,133,17,2.6142098e-12,0.0,2.109859e-28,1.754396e-18,3.2672937e-11,6.9070116e-15,3.029135e-06,2.8424027e-10,2.1008881e-13,1.06e-43,4.0588112e-08,5.288568e-13,1.0873066e-12,1.9225042e-09,6.560559e-17,0.0,1.542795e-11,0.9999962,2.7836492e-13
133,133,137,17,0.01612119,0.0,7.382899e-34,5.9339267e-21,1.9304619e-10,5.1013404e-26,2.0256439e-06,9.8945925e-15,9.462288e-08,1.4421655e-38,3.5151648e-10,1.9507956e-12,1.417168e-13,1.0181706e-11,2.82005e-15,0.0,1.40839775e-08,0.98387694,6.2766217e-19
134,134,135,0,0.99996185,0.0,2.9949617e-30,1.0133678e-22,5.6579805e-14,0.0,1.1904367e-15,2.717999e-17,2.3428774e-14,1.2608451e-35,2.0752558e-13,7.7441824e-11,1.6655861e-16,7.041955e-14,1.1634598e-14,0.0,3.967125e-05,7.629801e-09,2.053824e-23
135,135,136,0,0.99994856,0.0,2.9535824e-31,2.319248e-24,1.00962905e-14,0.0,4.825735e-15,1.9711664e-18,1.95762e-16,2.594892e-37,4.4576247e-14,7.6681115e-13,8.788547e-17,1.780553e-10,4.170881e-15,0.0,5.23289e-05,1.2550967e-08,1.0052779e-23
136,136,128,0,0.9999962,0.0,2.8501668e-32,1.0237252e-24,4.1367387e-13,0.0,8.1254515e-15,3.448133e-19,2.4615741e-18,6.556189e-37,2.45687e-14,4.914279e-13,4.4054395e-18,1.4874105e-09,2.6189798e-13,0.0,4.19967e-06,4.9755965e-08,2.3181235e-25
137,137,138,0,0.9999427,0.0,3.3488792e-30,2.708324e-23,2.6346243e-11,4.7769563e-32,1.2039066e-11,1.4922653e-15,1.9692194e-11,7.253521e-38,2.4116696e-12,2.4041201e-11,2.9143068e-18,6.9204394e-14,1.5394468e-15,0.0,4.402378e-12,5.7666082e-05,3.8206974e-19
138,138,139,0,1.0,0.0,4.896411e-27,2.2658499e-25,8.4405394e-13,8.027534e-39,6.9265107e-15,1.5601258e-16,1.3412814e-14,6.21051e-40,1.7654897e-15,3.3530793e-11,1.5153283e-19,2.1412529e-14,1.1523549e-15,0.0,1.5389031e-12,6.5864136e-09,1.8163028e-20
139,139,134,0,1.0,0.0,4.4917e-31,4.709933e-25,3.066045e-14,0.0,8.3233417e-16,6.7264384e-19,1.9442625e-15,1.585014e-39,1.6550037e-15,2.4826682e-12,3.46964e-19,2.2106389e-15,2.1554214e-15,0.0,3.1868408e-09,2.9958165e-09,1.9835308e-24
140,140,141,0,1.0,0.0,2.004836e-34,6.424324e-24,1.00418535e-16,0.0,3.0496894e-15,1.9980323e-20,1.5205866e-11,1.8740177e-33,1.4664988e-14,1.1611094e-15,4.6445765e-18,1.971597e-16,2.7636687e-16,0.0,2.195691e-12,2.9040879e-09,1.2735268e-24
141,141,142,0,1.0,0.0,3.72823e-37,2.1039342e-22,1.6398107e-12,2.812755e-30,1.077513e-11,1.5786719e-17,6.4957635e-09,6.181119e-29,1.0541328e-09,6.1085184e-16,2.466032e-16,5.6985354e-12,5.531725e-13,0.0,4.251723e-12,1.0771125e-07,7.7616095e-24
142,142,665,0,0.99759203,0.0,5.648979e-32,3.798523e-18,1.1759263e-07,1.2093226e-21,9.330348e-08,6.2472767e-15,5.980399e-06,2.304509e-26,0.0023895376,6.2912875e-13,8.305157e-11,2.0876945e-09,1.3030265e-09,0.0,1.02414425e-07,1.1244174e-05,1.1473871e-19
143,143,144,18,1.8713853e-14,0.0,1.2989044e-21,6.5922403e-18,5.170581e-10,1.6147339e-18,4.1899093e-06,1.3105045e-08,1.814206e-11,7.9956e-40,2.136937e-06,2.3379565e-08,6.035858e-15,5.2750565e-10,6.779984e-15,0.0,7.606633e-18,0.0019771461,0.9980183
144,144,145,17,3.4427695e-12,0.0,3.439381e-28,4.0925906e-18,1.841054e-11,6.190838e-15,1.1960175e-07,1.8841475e-09,6.82568e-16,1.5084e-41,9.6501296e-08,7.7309513e-13,2.841455e-13,4.4801007e-07,7.980333e-16,0.0,1.5326229e-12,1.0,1.061264e-13
145,145,149,17,3.234177e-08,0.0,1.1774795e-37,6.356471e-20,1.7814668e-10,2.5684901e-21,3.4783548e-07,1.0530941e-12,1.5062968e-12,1.4088621e-35,1.2693224e-08,1.0419886e-13,1.565242e-14,4.380101e-11,1.4359744e-14,0.0,3.5739803e-11,1.0,3.0439797e-17
146,146,147,0,0.9999923,0.0,7.470853e-30,2.6538553e-22,2.508054e-13,2.635155e-35,1.4666627e-12,1.9907175e-16,2.9818063e-15,8.7e-44,9.268801e-15,4.860953e-14,1.7819625e-18,1.717948e-14,2.2561398e-16,0.0,1.6626549e-14,7.149632e-06,7.270482e-21
147,147,148,0,0.99999815,0.0,1.6007673e-35,3.9559774e-25,1.017439e-14,7.941458e-39,3.415292e-13,6.676559e-20,5.634323e-17,3.97e-43,1.2484239e-15,1.4870648e-16,4.516912e-21,3.9658733e-14,2.6879442e-16,0.0,6.149944e-14,1.1809732e-06,6.955127e-24
148,148,140,0,1.0,0.0,1.102727e-37,2.3899677e-24,1.8771533e-16,0.0,3.393932e-14,2.5137988e-22,1.2359999e-14,3.130603e-34,1.3717636e-15,9.620718e-17,8.3670644e-20,3.213969e-16,4.4981316e-15,0.0,3.1217537e-12,1.5880412e-08,4.9615984e-27
149,149,150,17,1.8862935e-06,0.0,1.869866e-36,5.514959e-19,2.1038356e-09,1.3917307e-21,3.0192814e-07,1.3183849e-11,9.486489e-11,2.8214443e-33,5.7878005e-08,1.20988245e-11,4.7157485e-14,1.7948758e-12,2.3839532e-13,0.0,4.8964322e-11,0.9999962,3.4142007e-15
150,150,151,17,0.18541801,0.0,3.4127798e-31,6.487803e-20,5.4428804e-09,1.3791142e-23,1.3870023e-07,1.4064521e-11,4.973215e-12,1.09809966e-32,6.904579e-10,1.8139155e-11,3.8067555e-14,6.0497046e-10,1.2699937e-11,0.0,9.237163e-10,0.8145837,3.0126685e-13
151,151,146,0,0.9991763,0.0,1.7387929e-32,7.580634e-22,1.7460566e-11,2.0116214e-36,2.40636e-10,1.0086122e-15,6.5963254e-15,1.6928034e-38,1.3121119e-13,1.5078829e-13,2.3010145e-17,8.6576596e-13,3.5104826e-13,0.0,5.643541e-13,0.00082553434,2.383037e-19
152,152,153,6,3.3190006e-10,0.0,1.6208984e-19,1.895e-27,2.0142486e-05,9.728451e-23,0.99921066,1.04121396e-13,0.00076807203,1.2545971e-37,8.8727404e-07,5.106433e-07,7.97754e-14,2.3689294e-15,1.0306457e-08,0.0,1.04636725e-11,7.78658e-09,3.9736103e-11
153,153,154,6,3.8099572e-11,0.0,5.0237806e-20,8.893248e-28,4.686036e-06,4.0528874e-22,0.99996185,1.5936627e-13,2.891415e-05,9.278173e-38,2.97958e-06,1.8739779e-07,1.1924878e-13,3.923639e-15,3.029142e-09,0.0,7.310313e-12,1.3968032e-08,2.6662804e-11
154,154,1362,6,4.4654155e-12,0.0,1.2527355e-24,2.4168175e-27,1.897601e-08,1.4377875e-23,0.9999962,6.7540154e-15,3.8139367e-06,1.7124833e-38,1.5482459e-07,3.5655529e-10,2.7324757e-13,1.0330671e-14,2.3070519e-10,0.0,1.815112e-12,4.1294488e-08,4.6547137e-14
155,155,156,17,7.591673e-11,0.0,1.6099841e-20,8.0469394e-17,3.6247346e-07,2.4495143e-14,0.003783815,1.3023625e-06,1.818256e-07,3.7264294e-34,0.025330959,1.2940329e-06,4.0166134e-13,0.0016309472,5.2868782e-11,0.0,4.1928996e-13,0.9624062,0.006843375
156,156,157,6,1.6316658e-07,0.0,2.144218e-16,2.396482e-20,1.3338461e-08,4.8384676e-17,0.79143935,3.27014e-09,5.582535e-07,5.84707e-40,4.7567056e-07,3.1841815e-08,1.5299784e-10,1.1014453e-06,8.200923e-10,0.0,8.8053105e-13,0.20854822,1.0730289e-05
157,157,152,6,1.5154822e-07,0.0,1.5178838e-21,1.6979054e-24,5.635792e-07,3.9105247e-35,0.85702413,4.8874517e-13,0.14295346,1.178e-42,2.3511382e-09,4.8079705e-06,6.2055605e-10,2.2210866e-15,1.3625168e-08,0.0,3.8754995e-09,1.848632e-05,1.2524081e-13
158,158,159,18,1.2686842e-29,0.0,5.469655e-06,4.511881e-22,1.8289406e-15,0.0,4.1749542e-16,1.8029014e-23,1.9543792e-26,9.152516e-27,1.9236048e-16,3.7835934e-13,3.9107507e-19,1.4293494e-23,5.1395706e-17,0.0,5.333596e-24,1.2746747e-15,0.9999962
159,159,160,18,1.726324e-29,0.0,1.32333285e-11,6.142686e-22,2.5802147e-14,0.0,1.0643484e-15,3.7305058e-22,1.1332934e-26,5.8858088e-24,9.098715e-16,1.5502977e-13,2.1352258e-21,1.4832474e-22,2.6135451e-17,0.0,2.0261265e-25,1.5951521e-14,1.0
160,160,590,18,4.7313264e-25,0.0,6.84646e-17,2.4821196e-19,1.2222645e-10,8.9803815e-36,4.3683685e-12,9.262324e-17,1.8183183e-22,1.3787306e-15,1.1033607e-10,1.2552881e-12,5.2723332e-20,1.6307932e-16,1.3028882e-15,0.0,6.2821454e-22,2.957299e-11,1.0
161,161,162,2,1.1922563e-27,0.0,1.0,1.2889608e-25,9.036513e-18,2.2e-44,4.43589e-20,1.0512831e-21,3.6157245e-25,7.16e-43,1.29475165e-17,1.0897673e-15,1.2661551e-15,3.7360905e-21,2.614598e-20,0.0,5.618552e-23,9.70623e-19,3.3884047e-16
162,162,163,2,1.851635e-24,0.0,1.0,4.6099173e-22,7.108151e-16,6.484518e-33,2.5215872e-15,4.6728616e-21,6.298697e-24,5.4413276e-30,3.5917407e-15,6.416216e-17,1.280999e-12,5.991688e-18,8.1830545e-16,0.0,1.1429793e-19,3.8264835e-14,1.2547793e-14
163,163,164,2,6.7629935e-28,0.0,1.0,2.8490871e-27,2.450742e-19,3.1385e-41,1.9607644e-18,5.1462932e-27,3.0570934e-25,1.02153e-37,4.1078405e-18,6.248987e-17,2.616267e-18,6.310141e-25,4.2095023e-21,0.0,9.628897e-26,9.249894e-17,2.4536273e-08
164,164,165,2,1.6008357e-26,0.0,0.9973979,3.5390506e-23,2.4542483e-13,1.356149e-39,8.839987e-18,3.8477212e-22,9.575168e-25,1.768853e-23,3.8120013e-14,1.6915873e-11,1.5998426e-16,3.3407653e-22,8.608877e-15,0.0,1.0390992e-20,2.864317e-15,0.0026008135
165,165,166,18,6.626752e-27,0.0,0.011856948,9.4334695e-20,8.8408916e-12,4.7375e-41,2.4167573e-16,3.3348573e-22,1.7346781e-25,1.3807796e-20,3.7288462e-12,3.7417594e-10,4.4406422e-15,6.562244e-22,4.3597098e-13,0.0,1.3798695e-19,2.401834e-14,0.98814225
166,166,167,18,1.611851e-29,0.0,0.000526725,2.1502059e-23,2.7076827e-16,0.0,1.2102897e-17,3.9683062e-27,6.442131e-27,4.9876082e-30,1.1530276e-15,3.0729084e-13,5.436151e-19,2.28703e-25,2.5819634e-17,0.0,3.992148e-25,8.108664e-16,0.9994737
167,167,168,18,9.310161e-29,0.0,0.0002201512,1.6049611e-21,3.226416e-14,6.1e-43,1.6850966e-17,3.7566083e-23,2.2345014e-26,2.3173679e-21,5.8182205e-14,1.4219347e-11,2.1541039e-17,1.290296e-22,1.15225e-14,0.0,8.723958e-22,2.7336407e-15,0.99977875
168,168,169,18,1.0976329e-28,0.0,1.7687468e-06,3.9902725e-19,3.7009553e-13,9.818e-41,1.3266421e-13,6.661057e-23,9.268184e-26,6.489131e-15,1.6790499e-12,5.422563e-12,2.7521276e-16,5.9451195e-21,3.7200635e-13,0.0,1.7015907e-21,2.1936303e-13,1.0
169,169,158,18,2.4515883e-30,0.0,5.1067273e-06,4.29125e-21,1.3044547e-15,0.0,2.0085996e-14,1.3061611e-25,7.318575e-26,9.07749e-25,2.1611508e-16,2.1388703e-13,6.25664e-18,5.941502e-25,3.0719793e-15,0.0,1.9115212e-23,3.549259e-15,0.9999962
170,170,171,2,1.301217e-26,0.0,0.99977106,5.199482e-16,4.671961e-10,2.6156744e-36,3.4897476e-13,1.1840264e-18,1.8683556e-27,1.3730791e-28,2.3469489e-13,3.405442e-10,1.0443565e-13,1.3667017e-16,8.495332e-11,0.0,6.529863e-20,1.0514272e-14,0.0002292024
171,171,172,18,1.1019311e-24,0.0,0.041563913,1.0923778e-06,5.6258838e-09,9.214402e-38,1.3758412e-07,1.4716202e-15,6.738804e-23,6.011813e-33,1.4327748e-12,1.0447074e-05,1.013491e-08,3.158915e-11,2.1707284e-07,0.0,5.93885e-18,8.821087e-11,0.95842385
172,172,593,11,4.951363e-15,0.0,3.13581e-14,2.3552263e-06,3.0331098e-08,2.6634355e-25,2.263548e-06,0.0022063723,1.3348489e-08,8.24565e-34,1.3609805e-06,0.5075357,1.2441835e-07,0.00023157883,8.904404e-08,0.0,4.7263172e-15,0.005875328,0.48414612
173,173,174,2,3.7728308e-26,0.0,1.0,1.527791e-25,2.4064815e-16,6.045e-42,4.649059e-19,6.3658584e-21,1.09266426e-23,3.46e-43,9.376087e-16,5.0312156e-15,1.9268962e-15,3.9737737e-20,6.9294264e-20,0.0,1.6153775e-22,5.9320348e-18,5.1850434e-16
174,174,175,2,1.3985214e-21,0.0,1.0,1.2676507e-19,6.021907e-12,2.1709746e-24,1.2786506e-12,4.6097684e-18,1.01544676e-20,2.2585784e-22,9.640507e-12,5.77909e-14,4.583516e-12,3.3619354e-15,8.177984e-12,0.0,1.5891845e-18,1.2412274e-11,4.576333e-13
175,175,176,2,1.5217799e-21,0.0,1.0,7.00119e-21,8.420431e-15,4.3365646e-31,3.4908904e-14,1.1454128e-15,5.8203116e-20,7.219859e-26,1.6947301e-14,4.4122306e-12,2.4426774e-12,9.366108e-17,3.9840466e-14,0.0,1.6738145e-17,1.6659175e-15,1.1725997e-12
176,176,177,2,3.9802995e-19,0.0,1.0,1.961666e-22,3.9305625e-14,9.5e-44,7.725275e-17,1.052505e-17,4.8926833e-17,4.4099375e-29,6.0097646e-13,6.5268012e-12,5.010079e-12,1.0812443e-17,6.357069e-15,0.0,9.774916e-15,8.979993e-16,5.0736126e-09
