source_beam_id,beam_id,element_id,beam_type,beam_type_name,cluster,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43
50,1088,1101,0,column,13,0.0,1.1761064379503137e-21,1.8657137556785673e-19,8.790418393189725e-11,0.0,3.4826157731845768e-15,4.2075864023000857e-16,0.0,2.758406026259763e-06,1.1354721456423993e-41,2.4981874896782722e-30,3.00075969355705e-15,5.846547466206892e-20,0.9999961853027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1089,1102,0,column,13,0.0,7.615970645430067e-21,2.7819374137216107e-15,5.471496086068006e-12,0.0,4.302489386986963e-08,1.6608129801976013e-11,0.0,6.405512635865307e-07,4.062210105246569e-40,6.942029214056006e-25,2.6500684723743092e-17,1.1874984693349688e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1090,1103,0,column,12,0.0,9.494980271245851e-22,3.4245315476177972e-15,1.8867076564938303e-17,0.0,1.581271646955429e-07,1.4348401430891314e-15,8.407790785948902e-45,1.1774893668610453e-13,2.382207389352189e-44,3.2909979659410073e-26,9.00010867506268e-27,1.0,2.2227703011523658e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1091,1104,0,column,12,0.0,3.7758048464918096e-22,2.602901541968127e-15,6.87216725368297e-21,0.0,9.403703664484487e-16,3.589412228273241e-15,0.0,5.4228688684108554e-21,1.4441781973331565e-41,5.522404874977653e-36,3.6484087170134467e-25,1.0,1.2330141294023736e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1092,1105,0,column,12,0.0,2.825076167956087e-24,5.3010594165677375e-17,2.6807783149301295e-22,6.726232628759122e-44,8.892687231568089e-17,6.153261527966445e-15,0.0,8.193654521308922e-21,2.593455935446084e-38,5.920047264102133e-35,3.372156727753195e-24,1.0,1.6649046279604312e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1093,1106,0,column,12,0.0,1.4220461061395366e-22,2.7650004817214927e-14,1.3760113300667816e-19,1.0467482327244413e-38,2.3082798083422056e-14,5.041657044716695e-19,0.0,1.2668192240597485e-19,1.3003497771684645e-32,6.5327153227466956e-24,9.546168516641166e-26,1.0,4.541323549565658e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1094,1107,0,column,12,0.0,5.56246073240756e-17,3.682982602703708e-14,1.4346329164785857e-14,0.0,9.186223905999213e-07,3.242118661382729e-16,0.0,1.126576181518027e-14,8.459252070752767e-39,9.33018610451143e-27,1.2533932818772687e-27,1.0,2.3950239569359155e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1095,1108,0,column,12,0.0,2.0377144928854478e-25,1.78086261792828e-17,6.196152787357854e-23,0.0,1.1978219523027522e-13,1.3426468801182664e-16,0.0,6.3510866847303944e-21,4.792440747990874e-43,9.130335537550373e-35,4.362071953334191e-28,1.0,6.096660969598849e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1096,1109,0,column,12,0.0,9.209421812207669e-21,6.523207402844497e-15,3.3571864453137097e-19,0.0,7.422208680996079e-11,8.992472344966076e-16,0.0,7.24965564986552e-21,2.5632551509429554e-41,9.000086098236059e-32,3.926533248284469e-28,1.0,1.9406855936147378e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1097,1110,0,column,7,0.0,1.2183045345739237e-15,2.7494927695891004e-17,7.164553407223125e-17,1.1210387714598537e-44,3.7245688616997017e-26,2.1117912960543127e-21,1.0,1.236977778733103e-19,2.216597824348529e-25,1.3119100008319197e-23,5.28960202937052e-26,6.767746328339924e-27,1.0463940907132855e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1098,1111,0,column,7,1.401298464324817e-45,5.1340687106662345e-15,1.1441332475146536e-15,1.3412647605763638e-16,1.6815581571897805e-44,2.8513407001497417e-25,1.940974622152991e-20,1.0,1.2589906057967876e-19,5.688029295061135e-25,1.9396636135835156e-21,1.1315585696419385e-23,2.5245844675566087e-27,1.1397129798680031e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1099,1112,0,column,7,9.017898649111093e-37,2.962210338131044e-11,6.427335885739183e-10,3.740314048067406e-12,0.0,3.854160951732573e-19,6.760069366874085e-16,1.0,1.0771322267027892e-16,6.009923149666287e-21,2.874445843155809e-20,3.3971687835314575e-15,4.380327259735672e-22,5.193898570169572e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1100,1113,0,column,3,1.354448141854605e-23,2.152659162035775e-09,1.929435615184022e-13,1.0,3.0828566215145976e-44,5.536507850614677e-24,1.7744105356487297e-28,1.4266207573217887e-30,7.935832201067753e-15,5.143139718847279e-17,1.201327210278218e-28,9.78189138169756e-15,3.017755345448706e-26,4.297255094597234e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1101,1114,0,column,3,4.5505591085428655e-17,8.253815053649305e-08,9.142540891016182e-11,1.0,2.417133915702139e-32,1.38678404339768e-24,7.343175526698028e-21,3.062607731862954e-07,1.783932702080493e-13,1.2740634556477476e-13,5.634659341926715e-27,3.136131652154285e-15,1.6223951036530466e-27,3.275773812793819e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1102,1115,0,column,7,3.434605853666573e-37,1.5234955658138816e-11,7.835307516733739e-14,7.025922621473057e-10,0.0,1.5918331593298597e-29,6.7529126893946856e-21,1.0,1.4229241629964967e-16,4.09855962010714e-25,2.3128966289860384e-23,7.319106329125364e-26,3.079971542114926e-29,3.646177070727477e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1103,1116,0,column,7,2.381566983129309e-32,5.996836433116306e-17,5.470092694775941e-14,2.369083179076261e-15,0.0,8.58523596868821e-29,4.100395739223544e-22,1.0,4.811220746554246e-20,6.1694555230590794e-30,1.3380828011749162e-28,1.849328149719291e-30,4.273707880073274e-27,1.274323450620496e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1104,1117,0,column,7,5.6570419004792865e-42,6.718203900086276e-20,1.2761476965491481e-17,1.9288493240580487e-18,0.0,2.245627673612435e-33,1.0379691689201306e-22,1.0,1.2896366236135312e-22,1.5518702446391918e-30,7.403332634586143e-30,3.063366678186397e-30,1.4705707983871688e-30,1.9603822603596467e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1105,1118,0,column,7,0.0,1.1710728127647214e-16,7.626714435579772e-17,3.3401493577887154e-17,3.0828566215145976e-44,8.852094795860698e-27,3.130253588240785e-21,1.0,2.4722727619075435e-19,3.412552186971832e-27,1.0341141861282476e-25,1.8119168946466537e-26,4.963892146812453e-26,3.47359551156122e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1106,1119,0,column,7,4.915756358097984e-37,9.458340360923856e-11,6.847570470716602e-13,7.815411651179716e-10,1.401298464324817e-45,1.6318731826883595e-27,6.779830087606667e-22,1.0,9.39842678157199e-17,2.8913413714631704e-25,5.265023835273195e-25,3.9976304447772306e-27,7.470258549690323e-29,2.439734542368718e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1107,1120,0,column,7,2.3410545044674064e-37,1.500112290246311e-16,3.248002046355239e-14,1.599546233313487e-13,0.0,2.610584323067192e-33,2.412348260198379e-21,1.0,6.588418719139429e-18,3.5980900305788414e-30,7.834541881620951e-26,9.460473570430876e-25,2.3695248369638215e-31,2.1455128909739468e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1108,1121,0,column,7,1.4293244336113134e-43,7.493985965067702e-19,2.1109578094820587e-17,5.545003912760241e-17,0.0,7.418590104571963e-32,5.429608520487273e-24,1.0,1.2283204773615546e-20,1.1261146249433264e-32,1.769049220642878e-30,6.49118588185089e-30,1.5309442822849496e-29,2.1806781430211685e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1109,1122,0,column,10,0.0,2.1727494122321866e-15,9.890381048871522e-12,2.8399894520363947e-15,5.416661025335971e-23,1.4142297441244703e-21,8.149141056802345e-21,0.0,5.654909429608779e-09,2.0329902258051326e-21,1.0,1.248336573000941e-10,1.519500587111333e-28,2.5013462931441296e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1110,1123,0,column,10,0.0,9.59541560791033e-12,1.9566256947989302e-10,1.5588627610974015e-11,7.822205934691984e-34,2.2594880973513667e-18,2.7650870731800433e-20,0.0,4.157540388405323e-06,1.258372180562059e-25,0.9999961853027344,8.40705977056544e-12,3.0718684302077476e-26,5.827603317838503e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1111,1124,0,column,10,0.0,9.837157932679474e-08,0.0030418538954108953,4.250351626211568e-09,2.430080453256365e-37,7.085735006247642e-16,7.828273866312813e-17,0.0,0.00019541998335625976,2.1882916769913314e-26,0.996762752532959,1.5288816046510334e-10,1.158410656322917e-30,4.208629477215141e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1112,1125,0,column,3,1.5625641399265884e-28,1.7168999555394748e-10,1.8725605519134584e-17,1.0,1.85562780577963e-34,5.2713977327797676e-24,6.7999249591960565e-31,0.0,4.2647117865705735e-15,8.749163009746679e-20,2.03205408999627e-19,3.033453079171561e-18,3.044592948112149e-26,9.523174003488447e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1113,1126,0,column,3,1.7346645238809722e-33,1.1092732288275897e-10,1.1838617820704878e-14,1.0,9.244226511927649e-37,3.071651951491175e-22,3.9844719015811315e-29,0.0,1.3303479845516719e-11,7.82207084366526e-23,7.240792687657205e-11,6.755683324394083e-17,1.675884900474558e-24,3.103705735390843e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1114,1127,0,column,10,0.0,4.129850541406688e-12,3.666257598346993e-15,7.470562835010242e-09,3.584673193214181e-25,1.0344732410996396e-25,3.733976064972317e-24,0.0,9.277269924501397e-12,2.685261316791192e-22,1.0,1.0483556018990836e-21,3.112287382690218e-28,3.8894667742437187e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1115,1128,0,column,10,0.0,6.84929137061488e-14,1.4194442604816004e-15,4.5204616959393373e-14,1.617324032919602e-32,6.682125972626008e-24,1.8282258234901203e-26,0.0,5.854812745731408e-10,1.518365462260235e-20,1.0,5.416350063635255e-16,4.276444358742044e-36,1.957670312240353e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1116,1129,0,column,10,0.0,8.714884825074265e-13,1.3433756196204807e-14,2.0601275134597696e-13,3.4941377207939314e-41,3.386339799963127e-22,5.044367976947849e-27,0.0,5.506493483409258e-09,1.0139814944027791e-24,1.0,1.4462010947101152e-19,1.49631017721321e-33,6.0507877432226295e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1117,1130,0,column,10,0.0,3.4788049719548797e-15,6.991206658729654e-14,1.3564067152794533e-17,1.0494853719780723e-26,4.110663458102592e-25,3.6348303287754724e-21,0.0,1.5337014991345654e-09,1.89850875277991e-20,1.0,2.2963626985193775e-13,2.5367015643821342e-33,4.287023195471479e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1118,1131,0,column,10,0.0,6.095677890401163e-13,5.892597302844301e-15,1.1942546561047318e-12,1.1017488704762562e-19,1.150088005115539e-24,1.0230308728339767e-23,0.0,2.064588192247918e-13,2.1630477880219115e-16,1.0,1.189413084053714e-19,1.9162644420875996e-33,1.2446517691538336e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1119,1132,0,column,10,0.0,7.289340030018632e-13,1.1826069027591306e-14,8.606329190974371e-12,4.725318312992665e-33,3.634949566679018e-24,2.420617809888979e-28,0.0,4.221837452116767e-13,1.3499308908084815e-21,1.0,2.504201578122921e-20,3.9616299962825066e-30,2.051133753279863e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1120,1133,0,column,10,0.0,3.089350064829077e-14,1.70006295394961e-17,3.579335077299756e-15,1.59644591706551e-25,6.495431389783235e-27,2.4046419802590438e-27,0.0,1.5069800333826489e-13,1.0768106933268837e-18,1.0,4.8488146293943757e-17,9.823765049090593e-39,8.582357149778597e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1121,1134,0,column,11,0.0,1.763880679361905e-15,9.413894552778856e-09,2.398711756296506e-14,9.005905327918507e-36,2.4956500233916343e-18,2.1630757169707124e-28,0.0,1.7576354593984433e-06,1.7808320675658028e-28,1.1341510436406005e-16,1.0,3.744530201578292e-32,9.310138252311128e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1122,1135,0,column,11,0.0,1.1216185823810423e-15,2.382278694312845e-07,4.7764533485112476e-14,1.0417435730143544e-33,1.4638967886087031e-18,1.652432292251699e-27,0.0,2.604880364742712e-06,3.097942815723179e-28,6.81701814477507e-15,0.9999961853027344,9.291549628648857e-33,2.1865728230345647e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1123,1136,0,column,11,0.0,1.6887764880816303e-18,1.2007038776573609e-06,7.482147801991194e-15,5.183931399406804e-25,1.086203577982842e-20,1.7550648293579024e-26,0.0,1.355679017933653e-07,5.239661069701821e-24,3.4832215771041535e-18,1.0,1.404188053862132e-36,8.254730591587285e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1124,1137,0,column,3,1.1091277345130927e-41,3.4331055359659857e-11,2.0257360445661253e-14,0.9999427199363708,3.759306708701719e-14,5.73785306546865e-16,2.5722761191553343e-20,0.0,4.082884970557643e-06,8.124128536795419e-20,5.5029137001838535e-05,1.4964753394797192e-11,1.602385299402502e-29,5.783094948066074e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1125,1138,0,column,4,2.8544449718296524e-42,4.8233528282537463e-11,6.224808862809184e-11,2.905322162405355e-06,0.9456440210342407,2.9226306704627225e-13,3.0320344793102836e-15,0.0,2.737691829679534e-06,1.6002580593976745e-08,0.05434103682637215,8.494058420183137e-06,2.504921554826151e-25,1.2034312712948486e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1126,1139,0,column,11,0.0,2.3882164258187065e-18,6.333212600184712e-12,7.14593245687567e-11,2.715913778594814e-11,5.4229209878980296e-17,2.6001858715694696e-20,0.0,3.0634357273129353e-08,7.507178906296375e-11,1.2563867653055626e-17,1.0,6.886767412233495e-26,6.581884405890567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1127,1140,0,column,11,0.0,1.099758111698131e-20,1.373401311297387e-13,3.913191419394144e-15,1.3633014375610732e-31,8.796541758424893e-22,2.9175240814951306e-31,0.0,1.1130060206809844e-09,2.1311140463418052e-23,5.815534090129192e-22,1.0,9.463446988933149e-37,1.1036547709286877e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1128,1141,0,column,11,0.0,7.153314150103667e-21,2.6579973031598536e-12,1.2951227731235838e-16,8.364159674078214e-28,2.0012655471020582e-21,1.1465417255976927e-28,0.0,1.5046194290491144e-09,7.296031728565293e-24,4.328195413319868e-19,1.0,6.101854230026624e-32,6.480849596395296e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1129,1142,0,column,11,0.0,6.313438240927814e-18,1.1964743085179919e-10,1.166993078574271e-15,1.018412570524165e-31,7.814840018895131e-19,2.1371156859531415e-29,0.0,7.039031135747109e-09,2.4358205134613387e-26,1.3568730631651984e-16,1.0,1.5375511247738592e-30,3.023607553214919e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1130,1143,0,column,11,0.0,1.8674613473965385e-16,1.908606302516991e-12,1.2123371561756358e-05,1.221665286278518e-29,9.835896742647508e-20,1.0763723178318542e-31,0.0,2.6664406238552374e-09,8.622112482735054e-17,7.57934092301946e-20,0.9999886155128479,5.028085397082971e-31,6.862419406762237e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1131,1144,0,column,11,0.0,6.128967081781991e-23,3.188310279309513e-14,6.508657409689741e-14,3.1915856776872005e-24,1.0702306296038845e-24,8.979068141693921e-31,0.0,1.710172975455393e-11,5.43866331028971e-18,2.9775573800228816e-21,1.0,5.842345631920166e-31,1.2668574581184799e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1132,1145,0,column,11,0.0,4.984400378197599e-20,4.701370315187553e-14,2.980895478371659e-12,2.998629900317686e-31,5.1867142157438645e-20,1.9073750599330938e-32,0.0,9.378417487049262e-11,1.221698104920372e-21,9.54080458276319e-21,1.0,5.2872226124429655e-33,9.912481624658782e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1133,1146,0,column,1,0.0,0.999992311000824,8.576690220252203e-07,1.0787573501147563e-07,0.0,1.3751856878447318e-14,4.650926226219845e-17,0.0,2.229965101463449e-09,1.642209505465899e-33,7.500185347453225e-06,1.582108156652406e-17,1.1172985979151113e-27,9.210009759706661e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1134,1147,0,column,1,0.0,0.9999961853027344,2.6782038275996456e-06,1.0155421392710196e-08,0.0,3.358235998313086e-12,1.020178933057404e-14,0.0,3.3125122089749937e-10,1.3286412343106936e-30,1.1789812788265408e-06,4.776357379678324e-16,7.1750982301333125e-28,3.6863129313066826e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1135,1148,0,column,1,1.401298464324817e-45,1.0,5.46191756711778e-07,4.5584439001267185e-11,0.0,2.9923854193147914e-12,5.1473873720255664e-14,0.0,3.839138174033252e-10,1.8927008819990953e-29,3.056467079431968e-08,8.556692274218694e-14,3.061829975374287e-19,4.760774199857162e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1136,1149,0,column,3,0.0,8.548774133032566e-08,1.2086960212255175e-20,1.0,0.0,1.3843456917261362e-19,1.175792749593046e-28,0.0,6.564947196974202e-11,3.4252821724106794e-34,2.0024082542729294e-16,2.1796935508747677e-19,1.646896160404239e-25,6.538244838314107e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1137,1150,0,column,3,0.0,0.0005049105384387076,1.0766833075125506e-18,0.9994966387748718,0.0,1.511295375081334e-16,8.788708589531026e-26,0.0,4.828215049990092e-10,1.2098130461477884e-34,4.2661186102750603e-19,5.889522730203289e-21,2.1390894632195846e-29,1.416424707138647e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
